Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																											
Дата голосования: 07.12.2003 0:00:00																																											
																																											
Наименование Избирательной комиссии:    Пригородная																																											
																																											
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																											
																																											
		Сумма	УИК №160	УИК №161	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184	УИК №185	УИК №186	УИК №187	УИК №188	УИК №189	УИК №190	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195					
15	Число открепительных удостоверений выданных ТИК	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	1	8	0	0	3	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																											
18	"1. ""ЕДИНЕНИЕ"""	291	0	2	11	1	1	0	0	0	2	3	3	0	8	15	0	13	13	45	13	1	0	13	0	0	0	16	25	9	0	20	1	6	25	24	16	5					
		1.22%	0.0%	0.13%	0.41%	0.20%	0.15%	0.0%	0.0%	0.0%	0.30%	0.47%	0.61%	0.0%	1.44%	2.64%	0.0%	2.86%	2.52%	6.38%	1.57%	0.13%	0.0%	1.20%	0.0%	0.0%	0.0%	2.38%	5.01%	3.81%	0.0%	10.81%	1.49%	3.89%	3.66%	4.34%	2.85%	2.19%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	1151	37	0	55	39	36	19	16	32	42	32	30	38	24	105	2	76	13	47	5	26	16	33	103	59	22	34	19	33	4	4	4	7	52	34	46	7					
		4.83%	4.71%	0.0%	2.08%	7.99%	5.50%	2.63%	3.09%	3.94%	6.36%	5.01%	6.12%	10.02%	4.33%	18.51%	0.66%	16.77%	2.52%	6.66%	0.60%	3.43%	2.18%	3.05%	6.13%	7.57%	4.40%	5.07%	3.80%	13.98%	1.40%	2.16%	5.97%	4.54%	7.62%	6.15%	8.21%	3.07%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	192	0	0	5	2	0	0	2	0	0	3	3	1	10	7	0	15	9	13	9	2	5	8	3	3	0	14	13	0	2	4	0	1	15	17	22	4					
		0.80%	0.0%	0.0%	0.18%	0.40%	0.0%	0.0%	0.38%	0.0%	0.0%	0.47%	0.61%	0.26%	1.80%	1.23%	0.0%	3.31%	1.74%	1.84%	1.09%	0.26%	0.68%	0.74%	0.17%	0.38%	0.0%	2.08%	2.60%	0.0%	0.70%	2.16%	0.0%	0.64%	2.19%	3.07%	3.92%	1.75%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	138	6	9	1	42	5	3	6	0	0	6	2	0	3	6	0	4	6	0	0	5	1	9	0	0	0	5	3	2	0	3	2	0	1	5	1	2					
		0.58%	0.76%	0.62%	0.03%	8.60%	0.76%	0.41%	1.16%	0.0%	0.0%	0.94%	0.40%	0.0%	0.54%	1.05%	0.0%	0.88%	1.16%	0.0%	0.0%	0.65%	0.13%	0.83%	0.0%	0.0%	0.0%	0.74%	0.60%	0.84%	0.0%	1.62%	2.98%	0.0%	0.14%	0.90%	0.17%	0.87%					
22	"5. ""За Русь Святую"""	64	0	0	3	2	0	2	0	0	0	0	1	0	4	1	0	0	2	0	0	9	3	3	0	0	0	0	0	0	0	4	0	0	4	11	9	6					
		0.26%	0.0%	0.0%	0.11%	0.40%	0.0%	0.27%	0.0%	0.0%	0.0%	0.0%	0.20%	0.0%	0.72%	0.17%	0.0%	0.0%	0.38%	0.0%	0.0%	1.18%	0.40%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.16%	0.0%	0.0%	0.58%	1.99%	1.60%	2.63%					
23	"6. ""Объединенная Российская партия ""Русь"""	57	0	0	9	3	0	1	0	0	0	3	0	1	1	2	1	1	2	4	0	0	0	0	0	0	0	1	0	0	0	0	0	3	3	19	0	3					
		0.23%	0.0%	0.0%	0.34%	0.61%	0.0%	0.13%	0.0%	0.0%	0.0%	0.47%	0.0%	0.26%	0.18%	0.35%	0.33%	0.22%	0.38%	0.56%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	1.94%	0.43%	3.44%	0.0%	1.31%					
24	"7. ""Новый курс - Автомобильная Россия"""	34	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	2	4	0	0	0	0	0	0	0	0	6	6	1	0	1	0	1	0	3	5	1					
		0.14%	0.0%	0.0%	0.07%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.36%	0.0%	0.0%	0.44%	0.77%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.89%	1.20%	0.42%	0.0%	0.54%	0.0%	0.64%	0.0%	0.54%	0.89%	0.43%					
25	"8. ""Народно-республиканская партия России"""	50	0	1	10	0	0	0	0	0	0	0	0	0	2	4	1	5	3	0	0	1	1	0	0	0	0	4	5	3	0	5	1	0	1	3	0	0					
		0.21%	0.0%	0.06%	0.37%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.36%	0.70%	0.33%	1.10%	0.58%	0.0%	0.0%	0.13%	0.13%	0.0%	0.0%	0.0%	0.0%	0.59%	1.00%	1.27%	0.0%	2.70%	1.49%	0.0%	0.14%	0.54%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	38	0	0	7	0	0	2	0	0	0	0	1	1	0	2	0	2	3	0	0	0	0	1	0	0	0	2	0	0	2	0	0	1	1	4	5	4					
		0.15%	0.0%	0.0%	0.26%	0.0%	0.0%	0.27%	0.0%	0.0%	0.0%	0.0%	0.20%	0.26%	0.0%	0.35%	0.0%	0.44%	0.58%	0.0%	0.0%	0.0%	0.0%	0.09%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.70%	0.0%	0.0%	0.64%	0.14%	0.72%	0.89%	1.75%					
27	"10. ""Аграрная партия России"""	2738	6	29	254	10	6	274	151	273	66	92	49	80	164	50	48	21	53	64	105	59	61	51	250	156	91	20	11	27	75	4	1	3	43	27	52	12					
		11.50%	0.76%	2.00%	9.62%	2.04%	0.91%	38.05%	29.20%	33.66%	10.0%	14.42%	10.0%	21.10%	29.65%	8.81%	16.0%	4.63%	10.29%	9.07%	12.72%	7.78%	8.32%	4.72%	14.88%	20.02%	18.23%	2.98%	2.20%	11.44%	26.40%	2.16%	1.49%	1.94%	6.30%	4.89%	9.28%	5.26%					
28	"11. ""Истинные патриоты России"""	34	1	1	1	2	1	1	0	0	0	0	1	2	1	1	2	0	1	0	0	3	1	0	0	0	0	11	0	1	0	0	0	0	1	1	1	0					
		0.14%	0.12%	0.06%	0.03%	0.40%	0.15%	0.13%	0.0%	0.0%	0.0%	0.0%	0.20%	0.52%	0.18%	0.17%	0.66%	0.0%	0.19%	0.0%	0.0%	0.39%	0.13%	0.0%	0.0%	0.0%	0.0%	1.64%	0.0%	0.42%	0.0%	0.0%	0.0%	0.0%	0.14%	0.18%	0.17%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	122	1	0	6	1	0	1	2	0	0	4	3	3	6	6	0	2	7	6	0	3	3	4	0	0	0	19	14	5	0	3	0	0	16	1	5	1					
		0.51%	0.12%	0.0%	0.22%	0.20%	0.0%	0.13%	0.38%	0.0%	0.0%	0.62%	0.61%	0.79%	1.08%	1.05%	0.0%	0.44%	1.35%	0.85%	0.0%	0.39%	0.40%	0.37%	0.0%	0.0%	0.0%	2.83%	2.80%	2.11%	0.0%	1.62%	0.0%	0.0%	2.34%	0.18%	0.89%	0.43%					
30	"13. ""Демократическая партия России"""	59	5	4	6	4	1	0	0	0	0	3	0	0	1	0	0	1	1	4	0	7	5	4	0	0	0	4	0	0	0	0	0	0	0	3	2	4					
		0.24%	0.63%	0.27%	0.22%	0.81%	0.15%	0.0%	0.0%	0.0%	0.0%	0.47%	0.0%	0.0%	0.18%	0.0%	0.0%	0.22%	0.19%	0.56%	0.0%	0.92%	0.68%	0.37%	0.0%	0.0%	0.0%	0.59%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.54%	0.35%	1.75%					
31	"14. ""Великая Россия - Евразийский Союз"""	372	56	160	27	9	35	31	3	0	0	1	3	0	0	1	35	0	0	0	1	2	0	0	0	0	0	5	0	0	0	2	0	0	1	0	0	0					
		1.56%	7.13%	11.04%	1.02%	1.84%	5.35%	4.30%	0.58%	0.0%	0.0%	0.15%	0.61%	0.0%	0.0%	0.17%	11.66%	0.0%	0.0%	0.0%	0.12%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.74%	0.0%	0.0%	0.0%	1.08%	0.0%	0.0%	0.14%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	19	1	1	1	0	0	0	0	0	0	2	3	0	0	0	1	1	2	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0					
		0.07%	0.12%	0.06%	0.03%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.31%	0.61%	0.0%	0.0%	0.0%	0.33%	0.22%	0.38%	0.56%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	0.17%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1300	1	130	45	9	4	5	5	75	0	64	37	18	28	16	0	21	22	44	9	49	64	72	291	25	34	25	23	8	3	13	4	7	44	52	44	9					
		5.46%	0.12%	8.97%	1.70%	1.84%	0.61%	0.69%	0.96%	9.24%	0.0%	10.03%	7.55%	4.74%	5.06%	2.82%	0.0%	4.63%	4.27%	6.24%	1.09%	6.46%	8.73%	6.66%	17.33%	3.20%	6.81%	3.73%	4.60%	3.38%	1.05%	7.02%	5.97%	4.54%	6.45%	9.42%	7.85%	3.94%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	187	6	6	5	2	5	2	0	0	0	5	4	5	2	4	1	4	4	13	0	3	6	2	0	0	80	5	5	2	0	2	1	0	4	1	3	5					
		0.78%	0.76%	0.41%	0.18%	0.40%	0.76%	0.27%	0.0%	0.0%	0.0%	0.78%	0.81%	1.31%	0.36%	0.70%	0.33%	0.88%	0.77%	1.84%	0.0%	0.39%	0.81%	0.18%	0.0%	0.0%	16.03%	0.74%	1.00%	0.84%	0.0%	1.08%	1.49%	0.0%	0.58%	0.18%	0.53%	2.19%					
35	"18. ""ЛДПР"""	815	7	7	50	8	9	12	3	0	10	9	21	11	39	20	9	21	6	31	3	61	20	44	50	98	25	24	63	13	8	4	5	10	42	26	29	17					
		3.42%	0.89%	0.48%	1.89%	1.63%	1.37%	1.66%	0.58%	0.0%	1.51%	1.41%	4.28%	2.90%	7.05%	3.52%	3.0%	4.63%	1.16%	4.39%	0.36%	8.04%	2.72%	4.07%	2.97%	12.58%	5.01%	3.58%	12.62%	5.50%	2.81%	2.16%	7.46%	6.49%	6.15%	4.71%	5.17%	7.45%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	196	0	2	5	0	0	0	0	0	0	0	2	0	7	6	2	12	12	21	4	8	3	1	12	4	2	24	22	5	2	2	4	0	12	10	9	3					
		0.82%	0.0%	0.13%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.40%	0.0%	1.26%	1.05%	0.66%	2.64%	2.33%	2.97%	0.48%	1.05%	0.40%	0.09%	0.71%	0.51%	0.40%	3.58%	4.40%	2.11%	0.70%	1.08%	5.97%	0.0%	1.75%	1.81%	1.60%	1.31%					
37	"20. ""Политическая партия ""Единая Россия"""	11488	620	1060	1809	227	442	270	326	420	374	245	160	145	132	53	185	105	177	186	435	383	415	664	616	246	194	297	257	77	162	71	16	95	240	132	180	72					
		48.28%	78.98%	73.15%	68.54%	46.51%	67.58%	37.5%	63.05%	51.78%	56.66%	38.40%	32.65%	38.25%	23.86%	9.34%	61.66%	23.17%	34.36%	26.38%	52.72%	50.52%	56.61%	61.48%	36.68%	31.57%	38.87%	44.32%	51.50%	32.62%	57.04%	38.37%	23.88%	61.68%	35.19%	23.91%	32.14%	31.57%					
38	"21. ""Российская Конституционно-демократическая партия"""	41	3	0	4	0	2	0	0	0	0	2	1	2	0	3	0	3	1	0	5	0	1	0	0	0	0	3	3	1	0	2	0	2	0	0	1	2					
		0.17%	0.38%	0.0%	0.15%	0.0%	0.30%	0.0%	0.0%	0.0%	0.0%	0.31%	0.20%	0.52%	0.0%	0.52%	0.0%	0.66%	0.19%	0.0%	0.60%	0.0%	0.13%	0.0%	0.0%	0.0%	0.0%	0.44%	0.60%	0.42%	0.0%	1.08%	0.0%	1.29%	0.0%	0.0%	0.17%	0.87%					
39	"22. ""Развитие предпринимательства"""	75	0	0	6	5	6	3	0	0	0	0	4	2	4	2	1	9	1	0	3	3	5	6	0	0	0	7	4	1	0	0	0	0	1	1	0	1					
		0.31%	0.0%	0.0%	0.22%	1.02%	0.91%	0.41%	0.0%	0.0%	0.0%	0.0%	0.81%	0.52%	0.72%	0.35%	0.33%	1.98%	0.19%	0.0%	0.36%	0.39%	0.68%	0.55%	0.0%	0.0%	0.0%	1.04%	0.80%	0.42%	0.0%	0.0%	0.0%	0.0%	0.14%	0.18%	0.0%	0.43%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3262	23	7	167	66	12	86	3	11	149	113	132	51	75	215	5	94	162	153	220	81	79	129	350	188	40	117	16	39	16	22	23	16	125	123	102	52					
		13.70%	2.92%	0.48%	6.32%	13.52%	1.83%	11.94%	0.58%	1.35%	22.57%	17.71%	26.93%	13.45%	13.56%	37.91%	1.66%	20.75%	31.45%	21.70%	26.66%	10.68%	10.77%	11.94%	20.84%	24.13%	8.01%	17.46%	3.20%	16.52%	5.63%	11.89%	34.32%	10.38%	18.32%	22.28%	18.21%	22.80%					
																																											
41	Против всех	409	10	11	17	31	49	4	0	0	11	13	11	12	18	8	5	13	11	24	11	13	18	28	4	0	0	17	10	3	0	5	2	0	22	11	14	3					
		1.71%	1.27%	0.75%	0.64%	6.35%	7.49%	0.55%	0.0%	0.0%	1.66%	2.03%	2.24%	3.16%	3.25%	1.41%	1.66%	2.86%	2.13%	3.40%	1.33%	1.71%	2.45%	2.59%	0.23%	0.0%	0.0%	2.53%	2.00%	1.27%	0.0%	2.70%	2.98%	0.0%	3.22%	1.99%	2.49%	1.31%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
