Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																
Дата голосования: 07.12.2003 0:00:00																																																
																																																
Наименование Избирательной комиссии:    Прилузская																																																
																																																
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																
																																																
		Сумма	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470	УИК №471	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506					
		2.29%	0.63%	2.43%	1.25%	2.10%	1.07%	2.25%	1.08%	1.42%	2.42%	3.84%	1.67%	2.94%	2.45%	2.24%	2.53%	3.61%	0.88%	1.38%	1.07%	6.53%	2.44%	2.08%	1.59%	6.66%	9.18%	0.0%	0.0%	0.72%	2.91%	1.26%	2.01%	0.73%	1.88%	2.97%	2.42%	4.06%	3.17%	2.09%	1.29%	1.59%	1.09%					
30	"13. ""Демократическая партия России"""	47	0	0	1	0	0	3	1	1	0	0	3	0	0	1	4	3	5	4	0	3	1	1	1	1	0	0	0	0	0	1	3	2	0	1	2	0	0	3	2	0	0					
		0.44%	0.0%	0.0%	0.31%	0.0%	0.0%	0.61%	1.08%	1.42%	0.0%	0.0%	0.71%	0.0%	0.0%	0.16%	0.50%	0.37%	0.88%	1.85%	0.0%	1.15%	0.30%	1.04%	0.22%	1.66%	0.0%	0.0%	0.0%	0.0%	0.0%	1.26%	0.50%	0.36%	0.0%	0.24%	1.21%	0.0%	0.0%	0.78%	1.29%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	47	0	0	1	0	2	0	0	0	1	1	3	1	1	1	5	3	0	0	0	2	0	0	3	0	0	1	2	0	2	4	1	0	4	0	1	0	0	4	2	1	1					
		0.44%	0.0%	0.0%	0.31%	0.0%	2.15%	0.0%	0.0%	0.0%	0.48%	0.48%	0.71%	0.98%	0.40%	0.16%	0.63%	0.37%	0.0%	0.0%	0.0%	0.76%	0.0%	0.0%	0.68%	0.0%	0.0%	2.17%	2.46%	0.0%	1.45%	5.06%	0.16%	0.0%	2.51%	0.0%	0.60%	0.0%	0.0%	1.04%	1.29%	0.53%	0.54%					
32	"15. ""Партия СЛОН"""	15	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	1	0	0	1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	1	0	0	0	1	1	0	1					
		0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.40%	0.32%	0.12%	0.12%	0.0%	0.0%	0.53%	0.38%	0.0%	0.0%	0.0%	0.0%	0.54%	0.0%	0.0%	0.0%	0.72%	0.0%	0.16%	0.18%	0.0%	0.24%	0.0%	0.0%	0.0%	0.26%	0.64%	0.0%	0.54%					
33	"16. ""Родина"" (народно-патриотический союз)"""	391	5	4	15	3	8	12	6	3	3	6	13	5	7	25	33	51	23	5	4	6	7	1	9	1	5	1	4	5	3	2	30	25	6	14	5	4	0	12	9	2	9					
		3.69%	3.18%	4.87%	4.70%	3.15%	8.60%	2.45%	6.52%	4.28%	1.45%	2.88%	3.11%	4.90%	2.86%	4.00%	4.17%	6.35%	4.07%	2.31%	2.15%	2.30%	2.14%	1.04%	2.04%	1.66%	2.70%	2.17%	4.93%	3.64%	2.18%	2.53%	5.02%	4.57%	3.77%	3.46%	3.03%	3.25%	0.0%	3.14%	5.80%	1.06%	4.91%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	32	0	0	1	1	0	2	0	1	2	1	4	0	0	2	2	0	1	0	0	0	1	2	0	0	0	0	0	0	2	1	1	2	0	1	1	1	0	1	1	0	1					
		0.30%	0.0%	0.0%	0.31%	1.05%	0.0%	0.40%	0.0%	1.42%	0.97%	0.48%	0.95%	0.0%	0.0%	0.32%	0.25%	0.0%	0.17%	0.0%	0.0%	0.0%	0.30%	2.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.45%	1.26%	0.16%	0.36%	0.0%	0.24%	0.60%	0.81%	0.0%	0.26%	0.64%	0.0%	0.54%					
35	"18. ""ЛДПР"""	1540	25	3	39	14	5	67	13	11	28	36	80	14	64	118	107	138	100	32	35	30	39	18	58	5	17	2	9	18	15	6	86	84	27	56	28	13	8	26	15	23	28					
		14.56%	15.92%	3.65%	12.22%	14.73%	5.37%	13.72%	14.13%	15.71%	13.59%	17.30%	19.13%	13.72%	26.22%	18.91%	13.54%	17.20%	17.69%	14.81%	18.81%	11.53%	11.92%	18.75%	13.18%	8.33%	9.18%	4.34%	11.11%	13.13%	10.94%	7.59%	14.40%	15.35%	16.98%	13.86%	16.96%	10.56%	12.69%	6.80%	9.67%	12.23%	15.30%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	293	3	3	6	1	1	16	2	1	9	6	14	1	5	18	22	13	14	3	3	9	7	6	15	1	2	0	2	3	7	1	13	20	0	22	4	2	1	21	4	7	5					
		2.77%	1.91%	3.65%	1.88%	1.05%	1.07%	3.27%	2.17%	1.42%	4.36%	2.88%	3.34%	0.98%	2.04%	2.88%	2.78%	1.62%	2.47%	1.38%	1.61%	3.46%	2.14%	6.25%	3.40%	1.66%	1.08%	0.0%	2.46%	2.18%	5.10%	1.26%	2.17%	3.65%	0.0%	5.44%	2.42%	1.62%	1.58%	5.49%	2.58%	3.72%	2.73%					
37	"20. ""Политическая партия ""Единая Россия"""	4380	80	39	156	36	36	206	29	34	96	84	179	40	97	261	336	298	267	72	89	104	132	41	192	18	104	33	27	77	36	19	235	225	69	155	49	34	25	157	66	70	77					
		41.43%	50.95%	47.56%	48.90%	37.89%	38.70%	42.21%	31.52%	48.57%	46.60%	40.38%	42.82%	39.21%	39.75%	41.82%	42.53%	37.15%	47.25%	33.33%	47.84%	40.0%	40.36%	42.70%	43.63%	30.0%	56.21%	71.73%	33.33%	56.20%	26.27%	24.05%	39.36%	41.13%	43.39%	38.36%	29.69%	27.64%	39.68%	41.09%	42.58%	37.23%	42.07%					
38	"21. ""Российская Конституционно-демократическая партия"""	21	1	0	1	1	0	0	0	0	0	0	0	0	2	2	1	2	1	0	0	2	0	0	1	0	0	0	0	0	1	1	0	2	1	1	0	0	0	0	0	1	0					
		0.19%	0.63%	0.0%	0.31%	1.05%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.81%	0.32%	0.12%	0.24%	0.17%	0.0%	0.0%	0.76%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.72%	1.26%	0.0%	0.36%	0.62%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.53%	0.0%					
39	"22. ""Развитие предпринимательства"""	29	0	0	1	0	0	0	0	0	0	1	3	0	0	5	0	2	1	0	0	1	0	1	4	0	0	0	0	1	3	0	0	4	0	0	0	1	0	0	0	1	0					
		0.27%	0.0%	0.0%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.48%	0.71%	0.0%	0.0%	0.80%	0.0%	0.24%	0.17%	0.0%	0.0%	0.38%	0.0%	1.04%	0.90%	0.0%	0.0%	0.0%	0.0%	0.72%	2.18%	0.0%	0.0%	0.73%	0.0%	0.0%	0.0%	0.81%	0.0%	0.0%	0.0%	0.53%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	669	15	4	14	1	3	16	9	0	13	18	29	12	8	22	61	62	29	9	17	10	22	0	29	7	5	2	2	3	13	3	52	42	13	38	17	7	8	19	19	8	8					
		6.32%	9.55%	4.87%	4.38%	1.05%	3.22%	3.27%	9.78%	0.0%	6.31%	8.65%	6.93%	11.76%	3.27%	3.52%	7.72%	7.73%	5.13%	4.16%	9.13%	3.84%	6.72%	0.0%	6.59%	11.66%	2.70%	4.34%	2.46%	2.18%	9.48%	3.79%	8.71%	7.67%	8.17%	9.40%	10.30%	5.69%	12.69%	4.97%	12.25%	4.25%	4.37%					
																																																
41	Против всех	421	5	3	12	3	10	16	1	3	12	8	17	6	11	22	29	34	16	9	11	9	17	3	19	2	12	1	3	7	5	10	20	14	7	15	6	15	1	16	2	5	4					
		3.98%	3.18%	3.65%	3.76%	3.15%	10.75%	3.27%	1.08%	4.28%	5.82%	3.84%	4.06%	5.88%	4.50%	3.52%	3.67%	4.23%	2.83%	4.16%	5.91%	3.46%	5.19%	3.12%	4.31%	3.33%	6.48%	2.17%	3.70%	5.10%	3.64%	12.65%	3.35%	2.55%	4.40%	3.71%	3.63%	12.19%	1.58%	4.18%	1.29%	2.65%	2.18%					
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
