Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																						
Дата голосования: 07.12.2003 0:00:00																																						
																																						
"Наименование Избирательной комиссии:    Хабаровск, Центральная"																																						
																																						
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																						
																																						
		Сумма	УИК №184	УИК №185	УИК №186	УИК №187	УИК №188	УИК №189	УИК №190	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214					
		0.78%	1.39%	0.68%	0.70%	1.57%	0.71%	0.53%	1.73%	1.01%	0.33%	0.65%	0.98%	0.69%	0.89%	0.64%	0.63%	0.60%	0.45%	0.55%	1.68%	0.46%	0.49%	0.78%	0.63%	1.03%	0.0%	0.68%	0.81%	0.63%	0.73%	0.68%	0.64%					
27	"10. ""Аграрная партия России"""	597	17	26	27	15	19	21	18	23	1	16	18	26	31	23	20	15	24	24	10	14	34	24	10	0	2	22	38	16	25	22	16					
		1.77%	1.47%	2.22%	2.36%	1.24%	1.69%	1.60%	1.83%	2.12%	0.33%	1.48%	1.76%	1.80%	2.31%	1.85%	1.59%	1.13%	1.82%	1.91%	1.53%	2.14%	3.36%	2.10%	0.49%	0.0%	1.76%	1.67%	3.11%	1.45%	1.84%	1.87%	1.46%					
28	"11. ""Истинные патриоты России"""	85	0	0	0	1	2	1	2	0	0	2	0	71	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	1	0					
		0.25%	0.0%	0.0%	0.0%	0.08%	0.17%	0.07%	0.20%	0.0%	0.0%	0.18%	0.0%	4.94%	0.07%	0.0%	0.0%	0.0%	0.0%	0.0%	0.15%	0.0%	0.09%	0.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.07%	0.08%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	180	7	9	5	8	5	12	10	3	3	3	4	7	6	7	2	7	9	8	2	3	4	4	13	0	2	4	7	5	7	6	8					
		0.53%	0.60%	0.76%	0.43%	0.66%	0.44%	0.91%	1.01%	0.27%	0.99%	0.27%	0.39%	0.48%	0.44%	0.56%	0.15%	0.52%	0.68%	0.63%	0.30%	0.46%	0.39%	0.35%	0.63%	0.0%	1.76%	0.30%	0.57%	0.45%	0.51%	0.51%	0.73%					
30	"13. ""Демократическая партия России"""	57	2	1	0	3	3	4	0	1	1	0	0	3	0	2	1	0	3	0	2	1	3	1	7	0	0	2	4	2	5	2	4					
		0.16%	0.17%	0.08%	0.0%	0.24%	0.26%	0.30%	0.0%	0.09%	0.33%	0.0%	0.0%	0.20%	0.0%	0.16%	0.07%	0.0%	0.22%	0.0%	0.30%	0.15%	0.29%	0.08%	0.34%	0.0%	0.0%	0.15%	0.32%	0.18%	0.36%	0.17%	0.36%					
31	"14. ""Великая Россия - Евразийский Союз"""	97	1	0	1	3	0	1	2	1	0	0	2	1	2	1	2	2	1	2	0	0	1	4	56	0	0	3	1	3	1	6	0					
		0.28%	0.08%	0.0%	0.08%	0.24%	0.0%	0.07%	0.20%	0.09%	0.0%	0.0%	0.19%	0.06%	0.14%	0.08%	0.15%	0.15%	0.07%	0.15%	0.0%	0.0%	0.09%	0.35%	2.74%	0.0%	0.0%	0.22%	0.08%	0.27%	0.07%	0.51%	0.0%					
32	"15. ""Партия СЛОН"""	142	3	4	8	4	4	10	8	6	0	2	3	3	7	7	13	4	10	2	0	5	6	1	16	1	0	4	2	1	2	3	3					
		0.42%	0.26%	0.34%	0.70%	0.33%	0.35%	0.76%	0.81%	0.55%	0.0%	0.18%	0.29%	0.20%	0.52%	0.56%	1.03%	0.30%	0.75%	0.15%	0.0%	0.76%	0.59%	0.08%	0.78%	1.03%	0.0%	0.30%	0.16%	0.09%	0.14%	0.25%	0.27%					
33	"16. ""Родина"" (народно-патриотический союз)"""	3286	116	111	106	72	112	141	80	99	29	112	98	125	124	141	134	126	163	156	74	64	117	139	71	3	13	123	117	110	148	114	148					
		9.75%	10.07%	9.48%	9.29%	5.96%	9.96%	10.76%	8.15%	9.14%	9.60%	10.42%	9.61%	8.69%	9.27%	11.34%	10.66%	9.50%	12.37%	12.42%	11.36%	9.81%	11.59%	12.17%	3.48%	3.09%	11.50%	9.35%	9.59%	10.01%	10.92%	9.73%	13.55%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	40	0	0	2	4	0	4	2	0	0	0	0	4	3	1	1	1	0	0	1	1	1	2	7	0	0	3	0	1	0	0	2					
		0.11%	0.0%	0.0%	0.17%	0.33%	0.0%	0.30%	0.20%	0.0%	0.0%	0.0%	0.0%	0.27%	0.22%	0.08%	0.07%	0.07%	0.0%	0.0%	0.15%	0.15%	0.09%	0.17%	0.34%	0.0%	0.0%	0.22%	0.0%	0.09%	0.0%	0.0%	0.18%					
35	"18. ""ЛДПР"""	4200	120	123	140	128	90	115	88	148	56	115	157	159	155	114	148	151	150	131	69	102	118	181	513	11	11	204	128	124	146	131	174					
		12.46%	10.42%	10.51%	12.28%	10.59%	8.00%	8.77%	8.97%	13.67%	18.54%	10.70%	15.40%	11.06%	11.59%	9.17%	11.78%	11.39%	11.38%	10.42%	10.59%	15.64%	11.69%	15.84%	25.14%	11.34%	9.73%	15.51%	10.49%	11.29%	10.77%	11.18%	15.93%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	451	16	27	22	20	14	11	17	10	7	14	14	19	21	12	15	15	23	15	17	5	5	16	23	0	3	9	19	11	22	9	20					
		1.33%	1.39%	2.30%	1.92%	1.65%	1.24%	0.83%	1.73%	0.92%	2.31%	1.30%	1.37%	1.32%	1.57%	0.96%	1.19%	1.13%	1.74%	1.19%	2.61%	0.76%	0.49%	1.40%	1.12%	0.0%	2.65%	0.68%	1.55%	1.00%	1.62%	0.76%	1.83%					
37	"20. ""Политическая партия ""Единая Россия"""	11216	395	409	357	473	338	462	355	336	83	371	295	455	494	428	401	480	407	400	210	184	319	383	665	41	29	447	414	362	432	410	381					
		33.29%	34.31%	34.95%	31.31%	39.15%	30.07%	35.26%	36.18%	31.05%	27.48%	34.54%	28.94%	31.66%	36.94%	34.43%	31.92%	36.22%	30.90%	31.84%	32.25%	28.22%	31.61%	33.53%	32.59%	42.26%	25.66%	33.99%	33.93%	32.96%	31.88%	35.01%	34.89%					
38	"21. ""Российская Конституционно-демократическая партия"""	37	2	2	1	4	0	0	0	2	0	1	0	2	3	2	0	1	0	1	1	0	0	1	0	0	0	0	1	4	4	2	3					
		0.10%	0.17%	0.17%	0.08%	0.33%	0.0%	0.0%	0.0%	0.18%	0.0%	0.09%	0.0%	0.13%	0.22%	0.16%	0.0%	0.07%	0.0%	0.07%	0.15%	0.0%	0.0%	0.08%	0.0%	0.0%	0.0%	0.0%	0.08%	0.36%	0.29%	0.17%	0.27%					
39	"22. ""Развитие предпринимательства"""	117	6	6	1	3	2	14	7	2	1	4	2	5	2	3	2	2	5	7	2	6	4	3	7	2	0	1	2	6	4	6	0					
		0.34%	0.52%	0.51%	0.08%	0.24%	0.17%	1.06%	0.71%	0.18%	0.33%	0.37%	0.19%	0.34%	0.14%	0.24%	0.15%	0.15%	0.37%	0.55%	0.30%	0.92%	0.39%	0.26%	0.34%	2.06%	0.0%	0.07%	0.16%	0.54%	0.29%	0.51%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3599	119	129	142	136	185	127	88	114	36	105	109	163	112	158	143	169	175	163	71	77	101	105	94	6	17	130	147	117	146	124	91					
		10.68%	10.33%	11.02%	12.45%	11.25%	16.45%	9.69%	8.97%	10.53%	11.92%	9.77%	10.69%	11.34%	8.37%	12.71%	11.38%	12.75%	13.28%	12.97%	10.90%	11.80%	10.00%	9.19%	4.60%	6.18%	15.04%	9.88%	12.04%	10.65%	10.77%	10.58%	8.33%					
																																						
41	Против всех	1933	65	40	60	83	60	79	56	69	20	52	64	89	82	59	57	70	49	65	33	33	58	74	180	10	6	78	55	56	76	90	65					
		5.73%	5.64%	3.41%	5.26%	6.87%	5.33%	6.03%	5.70%	6.37%	6.62%	4.84%	6.28%	6.19%	6.13%	4.74%	4.53%	5.28%	3.72%	5.17%	5.06%	5.06%	5.74%	6.47%	8.82%	10.30%	5.30%	5.93%	4.50%	5.10%	5.60%	7.68%	5.95%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
