Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																								
Дата голосования: 04.12.2011																																								
																																								
"Наименование Избирательной комиссии:    Чита, Черновская"																																								
																																								
Сводная таблица результатов выборов																																								
																																								
		Сумма	УИК №84	УИК №85	УИК №86	УИК №87	УИК №88	УИК №89	УИК №90	УИК №91	УИК №92	УИК №93	УИК №94	УИК №95	УИК №96	УИК №97	УИК №98	УИК №99	УИК №100	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105	УИК №106	УИК №107	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116					
		1.26%	1.28%	1.12%	1.15%	1.51%	0.69%	1.83%	1.59%	0.96%	1.01%	0.82%	1.10%	0.88%	0.98%	2.21%	1.77%	1.29%	1.44%	0.57%	1.58%	1.03%	0.82%	1.34%	1.43%	0.94%	1.12%	1.23%	1.13%	1.51%	1.90%	1.03%	0.00%	0.70%	1.83%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	5511	204	256	254	253	250	245	147	174	62	197	200	194	195	254	161	220	226	217	226	88	56	249	145	174	89	188	59	133	217	32	59	47	40					
		18.76%	17.39%	19.10%	19.52%	19.12%	19.07%	18.73%	15.57%	15.25%	12.53%	17.99%	18.32%	17.05%	19.19%	20.79%	17.83%	21.87%	20.29%	20.61%	18.83%	15.09%	15.22%	25.75%	17.22%	20.37%	19.96%	25.75%	13.32%	20.12%	18.71%	16.49%	17.20%	16.38%	12.20%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	614	28	35	33	29	19	18	19	23	8	16	26	23	26	38	24	21	18	29	15	9	8	19	9	20	10	26	7	11	28	1	9	5	4					
		2.09%	2.39%	2.61%	2.54%	2.19%	1.45%	1.38%	2.01%	2.02%	1.62%	1.46%	2.38%	2.02%	2.56%	3.11%	2.66%	2.09%	1.62%	2.75%	1.25%	1.54%	2.17%	1.96%	1.07%	2.34%	2.24%	3.56%	1.58%	1.66%	2.41%	0.52%	2.62%	1.74%	1.22%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	11114	458	471	469	497	513	488	399	459	226	454	397	501	376	389	341	363	395	365	413	275	176	293	321	293	162	234	200	252	460	84	129	127	134					
		37.83%	39.05%	35.15%	36.05%	37.57%	39.13%	37.31%	42.27%	40.23%	45.66%	41.46%	36.36%	44.02%	37.01%	31.83%	37.76%	36.08%	35.46%	34.66%	34.42%	47.17%	47.83%	30.30%	38.12%	34.31%	36.32%	32.05%	45.15%	38.12%	39.66%	43.30%	37.61%	44.25%	40.85%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	166	8	6	8	10	4	9	7	9	2	3	5	7	3	9	6	5	10	5	11	1	4	3	3	2	1	2	2	3	15	2	1	0	0					
		0.56%	0.68%	0.45%	0.61%	0.76%	0.31%	0.69%	0.74%	0.79%	0.40%	0.27%	0.46%	0.62%	0.30%	0.74%	0.66%	0.50%	0.90%	0.47%	0.92%	0.17%	1.09%	0.31%	0.36%	0.23%	0.22%	0.27%	0.45%	0.45%	1.29%	1.03%	0.29%	0.00%	0.00%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
