Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																							
Дата голосования: 04.12.2011																																							
																																							
Наименование Избирательной комиссии:    Аркадакская																																							
																																							
Сводная таблица результатов выборов																																							
																																							
		Сумма	УИК №387	УИК №388	УИК №389	УИК №390	УИК №391	УИК №392	УИК №393	УИК №394	УИК №395	УИК №396	УИК №397	УИК №398	УИК №399	УИК №400	УИК №401	УИК №402	УИК №403	УИК №404	УИК №405	УИК №406	УИК №407	УИК №408	УИК №409	УИК №410	УИК №411	УИК №412	УИК №413	УИК №414	УИК №415	УИК №416	УИК №417	УИК №418					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	15807	979	996	621	651	1148	1360	985	1251	142	202	525	126	341	565	548	554	275	183	463	190	453	351	281	85	493	117	520	161	332	357	370	182					
		86.14%	85.50%	86.23%	85.89%	69.77%	85.04%	92.64%	85.28%	85.57%	89.31%	85.23%	87.06%	94.74%	86.11%	85.09%	85.36%	90.38%	84.88%	86.73%	89.56%	90.48%	87.12%	89.09%	90.06%	85.00%	76.55%	92.86%	83.74%	91.48%	92.48%	91.54%	90.02%	91.92%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	10	0	0	1	0	0	0	0	0	0	0	0	0	1	0	4	0	1	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0					
		0.05%	0.00%	0.00%	0.14%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.25%	0.00%	0.62%	0.00%	0.31%	0.47%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.31%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
