15	Число открепительных удостоверений, выданных избирателям ТИК	29	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	2	0	0	0	1	3	0	1	0	0	1	0	0	0	2	1	0	0	0	0	0	3	1	0	1	0	2	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																																	
19	Жириновский Владимир Вольфович	3499	22	16	9	33	5	54	42	50	66	46	49	63	45	75	45	55	50	68	62	33	68	35	51	64	47	51	37	50	28	25	31	53	67	38	38	48	107	60	35	68	84	98	79	42	80	61	81	73	92	80	100	70	83	76	107	44	47	100	63	42	61	34	6	0	0	0	0	2	3	2									
		4.22%	0.96%	0.93%	0.96%	1.50%	0.26%	5.42%	3.79%	6.15%	5.14%	4.20%	2.91%	4.38%	5.43%	4.52%	5.14%	3.66%	4.46%	7.24%	4.05%	3.73%	4.78%	2.40%	3.17%	3.84%	4.82%	5.08%	3.67%	6.65%	3.20%	3.92%	2.71%	4.10%	4.03%	4.81%	2.17%	3.61%	7.32%	5.51%	3.02%	4.48%	6.81%	5.81%	4.85%	5.71%	4.72%	3.33%	4.94%	4.58%	6.29%	4.34%	6.99%	4.88%	4.95%	4.67%	6.73%	5.84%	5.60%	5.40%	4.62%	5.04%	3.45%	4.16%	50.00%	0.00%	0.00%	0.00%	0.00%	16.67%	23.08%	16.67%									
20	Зюганов Геннадий Андреевич	14631	1	1	0	11	0	210	225	143	236	176	290	183	191	274	146	274	194	199	271	156	255	356	344	409	210	168	185	139	178	118	105	310	386	177	283	248	312	231	260	328	313	379	387	105	331	287	331	351	331	313	325	361	397	342	326	155	174	272	285	181	342	144	3	3	2	1	2	1	3	1									
		17.65%	0.04%	0.06%	0.00%	0.50%	0.00%	21.08%	20.31%	17.59%	18.38%	16.06%	17.21%	12.72%	23.07%	16.50%	16.69%	18.24%	17.29%	21.19%	17.72%	17.63%	17.91%	24.43%	21.38%	24.56%	21.52%	16.73%	18.37%	18.48%	20.32%	18.50%	9.18%	23.98%	23.20%	22.41%	16.16%	18.65%	21.36%	21.23%	22.45%	21.61%	25.39%	22.47%	23.74%	14.29%	19.52%	15.66%	20.17%	22.03%	22.62%	16.96%	22.71%	25.17%	23.66%	21.01%	20.50%	20.58%	20.74%	14.69%	20.91%	21.73%	19.34%	17.63%	25.00%	25.00%	16.67%	8.33%	16.67%	8.33%	23.08%	8.33%									
21	Миронов Сергей Михайлович	3098	23	17	8	0	8	30	41	31	45	41	56	47	42	82	40	89	49	43	61	37	78	69	78	80	53	53	33	28	49	43	21	68	67	36	66	42	58	42	53	60	48	77	68	35	50	79	68	50	64	47	59	45	73	62	68	27	38	48	71	34	76	43	0	0	0	0	1	0	0	0									
		3.74%	1.00%	0.99%	0.85%	0.00%	0.42%	3.01%	3.70%	3.81%	3.50%	3.74%	3.32%	3.27%	5.07%	4.94%	4.57%	5.93%	4.37%	4.58%	3.99%	4.18%	5.48%	4.74%	4.85%	4.80%	5.43%	5.28%	3.28%	3.72%	5.59%	6.74%	1.84%	5.26%	4.03%	4.56%	3.77%	3.16%	3.97%	3.86%	4.58%	3.95%	3.89%	4.56%	4.17%	4.76%	2.95%	4.31%	4.14%	3.14%	4.37%	2.55%	4.12%	3.14%	4.35%	3.81%	4.28%	3.59%	4.53%	2.59%	5.21%	4.08%	4.30%	5.26%	0.00%	0.00%	0.00%	0.00%	8.33%	0.00%	0.00%	0.00%									
22	Прохоров Михаил Дмитриевич	11436	69	52	28	52	25	110	106	95	250	223	237	236	131	227	110	217	170	186	280	247	238	289	370	262	197	208	226	165	202	148	108	222	329	193	300	183	226	155	117	204	141	210	210	106	184	467	125	188	182	287	166	149	217	244	200	40	75	85	191	143	308	117	1	0	2	3	0	1	0	1									
		13.80%	3.01%	3.03%	2.97%	2.36%	1.30%	11.04%	9.57%	11.69%	19.47%	20.35%	14.07%	16.40%	15.82%	13.67%	12.57%	14.45%	15.15%	19.81%	18.31%	27.91%	16.71%	19.84%	22.99%	15.74%	20.18%	20.72%	22.44%	21.94%	23.06%	23.20%	9.44%	17.17%	19.77%	24.43%	17.13%	13.76%	15.47%	14.25%	10.10%	13.44%	11.44%	12.45%	12.88%	14.42%	10.85%	25.48%	7.62%	11.80%	12.44%	15.56%	11.60%	10.39%	12.93%	14.99%	12.58%	5.31%	8.94%	4.59%	14.01%	17.17%	17.42%	14.32%	8.33%	0.00%	16.67%	25.00%	0.00%	8.33%	0.00%	8.33%									
23	Путин Владимир Владимирович	49302	2178	1631	896	2103	1884	558	685	483	682	599	1030	895	406	985	521	846	644	434	835	391	763	691	745	830	454	509	511	357	395	297	869	622	799	334	1043	790	740	591	678	847	631	910	872	433	1036	915	1024	920	781	1076	767	777	890	883	876	478	495	1330	740	424	963	474	2	9	7	8	9	7	7	7									
		59.49%	94.98%	94.99%	95.12%	95.63%	98.02%	56.02%	61.82%	59.41%	53.12%	54.65%	61.13%	62.20%	49.03%	59.30%	59.54%	56.32%	57.40%	46.22%	54.61%	44.18%	53.58%	47.43%	46.30%	49.85%	46.52%	50.70%	50.74%	47.47%	45.09%	46.55%	75.96%	48.11%	48.02%	42.28%	59.57%	59.40%	50.65%	54.32%	58.55%	55.80%	51.18%	53.94%	53.50%	58.91%	61.08%	49.92%	62.40%	57.75%	53.38%	58.32%	53.60%	54.18%	53.04%	54.24%	55.09%	63.48%	58.99%	71.85%	54.29%	50.90%	54.47%	58.02%	16.67%	75.00%	58.33%	66.67%	75.00%	58.33%	53.85%	58.33%									
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
