7	Число избирательных бюллетеней в переносных ящиках для голосования	3312	11	44	58	5	23	47	5	224	51	36	60	9	52	169	36	16	17	257	76	65	27	53	223	33	18	32	29	28	35	23	34	30	22	14	6	21	318	9	7	16	20	16	14	30	30	24	32	16	12	33	13	16	16	11	8	2	251	126	11	11	11	9	9	8	12	11	12	12	12	12	11	12	12	12	12	12	11	12	11	12	12	12	12	12	12	12	12	12	12	12	12	12	12									
8	Число бюллетеней в стационарных ящиках для голосования	65057	1085	1180	1252	805	1322	1137	670	779	977	1183	793	542	1202	398	1072	757	677	852	1219	1399	1152	1496	567	1136	854	1123	872	1403	1090	1039	1566	1322	1252	565	1522	1976	1631	1274	1424	706	1452	1464	1328	1423	1249	898	1202	1373	703	1447	1492	1373	1647	1702	1325	762	402	544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
9	Число недействительных избирательных бюллетеней	729	15	9	12	9	14	14	6	16	9	21	5	3	14	2	7	10	5	14	16	16	9	18	9	19	9	2	11	21	13	9	10	9	11	15	23	20	35	10	11	5	17	11	17	21	19	14	13	10	5	17	19	9	20	14	8	9	5	11	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0									
10	Число действительных избирательных бюллетеней	67640	1081	1215	1298	801	1331	1170	669	987	1019	1198	848	548	1240	565	1101	763	689	1095	1279	1448	1170	1531	781	1150	863	1153	890	1410	1112	1053	1590	1343	1263	564	1505	1977	1914	1273	1420	717	1455	1469	1325	1432	1260	908	1221	1379	710	1463	1486	1380	1643	1699	1325	755	648	659	11	10	11	9	9	8	12	11	12	12	12	12	11	12	12	12	12	12	11	12	11	12	12	12	12	10	12	12	12	12	12	12	12	11	12									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																																																								
13	Бабурин Сергей Николаевич	613	8	14	12	8	9	10	5	10	7	12	6	6	8	3	16	7	6	7	19	17	14	21	5	18	3	12	13	20	11	17	14	14	11	9	6	11	9	7	8	4	12	15	15	16	9	2	4	10	12	16	9	21	14	11	10	9	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0									
		0.90%	0.73%	1.14%	0.92%	0.99%	0.67%	0.84%	0.74%	0.99%	0.68%	0.98%	0.70%	1.09%	0.64%	0.53%	1.44%	0.91%	0.86%	0.63%	1.47%	1.16%	1.19%	1.36%	0.63%	1.54%	0.34%	1.04%	1.44%	1.40%	0.98%	1.60%	0.88%	1.04%	0.86%	1.55%	0.39%	0.55%	0.46%	0.55%	0.56%	0.55%	0.82%	1.01%	1.12%	1.10%	0.70%	0.22%	0.32%	0.72%	1.68%	1.08%	0.60%	1.51%	0.84%	0.64%	0.75%	1.18%	0.77%	0.60%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	8.33%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	8.33%	0.00%	0.00%	0.00%	0.00%									
14	Грудинин Павел Николаевич	8154	129	178	189	112	172	136	84	136	115	138	71	57	158	71	124	88	69	104	151	190	155	174	104	143	132	125	123	154	114	119	172	148	159	58	183	205	226	174	198	108	149	178	155	188	132	85	139	138	98	183	187	158	234	219	196	126	55	58	0	0	0	1	0	0	4	2	0	2	1	0	0	1	0	5	2	0	1	2	0	0	0	0	1	1	0	2	0	0	1	2	1	1	0									
		11.93%	11.77%	14.54%	14.43%	13.83%	12.79%	11.49%	12.44%	13.56%	11.19%	11.32%	8.32%	10.34%	12.60%	12.52%	11.19%	11.38%	9.94%	9.38%	11.66%	12.98%	13.15%	11.23%	13.16%	12.23%	15.14%	10.82%	13.65%	10.76%	10.13%	11.21%	10.75%	10.95%	12.48%	10.02%	11.98%	10.27%	11.60%	13.56%	13.84%	14.96%	10.12%	12.03%	11.55%	12.94%	10.32%	9.22%	11.26%	9.94%	13.71%	12.36%	12.43%	11.38%	14.07%	12.78%	14.70%	16.49%	8.42%	8.66%	0.00%	0.00%	0.00%	11.11%	0.00%	0.00%	33.33%	18.18%	0.00%	16.67%	8.33%	0.00%	0.00%	8.33%	0.00%	41.67%	16.67%	0.00%	9.09%	16.67%	0.00%	0.00%	0.00%	0.00%	8.33%	8.33%	0.00%	16.67%	0.00%	0.00%	8.33%	16.67%	8.33%	8.33%	0.00%									
15	Жириновский Владимир Вольфович	3130	44	29	50	30	74	44	27	46	40	47	38	19	47	44	38	28	28	58	50	52	38	65	30	37	36	63	27	78	50	58	65	63	66	33	70	88	114	49	65	25	80	64	54	77	56	41	76	88	30	58	68	91	75	81	59	35	54	44	2	2	3	0	1	0	3	0	1	0	2	2	0	1	0	2	1	0	4	1	4	0	2	5	2	1	0	0	2	0	0	1	1	3	0									
		4.58%	4.01%	2.37%	3.82%	3.70%	5.50%	3.72%	4.00%	4.59%	3.89%	3.86%	4.45%	3.45%	3.75%	7.76%	3.43%	3.62%	4.03%	5.23%	3.86%	3.55%	3.22%	4.20%	3.80%	3.17%	4.13%	5.45%	2.99%	5.45%	4.44%	5.46%	4.06%	4.66%	5.18%	5.70%	4.58%	4.41%	5.85%	3.82%	4.54%	3.46%	5.43%	4.32%	4.02%	5.30%	4.38%	4.45%	6.16%	6.34%	4.20%	3.92%	4.52%	6.55%	4.51%	4.73%	4.43%	4.58%	8.27%	6.57%	18.18%	18.18%	27.27%	0.00%	11.11%	0.00%	25.00%	0.00%	8.33%	0.00%	16.67%	16.67%	0.00%	8.33%	0.00%	16.67%	8.33%	0.00%	36.36%	8.33%	36.36%	0.00%	16.67%	41.67%	16.67%	8.33%	0.00%	0.00%	16.67%	0.00%	0.00%	8.33%	8.33%	25.00%	0.00%									
16	Путин Владимир Владимирович	49713	792	876	908	550	938	828	501	723	729	886	624	408	913	413	795	533	506	805	895	1035	828	1100	545	810	610	860	652	1032	847	788	1204	1023	919	415	1097	1557	1494	909	1015	534	1119	1095	998	1036	972	716	916	1057	501	1080	1112	1006	1189	1260	947	493	510	512	9	8	7	8	7	8	5	9	11	7	8	8	11	9	11	5	9	11	6	8	7	10	10	7	9	7	11	10	7	11	7	8	10	6	12									
		72.71%	72.26%	71.57%	69.31%	67.90%	69.74%	69.93%	74.22%	72.08%	70.91%	72.68%	73.15%	74.05%	72.81%	72.84%	71.75%	68.95%	72.91%	72.59%	69.11%	70.70%	70.23%	71.01%	68.99%	69.29%	69.95%	74.46%	72.36%	72.12%	75.29%	74.20%	75.25%	75.67%	72.14%	71.68%	71.79%	77.97%	76.65%	70.85%	70.93%	73.96%	76.02%	73.99%	74.37%	71.30%	75.99%	77.66%	74.23%	76.10%	70.07%	72.97%	73.89%	72.43%	71.50%	73.56%	71.04%	64.53%	78.10%	76.42%	81.82%	72.73%	63.64%	88.89%	77.78%	100.00%	41.67%	81.82%	91.67%	58.33%	66.67%	66.67%	100.00%	75.00%	91.67%	41.67%	75.00%	91.67%	54.55%	66.67%	63.64%	83.33%	83.33%	58.33%	75.00%	58.33%	91.67%	83.33%	58.33%	91.67%	58.33%	66.67%	83.33%	50.00%	100.00%									
17	Собчак Ксения Анатольевна	2585	63	62	49	44	73	72	25	29	55	48	49	27	51	15	64	51	38	49	67	63	51	84	40	46	38	35	31	51	37	27	59	35	54	21	67	56	34	59	61	18	45	46	46	49	37	26	34	19	29	40	45	39	45	51	44	52	8	21	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	3	1	1	1	0	0	0									
		3.78%	5.75%	5.07%	3.74%	5.43%	5.43%	6.08%	3.70%	2.89%	5.35%	3.94%	5.74%	4.90%	4.07%	2.65%	5.78%	6.60%	5.48%	4.42%	5.17%	4.30%	4.33%	5.42%	5.06%	3.93%	4.36%	3.03%	3.44%	3.56%	3.29%	2.54%	3.69%	2.59%	4.24%	3.63%	4.38%	2.80%	1.74%	4.60%	4.26%	2.49%	3.06%	3.11%	3.43%	3.37%	2.89%	2.82%	2.76%	1.37%	4.06%	2.70%	2.99%	2.81%	2.71%	2.98%	3.30%	6.81%	1.23%	3.13%	0.00%	0.00%	0.00%	0.00%	11.11%	0.00%	0.00%	0.00%	0.00%	0.00%	8.33%	8.33%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	8.33%	0.00%	0.00%	0.00%	8.33%	0.00%	0.00%	25.00%	8.33%	8.33%	8.33%	0.00%	0.00%	0.00%									
18	Сурайкин Максим Александрович	488	2	4	11	6	4	11	4	4	10	11	4	4	9	10	4	6	3	11	6	9	14	11	9	14	6	6	5	9	5	9	12	8	12	3	11	7	9	9	13	7	11	9	13	6	8	6	9	14	3	19	13	15	13	11	9	5	4	4	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0									
		0.71%	0.18%	0.33%	0.84%	0.74%	0.30%	0.93%	0.59%	0.40%	0.97%	0.90%	0.47%	0.73%	0.72%	1.76%	0.36%	0.78%	0.43%	0.99%	0.46%	0.61%	1.19%	0.71%	1.14%	1.20%	0.69%	0.52%	0.55%	0.63%	0.44%	0.85%	0.75%	0.59%	0.94%	0.52%	0.72%	0.35%	0.46%	0.70%	0.91%	0.97%	0.75%	0.61%	0.97%	0.41%	0.63%	0.65%	0.73%	1.01%	0.42%	1.28%	0.86%	1.08%	0.78%	0.64%	0.68%	0.65%	0.61%	0.60%	0.00%	0.00%	9.09%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	8.33%	0.00%	0.00%	0.00%	0.00%	0.00%	8.33%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	8.33%	0.00%	0.00%	0.00%	0.00%									
19	Титов Борис Юрьевич	1160	20	10	23	15	22	24	13	11	27	19	15	9	25	2	30	12	18	20	36	40	25	31	22	30	15	23	13	23	18	13	25	20	25	9	26	14	9	35	20	12	11	20	15	20	19	13	15	25	20	27	26	24	32	34	21	19	7	8	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0									
		1.70%	1.82%	0.82%	1.76%	1.85%	1.64%	2.03%	1.93%	1.10%	2.63%	1.56%	1.76%	1.63%	1.99%	0.35%	2.71%	1.55%	2.59%	1.80%	2.78%	2.73%	2.12%	2.00%	2.78%	2.57%	1.72%	1.99%	1.44%	1.61%	1.60%	1.22%	1.56%	1.48%	1.96%	1.55%	1.70%	0.70%	0.46%	2.73%	1.40%	1.66%	0.75%	1.35%	1.12%	1.38%	1.49%	1.41%	1.22%	1.80%	2.80%	1.82%	1.73%	1.73%	1.92%	1.98%	1.58%	2.49%	1.07%	1.19%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	16.67%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	8.33%	0.00%	8.33%	0.00%	0.00%	0.00%	0.00%	8.33%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%									
20	Явлинский Григорий Алексеевич	1797	23	42	56	36	39	45	10	28	36	37	41	18	29	7	30	38	21	41	55	42	45	45	26	52	23	29	26	43	30	22	39	32	17	16	45	39	19	31	40	9	28	42	29	40	27	19	28	28	17	40	26	26	41	32	39	16	5	8	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0									
		2.63%	2.10%	3.43%	4.27%	4.44%	2.90%	3.80%	1.48%	2.79%	3.50%	3.04%	4.81%	3.27%	2.31%	1.23%	2.71%	4.92%	3.03%	3.70%	4.25%	2.87%	3.82%	2.91%	3.29%	4.45%	2.64%	2.51%	2.89%	3.00%	2.67%	2.07%	2.44%	2.37%	1.33%	2.76%	2.95%	1.95%	0.97%	2.42%	2.80%	1.25%	1.90%	2.84%	2.16%	2.75%	2.11%	2.06%	2.27%	2.02%	2.38%	2.70%	1.73%	1.87%	2.47%	1.87%	2.93%	2.09%	0.77%	1.19%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	8.33%	0.00%	0.00%	0.00%	8.33%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	8.33%	0.00%	0.00%	8.33%	0.00%									
																																																																																																								
																																																																																																								
																																																																																																								
																																																																																																								
																																																																																																								
																																																																																																								
																																																																																																								
																																																																																																								
																																																																																																								
																																																																																																								
																																																																																																								
																																																																																																								
																																																																																																								
																																																																																																								
																																																																																																								
																																																																																																								
																																																																																																								
																																																																																																								
																																																																																																								
																																																																																																								
																																																																																																								
																																																																																																								
																																																																																																								
																																																																																																								
																																																																																																								
																																																																																																								
																																																																																																								
