Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																	
Дата голосования: 07.12.2003 0:00:00																																	
																																	
Наименование Избирательной комиссии:    Лиманская																																	
																																	
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																	
																																	
		Сумма	УИК №257	УИК №258	УИК №259	УИК №260	УИК №261	УИК №262	УИК №263	УИК №264	УИК №265	УИК №266	УИК №267	УИК №268	УИК №269	УИК №270	УИК №271	УИК №272	УИК №273	УИК №274	УИК №275	УИК №276	УИК №277	УИК №278	УИК №279	УИК №280	УИК №281	УИК №282					
		0.67%	1.04%	1.12%	1.16%	0.34%	1.42%	0.68%	0.29%	0.62%	0.24%	0.26%	0.0%	0.0%	1.90%	0.31%	1.19%	0.78%	0.74%	0.45%	0.48%	1.16%	0.28%	3.05%	0.51%	0.0%	0.65%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	273	18	11	19	9	7	17	12	17	18	18	3	8	3	9	15	4	3	29	15	2	8	2	16	1	4	5					
		1.96%	2.09%	1.03%	1.57%	1.02%	3.31%	1.94%	1.77%	2.66%	2.19%	4.82%	3.52%	6.61%	2.85%	1.39%	4.47%	3.14%	0.55%	2.61%	1.82%	0.46%	2.24%	1.52%	2.06%	0.33%	1.30%	6.25%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	237	13	19	18	12	2	17	9	8	8	5	1	2	3	29	4	11	2	7	2	11	10	7	17	9	4	7					
		1.71%	1.51%	1.78%	1.49%	1.37%	0.94%	1.94%	1.33%	1.25%	0.97%	1.34%	1.17%	1.65%	2.85%	4.49%	1.19%	8.66%	0.37%	0.63%	0.24%	2.57%	2.80%	5.34%	2.19%	2.97%	1.30%	8.75%					
22	"5. ""За Русь Святую"""	76	5	2	6	5	1	14	3	3	4	4	0	2	0	0	3	1	2	10	3	1	1	2	3	0	1	0					
		0.54%	0.58%	0.18%	0.49%	0.57%	0.47%	1.60%	0.44%	0.47%	0.48%	1.07%	0.0%	1.65%	0.0%	0.0%	0.89%	0.78%	0.37%	0.90%	0.36%	0.23%	0.28%	1.52%	0.38%	0.0%	0.32%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	20	0	2	0	1	0	1	0	0	2	0	0	1	0	0	1	0	2	1	0	2	0	0	3	0	2	2					
		0.14%	0.0%	0.18%	0.0%	0.11%	0.0%	0.11%	0.0%	0.0%	0.24%	0.0%	0.0%	0.82%	0.0%	0.0%	0.29%	0.0%	0.37%	0.09%	0.0%	0.46%	0.0%	0.0%	0.38%	0.0%	0.65%	2.5%					
24	"7. ""Новый курс - Автомобильная Россия"""	64	5	4	8	3	0	17	2	4	2	1	0	0	0	1	1	0	2	3	1	3	1	1	2	0	3	0					
		0.46%	0.58%	0.37%	0.66%	0.34%	0.0%	1.94%	0.29%	0.62%	0.24%	0.26%	0.0%	0.0%	0.0%	0.15%	0.29%	0.0%	0.37%	0.27%	0.12%	0.70%	0.28%	0.76%	0.25%	0.0%	0.97%	0.0%					
25	"8. ""Народно-республиканская партия России"""	25	2	1	1	1	0	1	1	2	3	1	0	0	0	0	0	0	0	3	2	1	1	0	4	0	1	0					
		0.18%	0.23%	0.09%	0.08%	0.11%	0.0%	0.11%	0.14%	0.31%	0.36%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	0.24%	0.23%	0.28%	0.0%	0.51%	0.0%	0.32%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	20	3	2	0	1	0	2	0	0	1	1	0	0	0	1	1	0	0	1	1	1	1	0	4	0	0	0					
		0.14%	0.34%	0.18%	0.0%	0.11%	0.0%	0.22%	0.0%	0.0%	0.12%	0.26%	0.0%	0.0%	0.0%	0.15%	0.29%	0.0%	0.0%	0.09%	0.12%	0.23%	0.28%	0.0%	0.51%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	1381	31	38	58	46	23	56	51	34	72	43	4	23	19	136	38	11	94	102	157	78	72	27	66	32	63	7					
		9.96%	3.60%	3.57%	4.81%	5.26%	10.90%	6.42%	7.55%	5.33%	8.76%	11.52%	4.70%	19.00%	18.09%	21.08%	11.34%	8.66%	17.43%	9.19%	19.07%	18.22%	20.22%	20.61%	8.53%	10.56%	20.52%	8.75%					
28	"11. ""Истинные патриоты России"""	59	0	1	3	0	0	2	0	5	2	0	3	0	0	6	0	0	3	15	2	2	2	1	9	0	3	0					
		0.42%	0.0%	0.09%	0.24%	0.0%	0.0%	0.22%	0.0%	0.78%	0.24%	0.0%	3.52%	0.0%	0.0%	0.93%	0.0%	0.0%	0.55%	1.35%	0.24%	0.46%	0.56%	0.76%	1.16%	0.0%	0.97%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	200	7	11	14	2	1	21	26	7	9	9	1	5	0	9	5	3	8	16	12	7	4	0	12	5	5	1					
		1.44%	0.81%	1.03%	1.16%	0.22%	0.47%	2.40%	3.85%	1.09%	1.09%	2.41%	1.17%	4.13%	0.0%	1.39%	1.49%	2.36%	1.48%	1.44%	1.45%	1.63%	1.12%	0.0%	1.55%	1.65%	1.62%	1.25%					
30	"13. ""Демократическая партия России"""	47	2	5	7	4	0	4	2	2	4	1	0	0	0	0	1	2	0	5	1	2	1	0	2	2	0	0					
		0.33%	0.23%	0.47%	0.58%	0.45%	0.0%	0.45%	0.29%	0.31%	0.48%	0.26%	0.0%	0.0%	0.0%	0.0%	0.29%	1.57%	0.0%	0.45%	0.12%	0.46%	0.28%	0.0%	0.25%	0.66%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	95	4	0	11	0	3	3	4	2	1	3	2	1	0	4	4	1	1	20	5	2	4	0	9	6	4	1					
		0.68%	0.46%	0.0%	0.91%	0.0%	1.42%	0.34%	0.59%	0.31%	0.12%	0.80%	2.35%	0.82%	0.0%	0.62%	1.19%	0.78%	0.18%	1.80%	0.60%	0.46%	1.12%	0.0%	1.16%	1.98%	1.30%	1.25%					
32	"15. ""Партия СЛОН"""	15	0	2	2	0	1	1	1	0	4	0	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0					
		0.10%	0.0%	0.18%	0.16%	0.0%	0.47%	0.11%	0.14%	0.0%	0.48%	0.0%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%	0.0%	0.09%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	997	82	123	109	93	18	71	50	54	59	12	1	1	6	43	25	8	21	47	58	11	12	0	47	23	15	8					
		7.19%	9.53%	11.57%	9.04%	10.64%	8.53%	8.14%	7.40%	8.47%	7.18%	3.21%	1.17%	0.82%	5.71%	6.66%	7.46%	6.29%	3.89%	4.23%	7.04%	2.57%	3.37%	0.0%	6.08%	7.59%	4.88%	10.0%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	53	1	6	1	0	1	3	5	1	4	0	0	3	0	7	7	2	0	3	2	3	0	0	2	1	0	1					
		0.38%	0.11%	0.56%	0.08%	0.0%	0.47%	0.34%	0.74%	0.15%	0.48%	0.0%	0.0%	2.47%	0.0%	1.08%	2.08%	1.57%	0.0%	0.27%	0.24%	0.70%	0.0%	0.0%	0.25%	0.33%	0.0%	1.25%					
35	"18. ""ЛДПР"""	2033	135	151	220	125	42	142	110	141	158	57	26	8	14	60	32	19	69	103	91	41	31	7	148	45	53	5					
		14.67%	15.69%	14.20%	18.25%	14.30%	19.90%	16.28%	16.29%	22.13%	19.24%	15.28%	30.58%	6.61%	13.33%	9.30%	9.55%	14.96%	12.80%	9.28%	11.05%	9.57%	8.70%	5.34%	19.14%	14.85%	17.26%	6.25%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	192	8	15	12	8	3	12	16	4	9	7	3	3	0	5	7	7	3	25	9	4	6	2	15	3	3	3					
		1.38%	0.93%	1.41%	0.99%	0.91%	1.42%	1.37%	2.37%	0.62%	1.09%	1.87%	3.52%	2.47%	0.0%	0.77%	2.08%	5.51%	0.55%	2.25%	1.09%	0.93%	1.68%	1.52%	1.94%	0.99%	0.97%	3.75%					
37	"20. ""Политическая партия ""Единая Россия"""	4865	325	425	433	357	69	251	212	233	283	148	21	45	34	234	68	34	203	449	200	97	156	48	295	137	84	24					
		35.10%	37.79%	39.98%	35.93%	40.84%	32.70%	28.78%	31.40%	36.57%	34.47%	39.67%	24.70%	37.19%	32.38%	36.27%	20.29%	26.77%	37.66%	40.48%	24.30%	22.66%	43.82%	36.64%	38.16%	45.21%	27.36%	30.0%					
38	"21. ""Российская Конституционно-демократическая партия"""	30	2	3	1	0	0	4	0	2	3	3	1	1	0	1	0	0	2	1	2	2	0	0	0	1	1	0					
		0.21%	0.23%	0.28%	0.08%	0.0%	0.0%	0.45%	0.0%	0.31%	0.36%	0.80%	1.17%	0.82%	0.0%	0.15%	0.0%	0.0%	0.37%	0.09%	0.24%	0.46%	0.0%	0.0%	0.0%	0.33%	0.32%	0.0%					
39	"22. ""Развитие предпринимательства"""	24	1	1	5	1	0	0	1	1	0	1	0	0	0	0	1	0	0	6	1	2	0	1	2	0	0	0					
		0.17%	0.11%	0.09%	0.41%	0.11%	0.0%	0.0%	0.14%	0.15%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.54%	0.12%	0.46%	0.0%	0.76%	0.25%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2220	163	166	213	152	24	183	139	69	120	23	9	8	15	60	93	16	74	184	205	116	31	10	71	29	36	11					
		16.01%	18.95%	15.61%	17.67%	17.39%	11.37%	20.98%	20.59%	10.83%	14.61%	6.16%	10.58%	6.61%	14.28%	9.30%	27.76%	12.59%	13.72%	16.59%	24.90%	27.10%	8.70%	7.63%	9.18%	9.57%	11.72%	13.75%					
																																	
41	Против всех	388	22	35	26	32	9	23	14	24	19	17	5	4	2	11	11	4	13	28	19	12	7	7	22	4	14	4					
		2.79%	2.55%	3.29%	2.15%	3.66%	4.26%	2.63%	2.07%	3.76%	2.31%	4.55%	5.88%	3.30%	1.90%	1.70%	3.28%	3.14%	2.41%	2.52%	2.30%	2.80%	1.96%	5.34%	2.84%	1.32%	4.56%	5.0%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
