Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																								
Дата голосования: 07.12.2003 0:00:00																								
																								
"Наименование Избирательной комиссии:    Новороссийск, Восточная"																								
																								
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																								
																								
		Сумма	УИК №3401	УИК №3402	УИК №3403	УИК №3404	УИК №3405	УИК №3406	УИК №3407	УИК №3408	УИК №3409	УИК №3410	УИК №3411	УИК №3412	УИК №3413	УИК №3414	УИК №3415	УИК №3416	УИК №3499					
		2.98%	3.37%	2.40%	4.25%	3.09%	3.73%	5.04%	2.48%	1.78%	4.36%	3.28%	3.49%	0.91%	2.79%	2.39%	0.0%	3.12%	3.30%					
22	"5. ""За Русь Святую"""	72	3	4	3	6	4	3	4	7	5	7	5	4	4	7	0	6	0					
		0.61%	0.48%	0.34%	0.53%	0.80%	0.65%	0.52%	0.71%	0.95%	0.58%	0.88%	0.58%	0.52%	0.58%	0.55%	0.0%	0.85%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	33	2	2	2	1	2	0	2	5	6	1	1	1	0	6	0	2	0					
		0.28%	0.32%	0.17%	0.35%	0.13%	0.32%	0.0%	0.35%	0.68%	0.70%	0.12%	0.11%	0.13%	0.0%	0.47%	0.0%	0.28%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	125	6	13	7	4	7	10	16	5	7	7	12	6	5	12	0	7	1					
		1.06%	0.96%	1.11%	1.24%	0.53%	1.13%	1.73%	2.84%	0.68%	0.82%	0.88%	1.39%	0.78%	0.73%	0.95%	0.0%	0.99%	0.82%					
25	"8. ""Народно-республиканская партия России"""	19	1	2	1	0	1	1	5	2	1	0	1	0	0	3	0	1	0					
		0.16%	0.16%	0.17%	0.17%	0.0%	0.16%	0.17%	0.88%	0.27%	0.11%	0.0%	0.11%	0.0%	0.0%	0.23%	0.0%	0.14%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	51	4	9	2	2	5	3	0	3	2	2	4	1	4	7	1	2	0					
		0.43%	0.64%	0.77%	0.35%	0.26%	0.81%	0.52%	0.0%	0.41%	0.23%	0.25%	0.46%	0.13%	0.58%	0.55%	0.81%	0.28%	0.0%					
27	"10. ""Аграрная партия России"""	227	13	20	7	14	7	14	22	12	17	13	17	17	14	14	5	20	1					
		1.93%	2.08%	1.71%	1.24%	1.88%	1.13%	2.43%	3.90%	1.64%	2.00%	1.64%	1.98%	2.22%	2.05%	1.11%	4.09%	2.83%	0.82%					
28	"11. ""Истинные патриоты России"""	14	1	3	0	1	1	0	0	1	0	2	1	0	0	1	0	1	2					
		0.11%	0.16%	0.25%	0.0%	0.13%	0.16%	0.0%	0.0%	0.13%	0.0%	0.25%	0.11%	0.0%	0.0%	0.07%	0.0%	0.14%	1.65%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	139	9	10	7	6	6	12	9	7	4	16	9	21	4	8	0	9	2					
		1.18%	1.44%	0.85%	1.24%	0.80%	0.97%	2.08%	1.59%	0.95%	0.47%	2.02%	1.04%	2.74%	0.58%	0.63%	0.0%	1.27%	1.65%					
30	"13. ""Демократическая партия России"""	35	4	3	3	1	2	2	2	3	2	0	2	3	0	1	0	4	3					
		0.29%	0.64%	0.25%	0.53%	0.13%	0.32%	0.34%	0.35%	0.41%	0.23%	0.0%	0.23%	0.39%	0.0%	0.07%	0.0%	0.56%	2.47%					
31	"14. ""Великая Россия - Евразийский Союз"""	25	1	6	1	1	0	1	0	2	1	1	2	4	1	2	0	1	1					
		0.21%	0.16%	0.51%	0.17%	0.13%	0.0%	0.17%	0.0%	0.27%	0.11%	0.12%	0.23%	0.52%	0.14%	0.15%	0.0%	0.14%	0.82%					
32	"15. ""Партия СЛОН"""	7	0	1	0	0	0	1	0	1	1	0	1	0	1	1	0	0	0					
		0.05%	0.0%	0.08%	0.0%	0.0%	0.0%	0.17%	0.0%	0.13%	0.11%	0.0%	0.11%	0.0%	0.14%	0.07%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	828	44	65	27	46	55	43	37	40	57	66	63	61	45	131	5	38	5					
		7.06%	7.06%	5.58%	4.78%	6.19%	8.94%	7.47%	6.57%	5.47%	6.72%	8.33%	7.34%	7.97%	6.61%	10.43%	4.09%	5.39%	4.13%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	35	2	5	0	3	1	2	2	1	1	1	3	3	3	4	0	3	1					
		0.29%	0.32%	0.42%	0.0%	0.40%	0.16%	0.34%	0.35%	0.13%	0.11%	0.12%	0.34%	0.39%	0.44%	0.31%	0.0%	0.42%	0.82%					
35	"18. ""ЛДПР"""	2266	124	210	147	130	126	141	83	127	150	117	150	151	138	245	17	185	25					
		19.32%	19.90%	18.04%	26.06%	17.49%	20.48%	24.52%	14.74%	17.39%	17.68%	14.77%	17.48%	19.73%	20.29%	19.52%	13.93%	26.24%	20.66%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	114	6	12	3	11	3	7	8	7	9	9	6	6	5	10	2	7	3					
		0.97%	0.96%	1.03%	0.53%	1.48%	0.48%	1.21%	1.42%	0.95%	1.06%	1.13%	0.69%	0.78%	0.73%	0.79%	1.63%	0.99%	2.47%					
37	"20. ""Политическая партия ""Единая Россия"""	4793	240	540	208	312	220	200	215	298	380	329	375	299	263	536	57	283	38					
		40.88%	38.52%	46.39%	36.87%	41.99%	35.77%	34.78%	38.18%	40.82%	44.81%	41.54%	43.70%	39.08%	38.67%	42.70%	46.72%	40.14%	31.40%					
38	"21. ""Российская Конституционно-демократическая партия"""	11	1	1	0	2	0	0	2	0	1	0	0	1	2	0	0	1	0					
		0.09%	0.16%	0.08%	0.0%	0.26%	0.0%	0.0%	0.35%	0.0%	0.11%	0.0%	0.0%	0.13%	0.29%	0.0%	0.0%	0.14%	0.0%					
39	"22. ""Развитие предпринимательства"""	32	1	3	1	4	5	1	0	3	1	2	3	3	1	1	0	3	0					
		0.27%	0.16%	0.25%	0.17%	0.53%	0.81%	0.17%	0.0%	0.41%	0.11%	0.25%	0.34%	0.39%	0.14%	0.07%	0.0%	0.42%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1154	70	92	53	67	90	32	66	103	79	83	88	98	89	85	9	41	9					
		9.84%	11.23%	7.90%	9.39%	9.01%	14.63%	5.56%	11.72%	14.10%	9.31%	10.47%	10.25%	12.81%	13.08%	6.77%	7.37%	5.81%	7.43%					
																								
41	Против всех	548	32	48	21	54	21	38	25	32	39	25	36	28	30	58	11	32	18					
		4.67%	5.13%	4.12%	3.72%	7.26%	3.41%	6.60%	4.44%	4.38%	4.59%	3.15%	4.19%	3.66%	4.41%	4.62%	9.01%	4.53%	14.87%					
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
