Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																
Дата голосования: 02.12.2007																																																
																																																
"Наименование Избирательной комиссии:    Тверь, Пролетарская"																																																
																																																
Сводная таблица результатов выборов																																																
																																																
		Сумма	УИК №1118	УИК №1119	УИК №1120	УИК №1121	УИК №1122	УИК №1123	УИК №1124	УИК №1125	УИК №1126	УИК №1127	УИК №1128	УИК №1129	УИК №1130	УИК №1131	УИК №1132	УИК №1133	УИК №1134	УИК №1135	УИК №1136	УИК №1137	УИК №1138	УИК №1139	УИК №1140	УИК №1141	УИК №1142	УИК №1143	УИК №1144	УИК №1145	УИК №1146	УИК №1147	УИК №1148	УИК №1149	УИК №1150	УИК №1151	УИК №1152	УИК №1153	УИК №1154	УИК №1155	УИК №1156	УИК №1157	УИК №1338					
		16.73%	20.39%	16.71%	19.26%	16.10%	18.87%	7.66%	12.09%	13.31%	14.66%	15.24%	14.65%	16.63%	15.66%	15.50%	21.88%	13.80%	22.08%	18.15%	17.59%	17.57%	18.50%	18.84%	19.91%	15.19%	19.57%	25.95%	24.84%	10.07%	12.59%	10.74%	14.27%	12.67%	11.99%	16.60%	15.87%	7.69%	17.48%	16.84%	14.89%	17.50%	8.11%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	512	28	17	30	18	3	3	15	17	13	17	17	20	14	20	9	12	16	16	22	23	12	16	18	10	13	12	9	10	11	8	8	12	10	16	8	2	0	0	2	3	2					
		1.18%	1.90%	1.16%	2.06%	1.66%	0.46%	0.36%	1.36%	1.40%	1.31%	1.28%	1.16%	1.64%	1.73%	2.15%	0.91%	1.24%	1.20%	1.10%	1.46%	1.51%	0.82%	1.37%	1.41%	0.78%	0.88%	0.81%	0.70%	0.88%	1.08%	1.10%	0.62%	0.96%	0.81%	1.07%	0.57%	1.28%	0.00%	0.00%	4.26%	3.75%	5.41%					
23	6.Политическая партия «Партия социальной справедливости»	105	3	7	5	1	1	1	7	3	3	5	5	3	1	2	6	0	2	5	4	1	5	3	2	6	6	0	3	1	1	0	2	0	1	7	2	0	1	0	0	0	0					
		0.24%	0.20%	0.48%	0.34%	0.09%	0.15%	0.12%	0.64%	0.25%	0.30%	0.38%	0.34%	0.25%	0.12%	0.22%	0.61%	0.00%	0.15%	0.34%	0.26%	0.07%	0.34%	0.26%	0.16%	0.47%	0.41%	0.00%	0.23%	0.09%	0.10%	0.00%	0.15%	0.00%	0.08%	0.47%	0.14%	0.00%	0.70%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	4273	139	131	127	102	55	91	123	108	108	145	198	115	59	77	110	83	102	122	128	144	124	92	114	176	133	114	96	224	102	64	144	139	140	148	135	20	14	14	6	3	4					
		9.86%	9.42%	8.94%	8.73%	9.38%	8.44%	11.07%	11.18%	8.93%	10.92%	10.89%	13.55%	9.42%	7.27%	8.29%	11.14%	8.61%	7.63%	8.36%	8.47%	9.47%	8.46%	7.88%	8.90%	13.71%	9.00%	7.72%	7.50%	19.61%	10.03%	8.82%	11.11%	11.15%	11.35%	9.87%	9.69%	12.82%	9.79%	14.74%	12.77%	3.75%	10.81%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	3416	101	114	127	82	49	103	90	80	88	121	109	87	64	102	82	70	107	97	138	127	115	83	106	90	108	96	99	64	87	71	103	90	98	129	97	10	11	8	1	10	2					
		7.88%	6.84%	7.78%	8.73%	7.54%	7.52%	12.53%	8.18%	6.61%	8.90%	9.08%	7.46%	7.13%	7.89%	10.98%	8.31%	7.26%	8.01%	6.64%	9.13%	8.36%	7.85%	7.11%	8.27%	7.01%	7.31%	6.50%	7.73%	5.60%	8.55%	9.78%	7.95%	7.22%	7.94%	8.60%	6.96%	6.41%	7.69%	8.42%	2.13%	12.50%	5.41%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	374	21	12	19	10	5	9	9	6	5	8	5	15	8	8	14	6	7	11	8	12	19	7	12	7	12	14	10	8	5	6	6	7	12	20	20	3	1	2	1	4	0					
		0.86%	1.42%	0.82%	1.31%	0.92%	0.77%	1.09%	0.82%	0.50%	0.51%	0.60%	0.34%	1.23%	0.99%	0.86%	1.42%	0.62%	0.52%	0.75%	0.53%	0.79%	1.30%	0.60%	0.94%	0.55%	0.81%	0.95%	0.78%	0.70%	0.49%	0.83%	0.46%	0.56%	0.97%	1.33%	1.44%	1.92%	0.70%	2.11%	2.13%	5.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	23849	728	805	734	573	357	505	637	754	542	720	801	666	480	488	462	588	706	820	812	806	752	655	675	720	795	738	638	645	607	439	773	777	724	816	788	96	83	51	28	43	22					
		55.04%	49.32%	54.91%	50.48%	52.71%	54.75%	61.44%	57.91%	62.31%	54.80%	54.05%	54.83%	54.55%	59.19%	52.53%	46.81%	60.99%	52.84%	56.16%	53.70%	53.03%	51.33%	56.08%	52.69%	56.07%	53.83%	50.00%	49.84%	56.48%	59.69%	60.47%	59.65%	62.31%	58.67%	54.40%	56.57%	61.54%	58.04%	53.68%	59.57%	53.75%	59.46%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	1221	74	38	69	56	28	14	35	25	28	38	32	38	15	33	28	23	36	45	49	55	58	27	35	22	33	26	28	14	20	25	28	17	28	44	39	7	4	3	0	1	3					
		2.82%	5.01%	2.59%	4.75%	5.15%	4.29%	1.70%	3.18%	2.07%	2.83%	2.85%	2.19%	3.11%	1.85%	3.55%	2.84%	2.39%	2.69%	3.08%	3.24%	3.62%	3.96%	2.31%	2.73%	1.71%	2.23%	1.76%	2.19%	1.23%	1.97%	3.44%	2.16%	1.36%	2.27%	2.93%	2.80%	4.49%	2.80%	3.16%	0.00%	1.25%	8.11%					
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
