Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																					
Дата голосования: 02.12.2007																																																					
																																																					
Наименование Избирательной комиссии:    Шаранская																																																					
																																																					
Сводная таблица результатов выборов																																																					
																																																					
		Сумма	УИК №3442	УИК №3443	УИК №3444	УИК №3445	УИК №3446	УИК №3447	УИК №3448	УИК №3449	УИК №3450	УИК №3451	УИК №3452	УИК №3453	УИК №3454	УИК №3455	УИК №3456	УИК №3457	УИК №3458	УИК №3459	УИК №3460	УИК №3461	УИК №3462	УИК №3463	УИК №3464	УИК №3465	УИК №3466	УИК №3467	УИК №3468	УИК №3469	УИК №3470	УИК №3471	УИК №3472	УИК №3473	УИК №3474	УИК №3475	УИК №3476	УИК №3477	УИК №3478	УИК №3479	УИК №3480	УИК №3481	УИК №3482	УИК №3483	УИК №3484	УИК №3485	УИК №3486	УИК №3487					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																					
18	1.Политическая партия «Аграрная партия России»	41	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	1	0	0	1	2	1	0	0	0	2	0	2	0	2	2	1	3	8	2	0	0	0	4	0	2	2	0	3	0	0					
		0.26%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.29%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.40%	0.34%	0.00%	0.00%	0.30%	1.08%	0.69%	0.00%	0.00%	0.00%	0.34%	0.00%	0.66%	0.00%	0.71%	1.06%	0.88%	1.04%	1.91%	1.05%	0.00%	0.00%	0.00%	0.59%	0.00%	0.24%	0.15%	0.00%	0.63%	0.00%	0.00%					
19	2.Всероссийская политическая партия «Гражданская Сила»	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0	1	0	0					
		0.05%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.20%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.66%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.30%	0.00%	0.12%	0.07%	0.00%	0.21%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0					
		0.03%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.34%	0.00%	0.00%	0.00%	0.00%	0.69%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.35%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.12%	0.07%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	90	0	3	3	0	0	0	0	0	2	0	0	0	0	0	0	4	5	2	2	5	2	3	0	0	0	6	0	2	0	3	4	2	6	9	1	0	0	0	5	4	3	6	0	3	5	0					
		0.57%	0.00%	1.65%	1.79%	0.00%	0.00%	0.00%	0.00%	0.00%	0.58%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.80%	1.72%	0.58%	1.56%	1.50%	1.08%	2.08%	0.00%	0.00%	0.00%	1.03%	0.00%	0.66%	0.00%	1.07%	2.13%	1.75%	2.08%	2.15%	0.53%	0.00%	0.00%	0.00%	0.74%	0.94%	0.36%	0.45%	0.00%	0.63%	0.88%	0.00%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
		0.01%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.34%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.07%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.01%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.71%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	58	0	2	1	0	0	0	0	0	2	0	0	0	0	0	0	1	1	0	1	1	1	4	0	0	0	4	4	3	3	2	3	1	3	4	3	0	0	0	5	0	3	3	0	3	0	0					
		0.37%	0.00%	1.10%	0.60%	0.00%	0.00%	0.00%	0.00%	0.00%	0.58%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.20%	0.34%	0.00%	0.78%	0.30%	0.54%	2.78%	0.00%	0.00%	0.00%	0.68%	4.21%	0.99%	1.05%	0.71%	1.60%	0.88%	1.04%	0.96%	1.58%	0.00%	0.00%	0.00%	0.74%	0.00%	0.36%	0.22%	0.00%	0.63%	0.00%	0.00%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	420	9	4	4	12	13	2	1	1	10	19	10	17	21	6	0	1	1	0	0	3	0	1	16	3	5	13	6	5	6	2	2	0	5	7	1	2	3	2	3	4	41	74	31	16	29	9					
		2.66%	2.20%	2.20%	2.38%	2.70%	3.42%	1.55%	0.24%	0.45%	2.90%	7.45%	5.46%	6.03%	3.02%	3.47%	0.00%	0.20%	0.34%	0.00%	0.00%	0.90%	0.00%	0.69%	2.92%	2.94%	2.96%	2.22%	6.32%	1.65%	2.10%	0.71%	1.06%	0.00%	1.74%	1.67%	0.53%	1.64%	1.40%	1.50%	0.45%	0.94%	4.92%	5.55%	3.05%	3.36%	5.11%	6.00%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	19	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2	0	0	0	1	0	2	0	1	0	0	0	1	1	0	0	0	1	0	2	2	0	1	0	0					
		0.12%	0.00%	0.00%	0.00%	0.00%	0.79%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.20%	0.34%	0.00%	0.00%	0.00%	0.00%	1.39%	0.00%	0.00%	0.00%	0.17%	0.00%	0.66%	0.00%	0.36%	0.00%	0.00%	0.00%	0.24%	0.53%	0.00%	0.00%	0.00%	0.15%	0.00%	0.24%	0.15%	0.00%	0.21%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	15114	400	173	160	433	364	127	414	223	328	236	173	265	674	167	91	488	278	333	125	324	181	118	532	99	164	555	85	287	272	267	177	109	270	388	180	120	212	131	653	417	775	1243	980	448	534	141					
		95.58%	97.80%	95.05%	95.24%	97.30%	95.79%	98.45%	99.76%	99.55%	95.07%	92.55%	94.54%	93.97%	96.98%	96.53%	100.00%	97.99%	95.86%	96.52%	97.66%	97.01%	97.31%	81.94%	97.08%	97.06%	97.04%	94.87%	89.47%	94.72%	95.10%	95.02%	94.15%	95.61%	93.75%	92.82%	94.74%	98.36%	98.60%	98.50%	97.03%	98.12%	93.04%	93.18%	96.46%	94.12%	94.01%	94.00%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	2	1	0	1	0	0					
		0.05%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.34%	0.00%	0.00%	0.00%	0.00%	0.69%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.36%	0.00%	0.00%	0.00%	0.00%	0.53%	0.00%	0.00%	0.00%	0.00%	0.00%	0.24%	0.07%	0.00%	0.21%	0.00%	0.00%					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
