Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																			
Дата голосования: 04.12.2011																																																			
																																																			
Наименование Избирательной комиссии:    Шаранская																																																			
																																																			
Сводная таблица результатов выборов																																																			
																																																			
		Сумма	УИК №3428	УИК №3429	УИК №3430	УИК №3431	УИК №3432	УИК №3433	УИК №3434	УИК №3435	УИК №3436	УИК №3437	УИК №3438	УИК №3439	УИК №3440	УИК №3441	УИК №3442	УИК №3443	УИК №3444	УИК №3445	УИК №3446	УИК №3447	УИК №3448	УИК №3449	УИК №3450	УИК №3451	УИК №3452	УИК №3453	УИК №3454	УИК №3455	УИК №3456	УИК №3457	УИК №3458	УИК №3459	УИК №3460	УИК №3461	УИК №3462	УИК №3463	УИК №3464	УИК №3465	УИК №3466	УИК №3467	УИК №3468	УИК №3469	УИК №3470	УИК №3471					
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	816	4	4	6	1	8	3	0	5	1	1	34	5	8	2	64	14	6	37	30	20	5	15	4	15	11	0	13	10	4	17	20	1	0	0	8	5	2	35	93	117	118	62	7	1					
		4.97%	1.15%	1.40%	3.45%	0.74%	3.67%	2.22%	0.00%	1.00%	0.24%	0.46%	8.81%	1.89%	4.35%	0.62%	9.40%	8.09%	7.14%	7.77%	9.84%	5.29%	4.31%	4.73%	2.06%	9.55%	1.76%	0.00%	2.30%	9.90%	1.10%	6.07%	6.99%	0.46%	0.00%	0.00%	1.88%	2.23%	0.28%	8.08%	10.97%	8.82%	10.28%	10.53%	1.16%	0.65%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	687	5	5	5	2	3	0	5	3	2	2	30	4	9	3	31	18	2	10	12	26	14	20	1	10	5	3	5	12	3	16	14	1	1	1	15	5	4	29	86	104	107	40	10	4					
		4.18%	1.44%	1.75%	2.87%	1.48%	1.38%	0.00%	1.08%	0.60%	0.47%	0.92%	7.77%	1.52%	4.89%	0.93%	4.55%	10.40%	2.38%	2.10%	3.93%	6.88%	12.07%	6.31%	0.52%	6.37%	0.80%	1.75%	0.88%	11.88%	0.82%	5.71%	4.90%	0.46%	0.78%	0.35%	3.52%	2.23%	0.57%	6.70%	10.14%	7.84%	9.32%	6.79%	1.65%	2.60%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	66	0	0	0	1	0	0	0	0	1	0	7	0	0	1	2	1	0	3	5	5	0	2	0	7	0	0	1	1	0	1	0	0	0	0	0	0	3	0	7	11	4	3	0	0					
		0.40%	0.00%	0.00%	0.00%	0.74%	0.00%	0.00%	0.00%	0.00%	0.24%	0.00%	1.81%	0.00%	0.00%	0.31%	0.29%	0.58%	0.00%	0.63%	1.64%	1.32%	0.00%	0.63%	0.00%	4.46%	0.00%	0.00%	0.18%	0.99%	0.00%	0.36%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.43%	0.00%	0.83%	0.83%	0.35%	0.51%	0.00%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2310	10	10	11	19	24	3	39	56	33	17	109	42	22	38	169	47	14	94	56	77	31	73	22	16	38	11	30	8	39	49	70	8	1	3	16	2	105	131	168	214	260	84	32	9					
		14.07%	2.88%	3.51%	6.32%	14.07%	11.01%	2.22%	8.46%	11.20%	7.76%	7.80%	28.24%	15.91%	11.96%	11.73%	24.82%	27.17%	16.67%	19.75%	18.36%	20.37%	26.72%	23.03%	11.34%	10.19%	6.09%	6.43%	5.31%	7.92%	10.71%	17.50%	24.48%	3.67%	0.78%	1.05%	3.76%	0.89%	14.94%	30.25%	19.81%	16.14%	22.65%	14.26%	5.29%	5.84%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	108	1	1	0	1	0	0	0	0	1	0	3	1	0	2	7	1	1	6	10	1	4	1	0	1	2	0	0	0	2	3	0	0	0	0	0	0	1	12	14	18	7	5	2	0					
		0.66%	0.29%	0.35%	0.00%	0.74%	0.00%	0.00%	0.00%	0.00%	0.24%	0.00%	0.78%	0.38%	0.00%	0.62%	1.03%	0.58%	1.19%	1.26%	3.28%	0.26%	3.45%	0.32%	0.00%	0.64%	0.32%	0.00%	0.00%	0.00%	0.55%	1.07%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.14%	2.77%	1.65%	1.36%	0.61%	0.85%	0.33%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	12334	327	265	152	111	181	129	417	436	387	198	202	212	142	278	398	92	60	326	186	243	62	206	167	103	568	157	514	70	316	192	182	208	127	282	387	211	588	223	468	845	636	387	554	139					
		75.13%	94.24%	92.98%	87.36%	82.22%	83.03%	95.56%	90.46%	87.20%	91.06%	90.83%	52.33%	80.30%	77.17%	85.80%	58.44%	53.18%	71.43%	68.49%	60.98%	64.29%	53.45%	64.98%	86.08%	65.61%	91.03%	91.81%	90.97%	69.31%	86.81%	68.57%	63.64%	95.41%	98.45%	98.60%	90.85%	94.20%	83.64%	51.50%	55.19%	63.73%	55.40%	65.70%	91.57%	90.26%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	4	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	1	0	3	2	0	5	2	0	1					
		0.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.44%	0.00%	0.00%	0.00%	0.98%	1.06%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.18%	0.00%	0.00%	0.71%	0.00%	0.00%	0.00%	0.00%	0.00%	0.45%	0.00%	0.69%	0.24%	0.00%	0.44%	0.34%	0.00%	0.65%					
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
