Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																									
Дата голосования: 07.12.2003 0:00:00																									
																									
Наименование Избирательной комиссии:    Район Марьина Роща																									
																									
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																									
																									
		Сумма	УИК №670	УИК №671	УИК №672	УИК №673	УИК №674	УИК №675	УИК №676	УИК №677	УИК №678	УИК №679	УИК №680	УИК №681	УИК №682	УИК №683	УИК №684	УИК №685	УИК №3073	УИК №3074					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	950	50	50	50	130	100	70	50	50	50	50	50	50	50	50	50	50	0	0					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	625	33	33	19	71	82	57	39	26	25	29	45	28	36	31	31	40	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	447	46	18	21	29	28	69	25	20	30	20	24	16	25	17	21	22	9	7					
14	Число погашенных открепительных удостоверений	325	17	17	31	59	18	13	11	24	25	21	5	22	14	19	19	10	0	0					
15	Число открепительных удостоверений выданных ТИК	9	1	1	1	0	1	1	0	1	0	1	0	1	1	0	0	0	0	0					
16	Число утраченных бюллетеней	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																									
18	"1. ""ЕДИНЕНИЕ"""	123	2	9	5	10	8	8	11	5	5	9	12	3	7	7	9	11	0	2					
		0.55%	0.14%	0.61%	0.39%	0.69%	0.64%	0.55%	0.73%	0.33%	0.38%	0.63%	0.81%	0.25%	0.52%	0.50%	0.73%	0.73%	0.0%	1.16%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	2013	111	156	93	155	111	184	120	141	119	124	114	111	103	131	93	137	1	9					
		9.03%	7.99%	10.66%	7.28%	10.69%	8.91%	12.68%	8.00%	9.36%	9.18%	8.73%	7.77%	9.33%	7.76%	9.49%	7.64%	9.10%	4.54%	5.23%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	446	23	27	30	27	21	20	26	40	29	24	29	22	35	30	25	31	0	7					
		2.00%	1.65%	1.84%	2.34%	1.86%	1.68%	1.37%	1.73%	2.65%	2.23%	1.69%	1.97%	1.85%	2.63%	2.17%	2.05%	2.05%	0.0%	4.06%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	3140	249	269	191	201	154	236	205	221	153	168	197	181	133	284	121	160	2	15					
		14.09%	17.92%	18.38%	14.95%	13.87%	12.36%	16.26%	13.67%	14.67%	11.81%	11.83%	13.42%	15.22%	10.02%	20.57%	9.94%	10.63%	9.09%	8.72%					
22	"5. ""За Русь Святую"""	115	9	5	11	5	6	2	9	9	6	8	0	7	7	13	2	16	0	0					
		0.51%	0.64%	0.34%	0.86%	0.34%	0.48%	0.13%	0.60%	0.59%	0.46%	0.56%	0.0%	0.58%	0.52%	0.94%	0.16%	1.06%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	35	3	0	0	2	4	1	2	5	5	2	0	2	3	4	0	2	0	0					
		0.15%	0.21%	0.0%	0.0%	0.13%	0.32%	0.06%	0.13%	0.33%	0.38%	0.14%	0.0%	0.16%	0.22%	0.28%	0.0%	0.13%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	290	14	19	11	17	15	21	13	17	19	29	20	15	23	19	18	19	0	1					
		1.30%	1.00%	1.29%	0.86%	1.17%	1.20%	1.44%	0.86%	1.12%	1.46%	2.04%	1.36%	1.26%	1.73%	1.37%	1.47%	1.26%	0.0%	0.58%					
25	"8. ""Народно-республиканская партия России"""	17	0	1	0	0	0	1	4	2	0	2	1	0	0	0	1	5	0	0					
		0.07%	0.0%	0.06%	0.0%	0.0%	0.0%	0.06%	0.26%	0.13%	0.0%	0.14%	0.06%	0.0%	0.0%	0.0%	0.08%	0.33%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	167	17	10	12	6	11	10	10	13	7	5	13	5	5	13	13	16	0	1					
		0.74%	1.22%	0.68%	0.93%	0.41%	0.88%	0.68%	0.66%	0.86%	0.54%	0.35%	0.88%	0.42%	0.37%	0.94%	1.06%	1.06%	0.0%	0.58%					
27	"10. ""Аграрная партия России"""	298	18	14	15	15	14	22	22	19	21	27	22	14	20	13	20	14	0	8					
		1.33%	1.29%	0.95%	1.17%	1.03%	1.12%	1.51%	1.46%	1.26%	1.62%	1.90%	1.49%	1.17%	1.50%	0.94%	1.64%	0.93%	0.0%	4.65%					
28	"11. ""Истинные патриоты России"""	15	0	3	0	2	0	0	0	1	1	0	0	0	2	1	3	1	0	1					
		0.06%	0.0%	0.20%	0.0%	0.13%	0.0%	0.0%	0.0%	0.06%	0.07%	0.0%	0.0%	0.0%	0.15%	0.07%	0.24%	0.06%	0.0%	0.58%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	231	25	12	16	7	15	15	16	12	18	12	14	12	15	5	18	16	0	3					
		1.03%	1.79%	0.82%	1.25%	0.48%	1.20%	1.03%	1.06%	0.79%	1.38%	0.84%	0.95%	1.00%	1.13%	0.36%	1.47%	1.06%	0.0%	1.74%					
30	"13. ""Демократическая партия России"""	28	1	1	2	0	2	0	0	6	1	3	1	3	4	0	3	1	0	0					
		0.12%	0.07%	0.06%	0.15%	0.0%	0.16%	0.0%	0.0%	0.39%	0.07%	0.21%	0.06%	0.25%	0.30%	0.0%	0.24%	0.06%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	51	1	1	0	13	2	2	3	4	4	1	3	7	1	4	4	0	0	1					
		0.22%	0.07%	0.06%	0.0%	0.89%	0.16%	0.13%	0.20%	0.26%	0.30%	0.07%	0.20%	0.58%	0.07%	0.28%	0.32%	0.0%	0.0%	0.58%					
32	"15. ""Партия СЛОН"""	32	2	1	2	2	2	2	1	3	6	1	1	0	3	3	0	2	1	0					
		0.14%	0.14%	0.06%	0.15%	0.13%	0.16%	0.13%	0.06%	0.19%	0.46%	0.07%	0.06%	0.0%	0.22%	0.21%	0.0%	0.13%	4.54%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	3234	236	247	203	222	215	197	195	207	207	258	181	154	167	175	156	183	3	28					
		14.51%	16.99%	16.88%	15.89%	15.32%	17.26%	13.57%	13.00%	13.74%	15.98%	18.16%	12.33%	12.95%	12.58%	12.68%	12.81%	12.15%	13.63%	16.27%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	12	3	1	0	2	0	0	1	1	0	2	1	1	0	0	0	0	0	0					
		0.05%	0.21%	0.06%	0.0%	0.13%	0.0%	0.0%	0.06%	0.06%	0.0%	0.14%	0.06%	0.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	1245	69	93	52	51	72	85	102	99	70	69	77	89	81	49	80	98	3	6					
		5.58%	4.96%	6.35%	4.07%	3.51%	5.78%	5.85%	6.80%	6.57%	5.40%	4.85%	5.24%	7.48%	6.10%	3.55%	6.57%	6.51%	13.63%	3.48%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	196	13	16	10	16	12	7	17	5	7	7	16	12	11	11	15	19	0	2					
		0.87%	0.93%	1.09%	0.78%	1.10%	0.96%	0.48%	1.13%	0.33%	0.54%	0.49%	1.09%	1.00%	0.82%	0.79%	1.23%	1.26%	0.0%	1.16%					
37	"20. ""Политическая партия ""Единая Россия"""	7128	400	365	355	466	376	430	509	436	428	440	531	371	484	448	466	554	7	62					
		32.00%	28.79%	24.94%	27.79%	32.16%	30.20%	29.63%	33.95%	28.95%	33.05%	30.98%	36.19%	31.20%	36.47%	32.46%	38.29%	36.81%	31.81%	36.04%					
38	"21. ""Российская Конституционно-демократическая партия"""	25	1	2	0	3	0	1	3	2	1	2	4	1	3	0	0	2	0	0					
		0.11%	0.07%	0.13%	0.0%	0.20%	0.0%	0.06%	0.20%	0.13%	0.07%	0.14%	0.27%	0.08%	0.22%	0.0%	0.0%	0.13%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	53	5	3	2	3	3	2	6	0	5	1	1	4	6	1	1	10	0	0					
		0.23%	0.35%	0.20%	0.15%	0.20%	0.24%	0.13%	0.40%	0.0%	0.38%	0.07%	0.06%	0.33%	0.45%	0.07%	0.08%	0.66%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1813	102	128	174	135	120	115	113	143	100	114	114	80	88	80	79	110	2	16					
		8.13%	7.34%	8.74%	13.62%	9.31%	9.63%	7.92%	7.53%	9.49%	7.72%	8.02%	7.77%	6.72%	6.63%	5.79%	6.49%	7.30%	9.09%	9.30%					
																									
41	Против всех	1336	78	73	78	73	74	75	95	93	78	107	84	84	100	82	66	83	3	10					
		5.99%	5.61%	4.98%	6.10%	5.03%	5.94%	5.16%	6.33%	6.17%	6.02%	7.53%	5.72%	7.06%	7.53%	5.94%	5.42%	5.51%	13.63%	5.81%					
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
