Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																												
Дата голосования: 02.12.2007																												
																												
Наименование Избирательной комиссии:    Красногвардейская																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №54	УИК №55	УИК №56	УИК №57	УИК №58	УИК №59	УИК №60	УИК №61	УИК №62	УИК №63	УИК №64	УИК №65	УИК №66	УИК №67	УИК №68	УИК №69	УИК №70	УИК №71	УИК №72	УИК №73	УИК №74					
		0.14%	0.30%	0.00%	0.11%	0.14%	0.08%	0.08%	0.14%	0.83%	0.48%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.62%	0.00%	0.09%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	701	18	2	46	94	108	101	4	46	84	9	26	20	7	19	29	27	18	19	3	15	6					
		4.38%	1.37%	0.12%	5.04%	6.66%	8.82%	7.88%	0.56%	9.58%	8.14%	2.86%	4.52%	5.31%	3.35%	7.28%	5.47%	5.58%	7.20%	1.74%	0.58%	5.30%	0.55%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	384	13	9	31	63	59	66	9	12	37	9	11	9	0	8	7	9	2	7	5	10	8					
		2.40%	0.99%	0.54%	3.40%	4.46%	4.82%	5.15%	1.26%	2.50%	3.59%	2.86%	1.91%	2.39%	0.00%	3.07%	1.32%	1.86%	0.80%	0.64%	0.97%	3.53%	0.73%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	137	0	0	16	22	23	25	4	6	10	6	0	3	1	1	0	4	5	2	0	2	7					
		0.86%	0.00%	0.00%	1.75%	1.56%	1.88%	1.95%	0.56%	1.25%	0.97%	1.90%	0.00%	0.80%	0.48%	0.38%	0.00%	0.83%	2.00%	0.18%	0.00%	0.71%	0.64%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	12926	1191	1580	714	1008	766	884	685	322	704	235	458	300	190	209	434	356	191	998	473	223	1005					
		80.72%	90.50%	95.64%	78.20%	71.39%	62.53%	68.95%	95.67%	67.08%	68.22%	74.60%	79.65%	79.58%	90.91%	80.08%	81.89%	73.55%	76.40%	91.22%	91.31%	78.80%	92.20%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	50	1	0	5	7	8	5	0	2	2	4	2	1	1	0	0	4	1	1	2	0	4					
		0.31%	0.08%	0.00%	0.55%	0.50%	0.65%	0.39%	0.00%	0.42%	0.19%	1.27%	0.35%	0.27%	0.48%	0.00%	0.00%	0.83%	0.40%	0.09%	0.39%	0.00%	0.37%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
