Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																												
Дата голосования: 04.12.2011																												
																												
Наименование Избирательной комиссии:    Красногвардейская																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №54	УИК №55	УИК №56	УИК №57	УИК №58	УИК №59	УИК №60	УИК №61	УИК №62	УИК №63	УИК №64	УИК №65	УИК №66	УИК №67	УИК №68	УИК №69	УИК №70	УИК №71	УИК №72	УИК №73	УИК №74					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1035	8	92	79	53	82	98	4	64	180	5	47	52	12	29	36	71	29	62	0	30	2					
		6.09%	0.64%	10.70%	7.99%	3.15%	5.55%	5.21%	0.49%	8.88%	16.04%	1.15%	7.45%	13.68%	4.90%	11.20%	7.93%	13.52%	12.13%	5.87%	0.00%	10.03%	0.17%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	122	2	5	6	13	16	11	2	11	11	1	11	2	1	4	0	3	1	11	3	5	3					
		0.72%	0.16%	0.58%	0.61%	0.77%	1.08%	0.58%	0.24%	1.53%	0.98%	0.23%	1.74%	0.53%	0.41%	1.54%	0.00%	0.57%	0.42%	1.04%	0.58%	1.67%	0.26%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2542	187	206	116	186	180	397	53	90	221	79	91	40	17	33	51	101	46	296	83	38	31					
		14.96%	15.04%	23.95%	11.73%	11.05%	12.18%	21.11%	6.43%	12.48%	19.70%	18.20%	14.42%	10.53%	6.94%	12.74%	11.23%	19.24%	19.25%	28.03%	16.18%	12.71%	2.70%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	140	2	10	16	15	27	19	5	1	8	1	10	0	0	1	9	4	1	4	1	5	1					
		0.82%	0.16%	1.16%	1.62%	0.89%	1.83%	1.01%	0.61%	0.14%	0.71%	0.23%	1.58%	0.00%	0.00%	0.39%	1.98%	0.76%	0.42%	0.38%	0.19%	1.67%	0.09%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	12023	1026	397	671	1338	1072	1255	751	504	589	336	411	249	206	162	332	278	141	606	412	192	1095					
		70.78%	82.54%	46.16%	67.85%	79.45%	72.53%	66.72%	91.14%	69.90%	52.50%	77.42%	65.13%	65.53%	84.08%	62.55%	73.13%	52.95%	58.99%	57.39%	80.31%	64.21%	95.22%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	48	4	3	3	4	9	5	3	1	3	2	1	1	0	1	0	3	1	1	0	0	3					
		0.28%	0.32%	0.35%	0.30%	0.24%	0.61%	0.27%	0.36%	0.14%	0.27%	0.46%	0.16%	0.26%	0.00%	0.39%	0.00%	0.57%	0.42%	0.09%	0.00%	0.00%	0.26%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
