Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																		
Дата голосования: 07.12.2003 0:00:00																																																		
																																																		
"Наименование Избирательной комиссии:    Владивосток, Первореченская"																																																		
																																																		
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																		
																																																		
		Сумма	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №241	УИК №242	УИК №243	УИК №244	УИК №245	УИК №246	УИК №247	УИК №248	УИК №249	УИК №250	УИК №251	УИК №252	УИК №253	УИК №254	УИК №255	УИК №256	УИК №257	УИК №258	УИК №259	УИК №260	УИК №261	УИК №262	УИК №263	УИК №264	УИК №265	УИК №266	УИК №267	УИК №268	УИК №269	УИК №270	УИК №271	УИК №272	УИК №273	УИК №274	УИК №275	УИК №276	УИК №277	УИК №278					
		14.82%	14.19%	13.76%	14.32%	14.58%	16.09%	19.15%	12.62%	13.50%	16.04%	14.83%	15.95%	15.01%	13.25%	13.93%	16.04%	17.73%	8.18%	14.63%	14.06%	2.71%	14.15%	16.32%	12.66%	20.40%	18.65%	16.86%	15.90%	17.15%	15.29%	18.09%	17.42%	13.28%	16.91%	27.11%	3.61%	9.55%	12.14%	14.99%	16.58%	16.98%	12.53%	12.95%	11.82%					
22	"5. ""За Русь Святую"""	191	4	4	3	7	8	3	4	9	2	3	4	2	7	9	6	5	8	3	6	6	2	4	8	4	5	5	4	4	5	6	1	1	5	2	9	3	4	3	5	2	2	2	2					
		0.43%	0.37%	0.36%	0.42%	0.77%	0.62%	0.23%	0.34%	0.58%	0.16%	0.25%	0.33%	0.18%	0.71%	0.92%	0.45%	0.42%	0.80%	0.30%	0.47%	0.39%	0.18%	0.32%	1.46%	0.33%	0.45%	0.46%	0.55%	0.36%	0.47%	0.75%	0.11%	0.11%	0.43%	0.14%	0.67%	0.53%	0.66%	0.65%	0.48%	0.17%	0.29%	0.40%	0.51%					
23	"6. ""Объединенная Российская партия ""Русь"""	183	0	7	2	5	2	5	2	15	7	9	2	4	2	5	7	1	6	4	7	6	6	4	1	4	3	3	1	3	5	0	6	0	4	5	9	4	4	6	3	5	4	5	0					
		0.41%	0.0%	0.63%	0.28%	0.55%	0.15%	0.39%	0.17%	0.96%	0.56%	0.76%	0.16%	0.36%	0.20%	0.51%	0.53%	0.08%	0.60%	0.41%	0.55%	0.39%	0.56%	0.32%	0.18%	0.33%	0.27%	0.28%	0.13%	0.27%	0.47%	0.0%	0.68%	0.0%	0.34%	0.37%	0.67%	0.70%	0.66%	1.30%	0.29%	0.44%	0.58%	1.01%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	535	14	16	7	9	16	16	25	12	11	14	18	5	11	11	13	9	12	12	8	25	20	21	6	12	7	15	4	12	11	11	6	14	17	15	21	13	3	5	17	12	13	7	9					
		1.22%	1.31%	1.44%	1.00%	1.00%	1.25%	1.27%	2.14%	0.77%	0.88%	1.18%	1.48%	0.45%	1.12%	1.12%	0.99%	0.77%	1.21%	1.23%	0.63%	1.65%	1.88%	1.72%	1.10%	1.00%	0.63%	1.40%	0.55%	1.10%	1.05%	1.38%	0.68%	1.58%	1.47%	1.11%	1.58%	2.30%	0.49%	1.08%	1.64%	1.07%	1.91%	1.41%	2.31%					
25	"8. ""Народно-республиканская партия России"""	84	1	2	2	2	4	3	2	3	0	0	2	3	4	1	1	1	0	1	0	2	2	5	0	1	0	1	2	1	0	1	0	2	1	7	5	3	3	3	4	5	0	1	3					
		0.19%	0.09%	0.18%	0.28%	0.22%	0.31%	0.23%	0.17%	0.19%	0.0%	0.0%	0.16%	0.27%	0.40%	0.10%	0.07%	0.08%	0.0%	0.10%	0.0%	0.13%	0.18%	0.41%	0.0%	0.08%	0.0%	0.09%	0.27%	0.09%	0.0%	0.12%	0.0%	0.22%	0.08%	0.51%	0.37%	0.53%	0.49%	0.65%	0.38%	0.44%	0.0%	0.20%	0.77%					
26	"9. ""Российская экологическая партия ""Зеленые"""	321	6	9	4	8	10	11	6	10	8	10	8	7	5	4	12	3	4	3	5	26	8	7	9	15	7	11	1	4	7	7	7	8	11	5	13	5	8	0	8	9	6	4	2					
		0.73%	0.56%	0.81%	0.57%	0.89%	0.78%	0.87%	0.51%	0.64%	0.64%	0.84%	0.66%	0.64%	0.50%	0.40%	0.91%	0.25%	0.40%	0.30%	0.39%	1.71%	0.75%	0.57%	1.65%	1.25%	0.63%	1.03%	0.13%	0.36%	0.66%	0.87%	0.79%	0.90%	0.95%	0.37%	0.97%	0.88%	1.33%	0.0%	0.77%	0.80%	0.88%	0.80%	0.51%					
27	"10. ""Аграрная партия России"""	935	13	30	24	22	28	35	19	26	29	21	37	34	26	18	20	21	16	24	29	13	16	19	6	31	29	18	15	21	26	19	19	17	30	42	20	8	10	8	34	40	9	6	7					
		2.14%	1.22%	2.71%	3.43%	2.44%	2.18%	2.78%	1.63%	1.67%	2.33%	1.77%	3.05%	3.11%	2.65%	1.84%	1.52%	1.79%	1.61%	2.47%	2.29%	0.85%	1.50%	1.55%	1.10%	2.59%	2.63%	1.68%	2.07%	1.93%	2.48%	2.38%	2.16%	1.92%	2.60%	3.11%	1.50%	1.41%	1.66%	1.73%	3.29%	3.59%	1.32%	1.21%	1.79%					
28	"11. ""Истинные патриоты России"""	126	1	0	0	1	3	2	0	72	1	0	0	0	0	1	2	2	2	0	1	6	11	0	2	1	0	0	0	0	1	1	2	1	0	1	8	3	0	0	1	0	0	0	0					
		0.28%	0.09%	0.0%	0.0%	0.11%	0.23%	0.15%	0.0%	4.65%	0.08%	0.0%	0.0%	0.0%	0.0%	0.10%	0.15%	0.17%	0.20%	0.0%	0.07%	0.39%	1.03%	0.0%	0.36%	0.08%	0.0%	0.0%	0.0%	0.0%	0.09%	0.12%	0.22%	0.11%	0.0%	0.07%	0.60%	0.53%	0.0%	0.0%	0.09%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	308	3	4	6	6	7	11	12	5	10	9	9	6	9	13	6	9	5	7	14	9	5	8	0	3	6	5	4	13	7	15	5	4	9	2	13	10	3	9	8	3	7	8	1					
		0.70%	0.28%	0.36%	0.85%	0.66%	0.54%	0.87%	1.03%	0.32%	0.80%	0.76%	0.74%	0.54%	0.91%	1.33%	0.45%	0.77%	0.50%	0.72%	1.10%	0.59%	0.47%	0.65%	0.0%	0.25%	0.54%	0.46%	0.55%	1.19%	0.66%	1.88%	0.56%	0.45%	0.78%	0.14%	0.97%	1.76%	0.49%	1.95%	0.77%	0.26%	1.03%	1.61%	0.25%					
30	"13. ""Демократическая партия России"""	131	1	4	0	0	6	10	5	4	3	1	2	6	4	1	8	1	7	2	5	7	4	2	3	2	3	3	1	4	4	3	0	2	1	3	7	0	1	0	3	2	3	1	2					
		0.30%	0.09%	0.36%	0.0%	0.0%	0.46%	0.79%	0.42%	0.25%	0.24%	0.08%	0.16%	0.54%	0.40%	0.10%	0.61%	0.08%	0.70%	0.20%	0.39%	0.46%	0.37%	0.16%	0.55%	0.16%	0.27%	0.28%	0.13%	0.36%	0.38%	0.37%	0.0%	0.22%	0.08%	0.22%	0.52%	0.0%	0.16%	0.0%	0.29%	0.17%	0.44%	0.20%	0.51%					
31	"14. ""Великая Россия - Евразийский Союз"""	61	1	0	2	1	0	1	0	1	2	1	3	2	1	0	1	1	7	0	2	3	0	0	0	5	1	1	1	2	1	0	2	0	0	1	7	4	3	0	1	1	1	1	0					
		0.13%	0.09%	0.0%	0.28%	0.11%	0.0%	0.07%	0.0%	0.06%	0.16%	0.08%	0.24%	0.18%	0.10%	0.0%	0.07%	0.08%	0.70%	0.0%	0.15%	0.19%	0.0%	0.0%	0.0%	0.41%	0.09%	0.09%	0.13%	0.18%	0.09%	0.0%	0.22%	0.0%	0.0%	0.07%	0.52%	0.70%	0.49%	0.0%	0.09%	0.08%	0.14%	0.20%	0.0%					
32	"15. ""Партия СЛОН"""	91	1	2	3	0	2	2	1	2	0	1	1	1	6	2	3	0	3	1	3	8	0	2	3	4	0	3	0	1	0	2	2	1	1	16	3	1	0	0	1	5	3	0	1					
		0.20%	0.09%	0.18%	0.42%	0.0%	0.15%	0.15%	0.08%	0.12%	0.0%	0.08%	0.08%	0.09%	0.61%	0.20%	0.22%	0.0%	0.30%	0.10%	0.23%	0.52%	0.0%	0.16%	0.55%	0.33%	0.0%	0.28%	0.0%	0.09%	0.0%	0.25%	0.22%	0.11%	0.08%	1.18%	0.22%	0.17%	0.0%	0.0%	0.09%	0.44%	0.44%	0.0%	0.25%					
33	"16. ""Родина"" (народно-патриотический союз)"""	4636	147	145	89	111	131	134	159	135	136	126	143	112	117	114	170	127	56	108	125	65	125	167	55	163	135	120	98	103	96	6	96	92	135	172	52	38	43	46	117	152	84	54	37					
		10.61%	13.81%	13.13%	12.75%	12.36%	10.23%	10.65%	13.65%	8.72%	10.96%	10.67%	11.81%	10.25%	11.92%	11.68%	12.98%	10.88%	5.65%	11.13%	9.87%	4.29%	11.79%	13.69%	10.09%	13.62%	12.28%	11.24%	13.55%	9.50%	9.17%	0.75%	10.93%	10.44%	11.70%	12.74%	3.91%	6.72%	7.15%	9.99%	11.34%	13.65%	12.38%	10.93%	9.51%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	85	1	0	2	0	0	1	5	6	2	1	1	0	1	2	3	3	5	2	1	10	4	2	1	1	3	3	0	2	1	0	4	0	1	2	9	1	1	0	0	0	1	2	1					
		0.19%	0.09%	0.0%	0.28%	0.0%	0.0%	0.07%	0.42%	0.38%	0.16%	0.08%	0.08%	0.0%	0.10%	0.20%	0.22%	0.25%	0.50%	0.20%	0.07%	0.66%	0.37%	0.16%	0.18%	0.08%	0.27%	0.28%	0.0%	0.18%	0.09%	0.0%	0.45%	0.0%	0.08%	0.14%	0.67%	0.17%	0.16%	0.0%	0.0%	0.0%	0.14%	0.40%	0.25%					
35	"18. ""ЛДПР"""	7443	147	158	121	150	209	232	225	278	238	223	207	172	160	199	208	156	233	129	158	349	159	188	73	187	124	195	113	206	196	153	162	174	145	153	294	162	137	64	143	153	144	80	86					
		17.04%	13.81%	14.31%	17.33%	16.70%	16.32%	18.44%	19.32%	17.95%	19.19%	18.89%	17.10%	15.75%	16.30%	20.38%	15.88%	13.36%	23.53%	13.29%	12.48%	23.08%	15.0%	15.42%	13.39%	15.63%	11.28%	18.27%	15.62%	19.00%	18.73%	19.22%	18.45%	19.75%	12.57%	11.33%	22.12%	28.67%	22.79%	13.91%	13.87%	13.74%	21.23%	16.19%	22.10%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	574	17	18	12	17	14	15	16	19	17	16	18	22	25	11	14	8	18	10	18	14	13	18	7	16	23	4	9	13	17	13	5	5	11	12	15	7	10	7	13	13	7	12	5					
		1.31%	1.59%	1.63%	1.71%	1.89%	1.09%	1.19%	1.37%	1.22%	1.37%	1.35%	1.48%	2.01%	2.54%	1.12%	1.06%	0.68%	1.81%	1.03%	1.42%	0.92%	1.22%	1.47%	1.28%	1.33%	2.09%	0.37%	1.24%	1.19%	1.62%	1.63%	0.56%	0.56%	0.95%	0.88%	1.12%	1.23%	1.66%	1.52%	1.26%	1.16%	1.03%	2.42%	1.28%					
37	"20. ""Политическая партия ""Единая Россия"""	9187	235	246	131	170	270	225	241	341	240	250	234	206	199	182	243	253	229	222	357	575	196	212	178	203	233	181	143	210	220	150	158	149	215	198	464	120	127	83	195	191	118	105	89					
		21.04%	22.08%	22.28%	18.76%	18.93%	21.09%	17.88%	20.70%	22.02%	19.35%	21.18%	19.33%	18.86%	20.28%	18.64%	18.56%	21.67%	23.13%	22.88%	28.19%	38.02%	18.49%	17.39%	32.66%	16.97%	21.20%	16.96%	19.77%	19.37%	21.03%	18.84%	17.99%	16.91%	18.64%	14.66%	34.91%	21.23%	21.13%	18.04%	18.91%	17.16%	17.40%	21.25%	22.87%					
38	"21. ""Российская Конституционно-демократическая партия"""	56	1	0	1	1	1	1	0	3	0	2	1	2	1	1	0	0	5	1	2	10	1	1	0	1	1	1	1	2	1	3	0	0	2	0	4	0	3	0	1	0	1	0	0					
		0.12%	0.09%	0.0%	0.14%	0.11%	0.07%	0.07%	0.0%	0.19%	0.0%	0.16%	0.08%	0.18%	0.10%	0.10%	0.0%	0.0%	0.50%	0.10%	0.15%	0.66%	0.09%	0.08%	0.0%	0.08%	0.09%	0.09%	0.13%	0.18%	0.09%	0.37%	0.0%	0.0%	0.17%	0.0%	0.30%	0.0%	0.49%	0.0%	0.09%	0.0%	0.14%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	106	6	2	2	4	3	1	3	3	6	5	2	2	2	1	6	3	5	2	2	4	8	3	1	1	1	0	0	1	0	1	2	2	3	0	6	4	3	3	2	0	1	0	0					
		0.24%	0.56%	0.18%	0.28%	0.44%	0.23%	0.07%	0.25%	0.19%	0.48%	0.42%	0.16%	0.18%	0.20%	0.10%	0.45%	0.25%	0.50%	0.20%	0.15%	0.26%	0.75%	0.24%	0.18%	0.08%	0.09%	0.0%	0.0%	0.09%	0.0%	0.12%	0.22%	0.22%	0.26%	0.0%	0.45%	0.70%	0.49%	0.65%	0.19%	0.0%	0.14%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	5237	125	164	80	121	163	134	110	157	171	120	136	179	137	100	188	174	66	148	161	72	125	149	39	140	163	129	101	113	122	116	106	110	176	201	75	38	66	63	137	179	85	59	39					
		11.99%	11.74%	14.85%	11.46%	13.47%	12.73%	10.65%	9.45%	10.14%	13.79%	10.16%	11.23%	16.39%	13.96%	10.24%	14.36%	14.91%	6.66%	15.25%	12.71%	4.76%	11.79%	12.22%	7.15%	11.70%	14.83%	12.08%	13.96%	10.42%	11.66%	14.57%	12.07%	12.48%	15.26%	14.88%	5.64%	6.72%	10.98%	13.69%	13.28%	16.08%	12.53%	11.94%	10.02%					
																																																		
41	Против всех	2409	55	40	29	40	83	54	60	114	57	70	68	43	45	43	63	58	87	40	60	148	108	65	26	59	58	65	37	69	54	46	35	65	37	14	108	37	38	25	65	45	45	29	22					
		5.51%	5.16%	3.62%	4.15%	4.45%	6.48%	4.29%	5.15%	7.36%	4.59%	5.93%	5.61%	3.93%	4.58%	4.40%	4.81%	4.97%	8.78%	4.12%	4.73%	9.78%	10.18%	5.33%	4.77%	4.93%	5.27%	6.09%	5.11%	6.36%	5.16%	5.77%	3.98%	7.37%	3.20%	1.03%	8.12%	6.54%	6.32%	5.43%	6.30%	4.04%	6.63%	5.87%	5.65%					
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
