Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																				
Дата голосования: 04.12.2011																																																				
																																																				
Наименование Избирательной комиссии:    Шилкинская																																																				
																																																				
Сводная таблица результатов выборов																																																				
																																																				
		Сумма	УИК №862	УИК №863	УИК №864	УИК №866	УИК №867	УИК №868	УИК №869	УИК №870	УИК №871	УИК №872	УИК №873	УИК №874	УИК №875	УИК №876	УИК №877	УИК №878	УИК №879	УИК №880	УИК №881	УИК №882	УИК №883	УИК №884	УИК №885	УИК №886	УИК №887	УИК №888	УИК №889	УИК №890	УИК №891	УИК №892	УИК №893	УИК №894	УИК №895	УИК №896	УИК №897	УИК №898	УИК №899	УИК №900	УИК №901	УИК №902	УИК №903	УИК №904	УИК №905	УИК №906	УИК №907					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																				
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	2417	156	168	152	99	69	16	123	16	169	159	162	194	139	35	16	15	97	46	11	44	8	20	13	1	42	2	55	8	41	47	14	28	34	9	7	40	3	7	20	35	11	10	52	14	10					
		14.45%	16.17%	14.89%	14.90%	15.42%	10.38%	13.11%	11.16%	5.57%	19.12%	20.00%	20.02%	24.37%	18.51%	21.60%	14.95%	10.34%	12.61%	10.67%	9.48%	16.06%	9.30%	10.99%	7.26%	2.56%	13.46%	3.64%	13.96%	6.56%	13.40%	9.06%	9.15%	26.92%	11.64%	8.41%	4.40%	16.53%	3.66%	10.00%	15.63%	8.24%	14.29%	7.94%	12.71%	14.14%	10.87%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2862	222	235	181	100	160	34	210	43	96	93	122	86	140	24	35	28	122	98	34	36	23	30	38	8	59	8	50	28	33	88	6	13	80	31	27	31	12	20	25	47	16	22	59	6	3					
		17.11%	23.01%	20.83%	17.75%	15.58%	24.06%	27.87%	19.06%	14.98%	10.86%	11.70%	15.08%	10.80%	18.64%	14.81%	32.71%	19.31%	15.86%	22.74%	29.31%	13.14%	26.74%	16.48%	21.23%	20.51%	18.91%	14.55%	12.69%	22.95%	10.78%	16.96%	3.92%	12.50%	27.40%	28.97%	16.98%	12.81%	14.63%	28.57%	19.53%	11.06%	20.78%	17.46%	14.43%	6.06%	3.26%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	120	7	16	13	6	7	1	8	2	7	5	7	7	4	1	0	2	3	0	0	1	0	0	0	0	2	0	3	2	1	4	0	0	1	0	2	3	1	1	0	2	0	0	0	0	1					
		0.72%	0.73%	1.42%	1.27%	0.93%	1.05%	0.82%	0.73%	0.70%	0.79%	0.63%	0.87%	0.88%	0.53%	0.62%	0.00%	1.38%	0.39%	0.00%	0.00%	0.36%	0.00%	0.00%	0.00%	0.00%	0.64%	0.00%	0.76%	1.64%	0.33%	0.77%	0.00%	0.00%	0.34%	0.00%	1.26%	1.24%	1.22%	1.43%	0.00%	0.47%	0.00%	0.00%	0.00%	0.00%	1.09%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	3328	173	205	246	167	127	26	140	60	261	224	203	212	182	36	8	17	115	52	19	31	3	38	30	10	51	24	57	13	36	61	52	26	43	6	61	32	7	16	12	102	9	27	86	15	7					
		19.89%	17.93%	18.17%	24.12%	26.01%	19.10%	21.31%	12.70%	20.91%	29.52%	28.18%	25.09%	26.63%	24.23%	22.22%	7.48%	11.72%	14.95%	12.06%	16.38%	11.31%	3.49%	20.88%	16.76%	25.64%	16.35%	43.64%	14.47%	10.66%	11.76%	11.75%	33.99%	25.00%	14.73%	5.61%	38.36%	13.22%	8.54%	22.86%	9.38%	24.00%	11.69%	21.43%	21.03%	15.15%	7.61%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	212	13	15	9	14	7	1	20	2	14	21	17	15	7	9	1	0	5	2	0	0	0	1	0	0	1	0	1	2	3	13	0	0	4	3	1	0	0	0	0	6	1	0	3	0	1					
		1.27%	1.35%	1.33%	0.88%	2.18%	1.05%	0.82%	1.81%	0.70%	1.58%	2.64%	2.10%	1.88%	0.93%	5.56%	0.93%	0.00%	0.65%	0.46%	0.00%	0.00%	0.00%	0.55%	0.00%	0.00%	0.32%	0.00%	0.25%	1.64%	0.98%	2.50%	0.00%	0.00%	1.37%	2.80%	0.63%	0.00%	0.00%	0.00%	0.00%	1.41%	1.30%	0.00%	0.73%	0.00%	1.09%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	7442	382	465	399	243	282	41	581	159	313	263	281	263	253	54	46	83	417	222	51	154	51	89	98	19	152	20	220	68	188	301	80	35	127	58	61	127	53	24	70	226	40	66	190	61	66					
		44.49%	39.59%	41.22%	39.12%	37.85%	42.41%	33.61%	52.72%	55.40%	35.41%	33.08%	34.73%	33.04%	33.69%	33.33%	42.99%	57.24%	54.23%	51.51%	43.97%	56.20%	59.30%	48.90%	54.75%	48.72%	48.72%	36.36%	55.84%	55.74%	61.44%	57.99%	52.29%	33.65%	43.49%	54.21%	38.36%	52.48%	64.63%	34.29%	54.69%	53.18%	51.95%	52.38%	46.45%	61.62%	71.74%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	73	4	5	4	0	3	1	0	2	7	9	4	6	3	2	1	0	1	3	1	0	0	1	0	0	2	0	4	0	3	0	0	0	1	0	0	2	1	0	0	0	0	0	3	0	0					
		0.44%	0.41%	0.44%	0.39%	0.00%	0.45%	0.82%	0.00%	0.70%	0.79%	1.13%	0.49%	0.75%	0.40%	1.23%	0.93%	0.00%	0.13%	0.70%	0.86%	0.00%	0.00%	0.55%	0.00%	0.00%	0.64%	0.00%	1.02%	0.00%	0.98%	0.00%	0.00%	0.00%	0.34%	0.00%	0.00%	0.83%	1.22%	0.00%	0.00%	0.00%	0.00%	0.00%	0.73%	0.00%	0.00%					
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
