Выборы Президента Российской Федерации																																							
																																							
Наименование Избирательной комиссии:    район Зябликово																																							
																																							
Итоги голосования 																																							
																																							
		Сумма	УИК №1691	УИК №1692	УИК №1693	УИК №1694	УИК №1695	УИК №1696	УИК №1697	УИК №1698	УИК №1699	УИК №1700	УИК №1701	УИК №1702	УИК №1703	УИК №1704	УИК №1705	УИК №1706	УИК №1707	УИК №1708	УИК №1709	УИК №1710	УИК №1711	УИК №1712	УИК №1713	УИК №1714	УИК №1715	УИК №1716	УИК №1717	УИК №1718	УИК №1719	УИК №1720	УИК №1721	УИК №3142					
11	Число полученных открепительных  удостоверений	1740	50	50	50	50	50	60	50	70	50	50	70	50	50	100	70	50	50	50	50	50	50	80	70	50	50	50	70	50	50	50	50	0					
12	Число выданных открепительных удостоверений	1269	41	33	29	37	38	37	30	54	43	31	37	43	38	78	57	38	42	35	39	34	39	42	55	40	41	35	54	33	40	43	33	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	738	25	18	10	33	30	16	10	14	21	19	15	24	26	20	27	14	35	35	13	19	19	30	28	19	18	18	14	37	42	17	17	55					
14	Число неиспользованных открепительных удостоверений	471	9	17	21	13	12	23	20	16	7	19	33	7	12	22	13	12	8	15	11	16	11	38	15	10	9	15	16	17	10	7	17	0					
15	"Число открепительных удостоверений, выданных в ТИК"	64	4	1	0	2	4	1	0	6	5	0	0	2	1	0	2	0	0	2	1	0	4	4	1	1	2	2	8	3	5	2	1	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																							
18	. Глазьев Сергей Юрьевич	3163	96	67	148	111	62	139	54	100	101	58	100	207	128	42	101	99	101	111	91	72	97	98	89	117	277	73	85	97	55	64	81	42					
		6.17%	4.79%	5.44%	11.27%	6.42%	3.49%	7.65%	4.56%	5.06%	6.72%	4.56%	6.77%	12.76%	7.11%	2.33%	5.23%	6.18%	6.17%	6.22%	5.40%	4.66%	5.51%	6.26%	5.77%	6.53%	14.51%	5.57%	4.10%	6.01%	3.90%	4.70%	4.92%	7.12%					
19	. Малышкин Олег Александрович	757	16	11	17	50	18	37	11	12	19	9	22	11	42	35	13	21	27	16	15	16	21	22	27	15	45	18	20	24	15	17	110	5					
		1.48%	0.80%	0.89%	1.29%	2.89%	1.01%	2.04%	0.93%	0.61%	1.26%	0.71%	1.49%	0.68%	2.33%	1.95%	0.67%	1.31%	1.65%	0.90%	0.89%	1.04%	1.19%	1.41%	1.75%	0.84%	2.36%	1.37%	0.96%	1.49%	1.06%	1.25%	6.67%	0.85%					
20	. Миронов Сергей Михайлович	447	13	8	29	46	9	22	2	1	12	4	8	4	17	6	17	10	11	8	3	14	3	7	13	12	20	3	9	11	8	12	101	4					
		0.87%	0.65%	0.65%	2.21%	2.66%	0.51%	1.21%	0.17%	0.05%	0.80%	0.31%	0.54%	0.25%	0.94%	0.33%	0.88%	0.62%	0.67%	0.45%	0.18%	0.91%	0.17%	0.45%	0.84%	0.67%	1.05%	0.23%	0.43%	0.68%	0.57%	0.88%	6.13%	0.68%					
21	. Путин Владимир Владимирович	36190	1547	915	862	1060	1433	1181	898	1389	1008	904	1018	1015	1192	1478	1475	1023	1147	1351	1383	1145	1301	1093	1128	1090	1001	978	1625	1023	1070	1009	1032	416					
		70.60%	77.20%	74.27%	65.65%	61.31%	80.78%	65.03%	75.91%	70.26%	67.07%	71.07%	68.92%	62.58%	66.19%	82.16%	76.39%	63.86%	70.11%	75.73%	82.13%	74.16%	73.92%	69.84%	73.10%	60.83%	52.44%	74.60%	78.39%	63.38%	75.89%	74.14%	62.62%	70.51%					
22	. Хакамада Ирина Муцуовна	3640	108	81	95	176	71	148	68	213	103	87	93	145	189	58	87	166	97	87	63	95	129	134	77	228	296	82	94	57	91	71	120	31					
		7.10%	5.39%	6.57%	7.24%	10.18%	4.00%	8.15%	5.75%	10.77%	6.85%	6.84%	6.30%	8.94%	10.49%	3.22%	4.51%	10.36%	5.93%	4.88%	3.74%	6.15%	7.33%	8.56%	4.99%	12.72%	15.51%	6.25%	4.53%	3.53%	6.45%	5.22%	7.28%	5.25%					
23	. Харитонов Николай Михайлович	3305	106	64	104	125	93	127	64	146	117	109	123	156	127	80	113	134	108	82	68	98	96	98	77	134	161	66	108	91	76	92	106	56					
		6.45%	5.29%	5.19%	7.92%	7.23%	5.24%	6.99%	5.41%	7.38%	7.78%	8.57%	8.33%	9.62%	7.05%	4.45%	5.85%	8.36%	6.60%	4.60%	4.04%	6.35%	5.45%	6.26%	4.99%	7.48%	8.43%	5.03%	5.21%	5.64%	5.39%	6.76%	6.43%	9.49%					
																																							
24	Против всех	3317	109	82	52	155	81	162	60	112	133	93	105	76	97	84	104	130	122	113	41	96	99	105	121	180	101	79	130	185	88	88	98	36					
		6.47%	5.44%	6.66%	3.96%	8.96%	4.57%	8.92%	5.07%	5.67%	8.85%	7.31%	7.11%	4.69%	5.39%	4.67%	5.39%	8.11%	7.46%	6.33%	2.43%	6.22%	5.62%	6.71%	7.84%	10.04%	5.29%	6.03%	6.27%	11.46%	6.24%	6.47%	5.95%	6.10%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
