Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																							
Дата голосования: 07.12.2003 0:00:00																																							
																																							
Наименование Избирательной комиссии:    Клетская																																							
																																							
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																							
																																							
		Сумма	УИК №962	УИК №963	УИК №964	УИК №965	УИК №966	УИК №967	УИК №968	УИК №969	УИК №970	УИК №971	УИК №972	УИК №973	УИК №974	УИК №975	УИК №976	УИК №977	УИК №978	УИК №979	УИК №980	УИК №981	УИК №982	УИК №983	УИК №984	УИК №985	УИК №986	УИК №987	УИК №988	УИК №989	УИК №990	УИК №991	УИК №992	УИК №993					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	143	19	18	4	6	5	1	5	0	0	3	11	0	3	3	2	2	3	13	0	3	0	10	0	4	3	7	5	2	0	5	0	6					
		1.84%	1.88%	1.91%	3.36%	3.82%	0.97%	1.58%	1.24%	0.0%	0.0%	0.72%	7.91%	0.0%	0.76%	1.72%	2.04%	5.26%	2.70%	3.11%	0.0%	2.75%	0.0%	3.09%	0.0%	8.88%	0.59%	2.35%	2.26%	1.21%	0.0%	1.31%	0.0%	7.5%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	108	19	32	0	8	4	2	7	1	2	4	0	0	3	0	0	0	0	5	0	0	0	2	1	0	5	3	3	0	0	2	5	0					
		1.39%	1.88%	3.40%	0.0%	5.09%	0.77%	3.17%	1.74%	1.96%	4.76%	0.96%	0.0%	0.0%	0.76%	0.0%	0.0%	0.0%	0.0%	1.19%	0.0%	0.0%	0.0%	0.61%	0.99%	0.0%	0.99%	1.01%	1.35%	0.0%	0.0%	0.52%	4.09%	0.0%					
22	"5. ""За Русь Святую"""	26	5	4	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	1	1	1	0	4	0	1	0	0	4	0	1					
		0.33%	0.49%	0.42%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.50%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	1.75%	0.30%	0.99%	0.0%	0.79%	0.0%	0.45%	0.0%	0.0%	1.05%	0.0%	1.25%					
23	"6. ""Объединенная Российская партия ""Русь"""	18	2	3	0	1	0	0	1	0	0	0	0	0	4	0	0	0	0	1	0	0	0	1	2	0	0	0	0	1	0	2	0	0					
		0.23%	0.19%	0.31%	0.0%	0.63%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	1.01%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	0.30%	1.98%	0.0%	0.0%	0.0%	0.0%	0.60%	0.0%	0.52%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	23	3	4	0	0	0	0	0	0	1	2	0	0	0	1	0	2	0	1	0	0	1	1	0	0	0	0	1	0	0	5	0	1					
		0.29%	0.29%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.38%	0.48%	0.0%	0.0%	0.0%	0.57%	0.0%	5.26%	0.0%	0.23%	0.0%	0.0%	1.75%	0.30%	0.0%	0.0%	0.0%	0.0%	0.45%	0.0%	0.0%	1.31%	0.0%	1.25%					
25	"8. ""Народно-республиканская партия России"""	4	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0					
		0.05%	0.09%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	5	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0					
		0.06%	0.19%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.99%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	610	83	64	14	10	51	7	29	1	2	46	23	9	19	15	2	2	9	23	2	4	9	22	1	3	28	32	14	10	17	42	11	6					
		7.88%	8.21%	6.80%	11.76%	6.36%	9.92%	11.11%	7.23%	1.96%	4.76%	11.05%	16.54%	11.11%	4.82%	8.62%	2.04%	5.26%	8.10%	5.50%	2.98%	3.66%	15.78%	6.81%	0.99%	6.66%	5.58%	10.77%	6.33%	6.06%	16.19%	11.05%	9.01%	7.5%					
28	"11. ""Истинные патриоты России"""	50	0	0	0	1	0	0	4	0	10	2	0	0	4	0	0	0	0	0	0	0	0	8	14	0	0	0	1	5	0	0	1	0					
		0.64%	0.0%	0.0%	0.0%	0.63%	0.0%	0.0%	0.99%	0.0%	23.80%	0.48%	0.0%	0.0%	1.01%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.47%	13.86%	0.0%	0.0%	0.0%	0.45%	3.03%	0.0%	0.0%	0.81%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	48	14	6	0	0	3	1	0	0	0	5	0	0	1	1	0	1	0	1	0	0	0	1	0	3	1	3	1	0	1	0	0	5					
		0.62%	1.38%	0.63%	0.0%	0.0%	0.58%	1.58%	0.0%	0.0%	0.0%	1.20%	0.0%	0.0%	0.25%	0.57%	0.0%	2.63%	0.0%	0.23%	0.0%	0.0%	0.0%	0.30%	0.0%	6.66%	0.19%	1.01%	0.45%	0.0%	0.95%	0.0%	0.0%	6.25%					
30	"13. ""Демократическая партия России"""	12	2	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	1	1	0	0	0	1	0	1	1	0	0	0					
		0.15%	0.19%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.71%	0.0%	0.0%	1.75%	0.30%	0.0%	0.0%	0.0%	0.33%	0.0%	0.60%	0.95%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	22	1	0	0	2	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	8	0	0	0	3	1	0	2	0	0	0					
		0.28%	0.09%	0.0%	0.0%	1.27%	0.0%	0.0%	0.99%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	2.47%	0.0%	0.0%	0.0%	1.01%	0.45%	0.0%	1.90%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	9	2	2	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0					
		0.11%	0.19%	0.21%	0.0%	0.0%	0.0%	0.0%	0.49%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	437	119	71	3	11	26	2	16	2	0	20	4	9	12	8	3	2	11	12	0	1	1	10	4	1	20	32	13	3	2	16	3	0					
		5.64%	11.78%	7.55%	2.52%	7.00%	5.05%	3.17%	3.99%	3.92%	0.0%	4.80%	2.87%	11.11%	3.04%	4.59%	3.06%	5.26%	9.90%	2.87%	0.0%	0.91%	1.75%	3.09%	3.96%	2.22%	3.99%	10.77%	5.88%	1.81%	1.90%	4.21%	2.45%	0.0%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	24	3	2	1	0	2	0	1	0	0	1	0	0	0	1	1	0	0	2	0	1	1	0	1	0	1	1	0	1	1	0	3	0					
		0.31%	0.29%	0.21%	0.84%	0.0%	0.38%	0.0%	0.24%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	0.57%	1.02%	0.0%	0.0%	0.47%	0.0%	0.91%	1.75%	0.0%	0.99%	0.0%	0.19%	0.33%	0.0%	0.60%	0.95%	0.0%	2.45%	0.0%					
35	"18. ""ЛДПР"""	1238	110	168	29	25	52	5	71	7	5	75	26	21	63	25	13	8	14	110	14	20	12	55	10	5	57	43	25	29	11	77	41	12					
		15.99%	10.89%	17.87%	24.36%	15.92%	10.11%	7.93%	17.70%	13.72%	11.90%	18.02%	18.70%	25.92%	15.98%	14.36%	13.26%	21.05%	12.61%	26.31%	20.89%	18.34%	21.05%	17.02%	9.90%	11.11%	11.37%	14.47%	11.31%	17.57%	10.47%	20.26%	33.60%	15.0%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	180	46	34	3	1	11	1	2	1	1	13	0	0	9	0	0	0	1	9	1	0	2	15	2	1	5	3	6	2	0	10	0	1					
		2.32%	4.55%	3.61%	2.52%	0.63%	2.14%	1.58%	0.49%	1.96%	2.38%	3.12%	0.0%	0.0%	2.28%	0.0%	0.0%	0.0%	0.90%	2.15%	1.49%	0.0%	3.50%	4.64%	1.98%	2.22%	0.99%	1.01%	2.71%	1.21%	0.0%	2.63%	0.0%	1.25%					
37	"20. ""Политическая партия ""Единая Россия"""	2321	223	248	38	28	129	13	93	16	15	129	30	23	178	71	51	3	58	148	35	54	18	102	36	25	113	94	106	64	41	101	30	8					
		29.99%	22.07%	26.38%	31.93%	17.83%	25.09%	20.63%	23.19%	31.37%	35.71%	31.00%	21.58%	28.39%	45.17%	40.80%	52.04%	7.89%	52.25%	35.40%	52.23%	49.54%	31.57%	31.57%	35.64%	55.55%	22.55%	31.64%	47.96%	38.78%	39.04%	26.57%	24.59%	10.0%					
38	"21. ""Российская Конституционно-демократическая партия"""	14	2	1	0	0	0	0	0	0	0	3	1	0	0	0	0	0	1	2	0	0	0	1	1	0	0	0	0	0	0	1	0	1					
		0.18%	0.19%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.72%	0.71%	0.0%	0.0%	0.0%	0.0%	0.0%	0.90%	0.47%	0.0%	0.0%	0.0%	0.30%	0.99%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	1.25%					
39	"22. ""Развитие предпринимательства"""	11	2	0	0	2	2	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0					
		0.14%	0.19%	0.0%	0.0%	1.27%	0.38%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1880	283	215	15	45	197	22	131	23	5	94	30	10	67	35	15	13	10	53	13	18	5	71	16	2	234	44	23	36	20	90	19	26					
		24.29%	28.01%	22.87%	12.60%	28.66%	38.32%	34.92%	32.66%	45.09%	11.90%	22.59%	21.58%	12.34%	17.00%	20.11%	15.30%	34.21%	9.00%	12.67%	19.40%	16.51%	8.77%	21.98%	15.84%	4.44%	46.70%	14.81%	10.40%	21.81%	19.04%	23.68%	15.57%	32.5%					
																																							
41	Против всех	189	31	33	5	8	11	2	11	0	0	7	6	2	6	1	3	1	3	8	0	1	5	3	3	0	9	7	3	3	0	5	5	7					
		2.44%	3.06%	3.51%	4.20%	5.09%	2.14%	3.17%	2.74%	0.0%	0.0%	1.68%	4.31%	2.46%	1.52%	0.57%	3.06%	2.63%	2.70%	1.91%	0.0%	0.91%	8.77%	0.92%	2.97%	0.0%	1.79%	2.35%	1.35%	1.81%	0.0%	1.31%	4.09%	8.75%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
