Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																									
Дата голосования: 07.12.2003 0:00:00																									
																									
Наименование Избирательной комиссии:    Карачаевская городская																									
																									
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																									
																									
		Сумма	УИК №53	УИК №54	УИК №55	УИК №56	УИК №57	УИК №58	УИК №59	УИК №60	УИК №61	УИК №62	УИК №63	УИК №64	УИК №65	УИК №66	УИК №67	УИК №68	УИК №69	УИК №70					
27	"10. ""Аграрная партия России"""	58	0	9	10	7	0	3	5	0	2	4	0	0	3	0	0	2	0	13					
		0.49%	0.0%	1.52%	1.20%	1.02%	0.0%	1.55%	0.70%	0.0%	0.55%	0.43%	0.0%	0.0%	0.48%	0.0%	0.0%	0.24%	0.0%	1.49%					
28	"11. ""Истинные патриоты России"""	86	0	14	10	0	0	5	11	7	5	0	0	10	1	13	0	0	0	10					
		0.73%	0.0%	2.36%	1.20%	0.0%	0.0%	2.59%	1.54%	1.27%	1.38%	0.0%	0.0%	0.86%	0.16%	8.12%	0.0%	0.0%	0.0%	1.15%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	146	1	35	22	1	9	3	5	0	5	7	27	0	2	3	0	12	0	14					
		1.24%	0.83%	5.92%	2.66%	0.14%	1.44%	1.55%	0.70%	0.0%	1.38%	0.76%	1.81%	0.0%	0.32%	1.87%	0.0%	1.44%	0.0%	1.61%					
30	"13. ""Демократическая партия России"""	10	0	3	2	0	0	1	0	0	0	0	0	0	3	0	0	1	0	0					
		0.08%	0.0%	0.50%	0.24%	0.0%	0.0%	0.51%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.48%	0.0%	0.0%	0.12%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	37	0	12	3	7	0	2	2	0	0	2	2	0	1	2	0	0	0	4					
		0.31%	0.0%	2.03%	0.36%	1.02%	0.0%	1.03%	0.28%	0.0%	0.0%	0.21%	0.13%	0.0%	0.16%	1.25%	0.0%	0.0%	0.0%	0.46%					
32	"15. ""Партия СЛОН"""	4	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1					
		0.03%	0.83%	0.0%	0.0%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.11%					
33	"16. ""Родина"" (народно-патриотический союз)"""	109	4	28	29	0	1	6	11	0	7	5	0	0	0	0	0	3	0	15					
		0.92%	3.33%	4.73%	3.50%	0.0%	0.16%	3.10%	1.54%	0.0%	1.93%	0.54%	0.0%	0.0%	0.0%	0.0%	0.0%	0.36%	0.0%	1.72%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	20	0	2	0	0	0	4	1	0	1	0	8	0	0	2	0	1	0	1					
		0.17%	0.0%	0.33%	0.0%	0.0%	0.0%	2.07%	0.14%	0.0%	0.27%	0.0%	0.53%	0.0%	0.0%	1.25%	0.0%	0.12%	0.0%	0.11%					
35	"18. ""ЛДПР"""	148	8	10	26	2	5	3	17	0	11	0	0	6	16	0	17	0	0	27					
		1.26%	6.66%	1.69%	3.14%	0.29%	0.80%	1.55%	2.38%	0.0%	3.04%	0.0%	0.0%	0.51%	2.57%	0.0%	3.85%	0.0%	0.0%	3.11%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	155	2	3	7	5	1	0	7	0	1	1	8	0	5	103	0	4	0	8					
		1.31%	1.66%	0.50%	0.84%	0.73%	0.16%	0.0%	0.98%	0.0%	0.27%	0.10%	0.53%	0.0%	0.80%	64.37%	0.0%	0.48%	0.0%	0.92%					
37	"20. ""Политическая партия ""Единая Россия"""	7838	71	244	512	343	421	94	415	480	237	659	1154	812	428	0	329	653	506	480					
		66.73%	59.16%	41.28%	61.91%	50.44%	67.79%	48.70%	58.20%	87.59%	65.65%	72.02%	77.55%	70.24%	68.81%	0.0%	74.60%	78.48%	83.08%	55.29%					
38	"21. ""Российская Конституционно-демократическая партия"""	9	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	2	0	5					
		0.07%	0.0%	0.0%	0.0%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.06%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.57%					
39	"22. ""Развитие предпринимательства"""	18	0	1	0	0	1	1	2	0	0	0	1	0	0	4	0	1	0	7					
		0.15%	0.0%	0.16%	0.0%	0.0%	0.16%	0.51%	0.28%	0.0%	0.0%	0.0%	0.06%	0.0%	0.0%	2.5%	0.0%	0.12%	0.0%	0.80%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	840	20	120	90	70	71	16	72	5	26	78	60	73	33	0	20	35	25	26					
		7.15%	16.66%	20.30%	10.88%	10.29%	11.43%	8.29%	10.09%	0.91%	7.20%	8.52%	4.03%	6.31%	5.30%	0.0%	4.53%	4.20%	4.10%	2.99%					
																									
41	Против всех	123	2	43	20	0	0	19	20	0	2	0	0	0	4	0	0	0	0	13					
		1.04%	1.66%	7.27%	2.41%	0.0%	0.0%	9.84%	2.80%	0.0%	0.55%	0.0%	0.0%	0.0%	0.64%	0.0%	0.0%	0.0%	0.0%	1.49%					
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
