Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																				
Дата голосования: 04.12.2011																																				
																																				
Наименование Избирательной комиссии:    Сергокалинская																																				
																																				
Сводная таблица результатов выборов																																				
																																				
		Сумма	УИК №1248	УИК №1249	УИК №1250	УИК №1251	УИК №1252	УИК №1253	УИК №1254	УИК №1255	УИК №1256	УИК №1257	УИК №1258	УИК №1259	УИК №1260	УИК №1261	УИК №1262	УИК №1263	УИК №1264	УИК №1265	УИК №1266	УИК №1267	УИК №1268	УИК №1269	УИК №1270	УИК №1271	УИК №1272	УИК №1273	УИК №1274	УИК №1275	УИК №1276					
		0.15%	0.00%	0.20%	0.22%	0.26%	0.17%	0.17%	0.19%	0.16%	0.35%	0.23%	0.14%	0.11%	0.12%	0.13%	0.11%	0.16%	0.16%	0.23%	0.20%	0.10%	0.13%	0.21%	0.13%	0.14%	0.11%	0.00%	0.21%	0.19%	0.00%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	10	0	0	0	0	1	1	0	1	0	0	1	0	0	1	0	1	0	0	0	1	1	0	1	0	0	1	0	0	0					
		0.05%	0.00%	0.00%	0.00%	0.00%	0.17%	0.17%	0.00%	0.08%	0.00%	0.00%	0.14%	0.00%	0.00%	0.13%	0.00%	0.16%	0.00%	0.00%	0.00%	0.10%	0.13%	0.00%	0.13%	0.00%	0.00%	0.16%	0.00%	0.00%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1985	45	50	47	39	61	60	53	125	29	44	73	97	83	80	94	63	62	44	101	97	77	94	78	75	95	63	48	54	54					
		10.14%	9.98%	10.10%	10.13%	10.16%	10.12%	10.07%	10.06%	10.13%	10.18%	10.16%	10.12%	10.19%	10.20%	10.09%	10.11%	10.13%	10.21%	10.07%	10.11%	10.11%	10.13%	10.10%	10.10%	10.18%	10.15%	10.21%	10.13%	10.21%	10.36%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0					
		0.01%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.11%	0.00%	0.00%	0.11%	0.00%	0.00%	0.00%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	17551	404	444	416	344	540	534	472	1106	255	388	646	853	730	711	834	557	544	392	895	860	681	834	692	661	839	553	425	474	467					
		89.62%	89.58%	89.70%	89.66%	89.58%	89.55%	89.60%	89.56%	89.63%	89.47%	89.61%	89.60%	89.60%	89.68%	89.66%	89.68%	89.55%	89.62%	89.70%	89.59%	89.68%	89.61%	89.58%	89.64%	89.69%	89.64%	89.63%	89.66%	89.60%	89.64%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	4	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0					
		0.02%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.19%	0.00%	0.00%	0.00%	0.00%	0.11%	0.00%	0.00%	0.11%	0.00%	0.00%	0.00%	0.10%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
