Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																									
Дата голосования: 02.12.2007																																									
																																									
Наименование Избирательной комиссии:    Октябрьская																																									
																																									
Сводная таблица результатов выборов																																									
																																									
		Сумма	УИК №461	УИК №462	УИК №463	УИК №464	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470	УИК №471	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	202	7	2	1	2	2	2	2	3	29	0	0	6	2	7	0	2	12	2	10	2	2	8	2	10	2	1	15	2	2	22	11	15	2	15					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	182	7	0	1	2	1	2	0	3	28	0	0	4	0	7	0	2	12	2	8	2	1	8	2	8	1	1	15	1	2	22	11	12	2	15					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	112	3	1	0	2	0	3	1	4	8	0	1	2	1	3	1	2	4	1	9	1	2	2	1	7	1	3	7	6	5	5	12	4	3	7					
14	Число погашенных неиспользованных открепительных удостоверений	20	0	2	0	0	1	0	2	0	1	0	0	2	2	0	0	0	0	0	2	0	1	0	0	2	1	0	0	1	0	0	0	3	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	13	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	1	3	0	0	1	2	0	0	3					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																									
18	1.Политическая партия «Аграрная партия России»	186	9	0	1	5	10	1	0	10	14	5	1	16	8	4	2	2	2	0	2	5	2	4	0	13	0	2	7	8	12	11	12	12	1	5					
		1.42%	1.80%	0.00%	0.53%	3.38%	3.09%	0.57%	0.00%	2.43%	0.80%	4.59%	0.79%	3.33%	6.15%	1.48%	4.35%	1.31%	0.56%	0.00%	1.30%	1.48%	1.79%	1.82%	0.00%	1.74%	0.00%	0.86%	1.10%	2.14%	2.36%	1.14%	1.49%	1.77%	1.72%	0.34%					
19	2.Всероссийская политическая партия «Гражданская Сила»	40	0	0	0	0	0	0	0	1	5	1	0	0	0	0	0	1	0	1	1	4	1	0	2	0	0	1	5	1	0	3	4	2	0	7					
		0.31%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.24%	0.28%	0.92%	0.00%	0.00%	0.00%	0.00%	0.00%	0.65%	0.00%	0.53%	0.65%	1.19%	0.89%	0.00%	2.20%	0.00%	0.00%	0.43%	0.78%	0.27%	0.00%	0.31%	0.50%	0.30%	0.00%	0.47%					
20	3.Политическая партия «Демократическая партия России»	10	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	1	2					
		0.08%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.24%	0.11%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.53%	0.00%	0.00%	0.00%	0.45%	0.00%	0.00%	0.00%	0.43%	0.00%	0.00%	0.00%	0.00%	0.00%	0.15%	1.72%	0.13%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	931	23	6	8	23	10	20	6	51	95	10	6	48	4	15	9	7	23	16	7	29	4	12	1	76	5	13	19	19	40	114	99	79	4	30					
		7.13%	4.61%	5.77%	4.26%	15.54%	3.09%	11.49%	8.33%	12.38%	5.41%	9.17%	4.72%	9.98%	3.08%	5.56%	19.57%	4.58%	6.39%	8.47%	4.55%	8.61%	3.57%	5.45%	1.10%	10.15%	4.76%	5.58%	2.98%	5.08%	7.87%	11.76%	12.27%	11.67%	6.90%	2.02%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	55	4	0	0	0	1	0	0	5	5	0	3	0	0	2	0	0	1	0	1	0	0	0	0	1	0	0	2	1	1	8	4	8	0	8					
		0.42%	0.80%	0.00%	0.00%	0.00%	0.31%	0.00%	0.00%	1.21%	0.28%	0.00%	2.36%	0.00%	0.00%	0.74%	0.00%	0.00%	0.28%	0.00%	0.65%	0.00%	0.00%	0.00%	0.00%	0.13%	0.00%	0.00%	0.31%	0.27%	0.20%	0.83%	0.50%	1.18%	0.00%	0.54%					
23	6.Политическая партия «Партия социальной справедливости»	20	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	1	1	0	0	3	0	0	0	0	0	0	1	4	2	0	1	1	0	1					
		0.15%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.24%	0.23%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.65%	0.28%	0.00%	0.00%	0.89%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.16%	1.07%	0.39%	0.00%	0.12%	0.15%	0.00%	0.07%					
24	7.Политическая партия «Либерально-демократическая партия России»	1063	37	6	7	2	16	21	7	42	109	8	5	28	9	13	0	10	32	11	16	30	15	20	8	52	11	24	64	31	34	74	65	51	1	204					
		8.14%	7.41%	5.77%	3.72%	1.35%	4.94%	12.07%	9.72%	10.19%	6.20%	7.34%	3.94%	5.82%	6.92%	4.81%	0.00%	6.54%	8.89%	5.82%	10.39%	8.90%	13.39%	9.09%	8.79%	6.94%	10.48%	10.30%	10.03%	8.29%	6.69%	7.64%	8.05%	7.53%	1.72%	13.77%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	342	7	0	9	6	3	9	1	9	60	3	4	13	0	3	0	2	16	0	4	10	2	5	2	17	1	14	17	9	21	32	26	29	1	7					
		2.62%	1.40%	0.00%	4.79%	4.05%	0.93%	5.17%	1.39%	2.18%	3.41%	2.75%	3.15%	2.70%	0.00%	1.11%	0.00%	1.31%	4.44%	0.00%	2.60%	2.97%	1.79%	2.27%	2.20%	2.27%	0.95%	6.01%	2.66%	2.41%	4.13%	3.30%	3.22%	4.28%	1.72%	0.47%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	60	1	1	1	0	2	2	1	4	8	0	0	2	0	0	1	3	0	0	1	2	0	1	0	2	0	0	3	2	4	7	4	2	0	6					
		0.46%	0.20%	0.96%	0.53%	0.00%	0.62%	1.15%	1.39%	0.97%	0.46%	0.00%	0.00%	0.42%	0.00%	0.00%	2.17%	1.96%	0.00%	0.00%	0.65%	0.59%	0.00%	0.45%	0.00%	0.27%	0.00%	0.00%	0.47%	0.53%	0.79%	0.72%	0.50%	0.30%	0.00%	0.40%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	10236	415	90	160	110	282	120	57	286	1443	81	108	369	107	231	34	124	281	158	121	244	87	176	78	584	88	177	511	295	390	709	589	486	48	1197					
		78.39%	83.17%	86.54%	85.11%	74.32%	87.04%	68.97%	79.17%	69.42%	82.13%	74.31%	85.04%	76.72%	82.31%	85.56%	73.91%	81.05%	78.06%	83.60%	78.57%	72.40%	77.68%	80.00%	85.71%	77.97%	83.81%	75.97%	80.09%	78.88%	76.77%	73.17%	72.99%	71.79%	82.76%	80.77%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	31	1	0	0	2	0	1	0	0	4	0	0	2	2	0	0	0	3	0	0	0	0	0	0	2	0	1	1	1	0	6	2	1	0	2					
		0.24%	0.20%	0.00%	0.00%	1.35%	0.00%	0.57%	0.00%	0.00%	0.23%	0.00%	0.00%	0.42%	1.54%	0.00%	0.00%	0.00%	0.83%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.27%	0.00%	0.43%	0.16%	0.27%	0.00%	0.62%	0.25%	0.15%	0.00%	0.13%					
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
