Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																									
Дата голосования: 04.12.2011																																									
																																									
Наименование Избирательной комиссии:    Октябрьская																																									
																																									
Сводная таблица результатов выборов																																									
																																									
		Сумма	УИК №451	УИК №452	УИК №453	УИК №454	УИК №455	УИК №456	УИК №457	УИК №458	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470	УИК №471	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	84	2	0	0	0	3	0	0	1	12	1	0	2	0	2	0	0	7	0	0	5	0	0	0	2	1	0	3	0	5	9	13	4	3	9					
		0.81%	0.64%	0.00%	0.00%	0.00%	1.21%	0.00%	0.00%	0.32%	1.10%	1.15%	0.00%	0.63%	0.00%	1.06%	0.00%	0.00%	2.39%	0.00%	0.00%	1.90%	0.00%	0.00%	0.00%	0.35%	1.22%	0.00%	0.51%	0.00%	1.30%	1.13%	1.85%	0.74%	9.09%	0.60%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	5768	194	45	131	97	164	110	55	144	572	62	64	151	59	131	22	72	168	44	48	155	59	68	112	259	62	96	326	158	195	369	335	234	18	989					
		55.66%	61.98%	69.23%	76.16%	65.99%	66.40%	78.01%	84.62%	46.45%	52.48%	71.26%	65.31%	47.19%	61.46%	69.68%	57.89%	69.90%	57.34%	43.14%	42.48%	58.94%	57.84%	46.58%	58.95%	45.44%	75.61%	47.52%	55.82%	59.18%	50.78%	46.36%	47.72%	43.17%	54.55%	65.41%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	48	1	0	1	0	0	0	0	2	8	0	0	0	0	0	0	2	0	1	1	1	0	0	0	3	1	0	5	0	2	4	1	2	0	13					
		0.46%	0.32%	0.00%	0.58%	0.00%	0.00%	0.00%	0.00%	0.65%	0.73%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.94%	0.00%	0.98%	0.88%	0.38%	0.00%	0.00%	0.00%	0.53%	1.22%	0.00%	0.86%	0.00%	0.52%	0.50%	0.14%	0.37%	0.00%	0.86%					
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
