Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																					
Дата голосования: 07.12.2003 0:00:00																																					
																																					
Наименование Избирательной комиссии:    Корткеросская																																					
																																					
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																					
																																					
		Сумма	УИК №436	УИК №437	УИК №438	УИК №439	УИК №440	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448	УИК №449	УИК №450	УИК №451	УИК №452	УИК №453	УИК №454	УИК №455	УИК №456	УИК №457	УИК №458	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464	УИК №465					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	53	1	0	0	0	1	0	1	5	1	4	4	4	0	2	0	1	1	0	6	5	2	3	2	0	0	1	2	1	1	5					
14	Число погашенных открепительных удостоверений	161	5	2	4	3	5	5	4	7	10	13	1	7	3	9	4	10	4	5	10	3	5	5	5	3	7	5	3	3	4	7					
15	Число открепительных удостоверений выданных ТИК	2	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																					
18	"1. ""ЕДИНЕНИЕ"""	195	8	14	1	4	2	1	10	7	12	7	2	7	4	9	8	4	1	8	16	11	5	11	2	9	9	9	4	3	2	5					
		1.99%	3.04%	2.37%	0.98%	3.47%	2.46%	0.87%	2.42%	1.63%	1.27%	1.20%	2.10%	2.75%	2.15%	2.82%	4.79%	1.33%	0.84%	2.88%	1.69%	3.28%	1.47%	3.41%	1.51%	1.72%	2.5%	4.83%	1.01%	3.03%	1.55%	0.73%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	270	2	9	3	6	1	1	1	27	41	27	2	6	3	6	9	7	2	12	30	2	7	3	6	9	7	1	22	7	2	9					
		2.76%	0.76%	1.52%	2.94%	5.21%	1.23%	0.87%	0.24%	6.32%	4.35%	4.65%	2.10%	2.36%	1.61%	1.88%	5.38%	2.33%	1.68%	4.33%	3.17%	0.59%	2.05%	0.93%	4.54%	1.72%	1.94%	0.53%	5.59%	7.07%	1.55%	1.33%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	402	16	17	2	2	9	0	26	8	42	23	4	16	10	5	3	21	9	9	38	13	12	9	7	34	15	7	9	3	4	29					
		4.11%	6.08%	2.88%	1.96%	1.73%	11.11%	0.0%	6.31%	1.87%	4.46%	3.96%	4.21%	6.29%	5.37%	1.56%	1.79%	7.0%	7.56%	3.24%	4.02%	3.88%	3.52%	2.79%	5.30%	6.51%	4.16%	3.76%	2.29%	3.03%	3.10%	4.28%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	284	2	22	2	0	1	4	11	26	41	29	2	5	3	7	6	2	0	21	22	5	5	9	3	18	10	1	12	0	0	15					
		2.90%	0.76%	3.73%	1.96%	0.0%	1.23%	3.50%	2.66%	6.08%	4.35%	5.0%	2.10%	1.96%	1.61%	2.19%	3.59%	0.66%	0.0%	7.58%	2.33%	1.49%	1.47%	2.79%	2.27%	3.44%	2.77%	0.53%	3.05%	0.0%	0.0%	2.21%					
22	"5. ""За Русь Святую"""	48	2	5	1	2	0	1	3	2	4	1	1	1	1	0	1	0	0	0	2	3	2	1	0	5	1	0	6	0	0	3					
		0.49%	0.76%	0.84%	0.98%	1.73%	0.0%	0.87%	0.72%	0.46%	0.42%	0.17%	1.05%	0.39%	0.53%	0.0%	0.59%	0.0%	0.0%	0.0%	0.21%	0.89%	0.58%	0.31%	0.0%	0.95%	0.27%	0.0%	1.52%	0.0%	0.0%	0.44%					
23	"6. ""Объединенная Российская партия ""Русь"""	35	1	2	0	1	0	0	1	1	5	3	0	1	1	0	0	2	0	1	1	2	1	2	0	2	2	2	0	0	1	3					
		0.35%	0.38%	0.33%	0.0%	0.86%	0.0%	0.0%	0.24%	0.23%	0.53%	0.51%	0.0%	0.39%	0.53%	0.0%	0.0%	0.66%	0.0%	0.36%	0.10%	0.59%	0.29%	0.62%	0.0%	0.38%	0.55%	1.07%	0.0%	0.0%	0.77%	0.44%					
24	"7. ""Новый курс - Автомобильная Россия"""	59	4	3	0	0	1	0	8	1	8	5	0	0	3	0	0	2	0	1	6	3	2	2	0	2	1	1	2	2	0	2					
		0.60%	1.52%	0.50%	0.0%	0.0%	1.23%	0.0%	1.94%	0.23%	0.85%	0.86%	0.0%	0.0%	1.61%	0.0%	0.0%	0.66%	0.0%	0.36%	0.63%	0.89%	0.58%	0.62%	0.0%	0.38%	0.27%	0.53%	0.50%	2.02%	0.0%	0.29%					
25	"8. ""Народно-республиканская партия России"""	26	2	1	1	1	0	0	1	0	3	0	1	1	0	0	1	1	1	0	2	0	1	3	0	3	0	1	0	0	0	2					
		0.26%	0.76%	0.16%	0.98%	0.86%	0.0%	0.0%	0.24%	0.0%	0.31%	0.0%	1.05%	0.39%	0.0%	0.0%	0.59%	0.33%	0.84%	0.0%	0.21%	0.0%	0.29%	0.93%	0.0%	0.57%	0.0%	0.53%	0.0%	0.0%	0.0%	0.29%					
26	"9. ""Российская экологическая партия ""Зеленые"""	36	0	0	1	0	0	1	1	0	4	7	1	1	0	1	0	0	0	1	5	1	1	1	1	0	5	0	2	1	0	1					
		0.36%	0.0%	0.0%	0.98%	0.0%	0.0%	0.87%	0.24%	0.0%	0.42%	1.20%	1.05%	0.39%	0.0%	0.31%	0.0%	0.0%	0.0%	0.36%	0.52%	0.29%	0.29%	0.31%	0.75%	0.0%	1.38%	0.0%	0.50%	1.01%	0.0%	0.14%					
27	"10. ""Аграрная партия России"""	521	2	25	2	15	2	0	8	20	49	20	6	10	26	17	17	12	11	18	56	17	19	17	2	20	37	13	31	1	14	34					
		5.32%	0.76%	4.24%	1.96%	13.04%	2.46%	0.0%	1.94%	4.68%	5.20%	3.44%	6.31%	3.93%	13.97%	5.32%	10.17%	4.0%	9.24%	6.49%	5.93%	5.07%	5.58%	5.27%	1.51%	3.83%	10.27%	6.98%	7.88%	1.01%	10.85%	5.02%					
28	"11. ""Истинные патриоты России"""	15	1	2	0	0	0	0	0	0	1	3	0	0	1	0	0	0	0	0	0	0	2	1	0	0	0	0	0	1	0	3					
		0.15%	0.38%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.10%	0.51%	0.0%	0.0%	0.53%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.58%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	1.01%	0.0%	0.44%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	173	5	11	2	1	1	6	7	3	11	15	0	3	3	4	5	3	1	4	12	7	5	3	6	10	11	5	12	4	3	10					
		1.76%	1.90%	1.86%	1.96%	0.86%	1.23%	5.26%	1.69%	0.70%	1.16%	2.58%	0.0%	1.18%	1.61%	1.25%	2.99%	1.0%	0.84%	1.44%	1.27%	2.08%	1.47%	0.93%	4.54%	1.91%	3.05%	2.68%	3.05%	4.04%	2.32%	1.47%					
30	"13. ""Демократическая партия России"""	26	2	1	0	0	0	0	1	3	2	1	2	0	0	0	1	0	0	2	3	1	3	0	0	1	2	0	0	0	0	1					
		0.26%	0.76%	0.16%	0.0%	0.0%	0.0%	0.0%	0.24%	0.70%	0.21%	0.17%	2.10%	0.0%	0.0%	0.0%	0.59%	0.0%	0.0%	0.72%	0.31%	0.29%	0.88%	0.0%	0.0%	0.19%	0.55%	0.0%	0.0%	0.0%	0.0%	0.14%					
31	"14. ""Великая Россия - Евразийский Союз"""	37	1	2	0	0	1	1	2	2	0	1	1	2	0	0	0	1	0	2	2	4	4	5	0	0	1	1	1	1	1	1					
		0.37%	0.38%	0.33%	0.0%	0.0%	1.23%	0.87%	0.48%	0.46%	0.0%	0.17%	1.05%	0.78%	0.0%	0.0%	0.0%	0.33%	0.0%	0.72%	0.21%	1.19%	1.17%	1.55%	0.0%	0.0%	0.27%	0.53%	0.25%	1.01%	0.77%	0.14%					
32	"15. ""Партия СЛОН"""	18	0	0	0	0	0	1	2	0	2	1	0	2	0	0	0	0	0	0	5	1	1	1	0	1	1	0	0	0	0	0					
		0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.87%	0.48%	0.0%	0.21%	0.17%	0.0%	0.78%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.52%	0.29%	0.29%	0.31%	0.0%	0.19%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	552	14	45	7	8	1	10	24	22	74	43	5	14	15	10	4	19	1	10	48	15	18	10	2	40	15	6	15	1	10	46					
		5.64%	5.32%	7.64%	6.86%	6.95%	1.23%	8.77%	5.82%	5.15%	7.86%	7.41%	5.26%	5.51%	8.06%	3.13%	2.39%	6.33%	0.84%	3.61%	5.08%	4.47%	5.29%	3.10%	1.51%	7.66%	4.16%	3.22%	3.81%	1.01%	7.75%	6.80%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	35	3	4	2	0	1	0	0	0	1	3	2	1	1	0	1	0	0	1	3	2	1	1	0	1	3	0	3	0	1	0					
		0.35%	1.14%	0.67%	1.96%	0.0%	1.23%	0.0%	0.0%	0.0%	0.10%	0.51%	2.10%	0.39%	0.53%	0.0%	0.59%	0.0%	0.0%	0.36%	0.31%	0.59%	0.29%	0.31%	0.0%	0.19%	0.83%	0.0%	0.76%	0.0%	0.77%	0.0%					
35	"18. ""ЛДПР"""	1723	52	129	21	18	16	12	52	68	146	89	6	37	19	62	26	59	30	46	127	53	55	95	24	111	70	42	72	19	23	144					
		17.61%	19.77%	21.90%	20.58%	15.65%	19.75%	10.52%	12.62%	15.92%	15.51%	15.34%	6.31%	14.56%	10.21%	19.43%	15.56%	19.66%	25.21%	16.60%	13.45%	15.82%	16.17%	29.50%	18.18%	21.26%	19.44%	22.58%	18.32%	19.19%	17.82%	21.30%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	273	8	15	2	1	4	1	13	13	15	9	3	6	4	8	2	25	4	7	20	15	10	15	2	15	8	6	11	4	2	25					
		2.79%	3.04%	2.54%	1.96%	0.86%	4.93%	0.87%	3.15%	3.04%	1.59%	1.55%	3.15%	2.36%	2.15%	2.50%	1.19%	8.33%	3.36%	2.52%	2.11%	4.47%	2.94%	4.65%	1.51%	2.87%	2.22%	3.22%	2.79%	4.04%	1.55%	3.69%					
37	"20. ""Политическая партия ""Единая Россия"""	3384	112	180	33	29	22	61	150	106	277	180	30	112	51	139	54	98	41	92	399	136	153	109	51	157	124	64	122	30	58	214					
		34.60%	42.58%	30.56%	32.35%	25.21%	27.16%	53.50%	36.40%	24.82%	29.43%	31.03%	31.57%	44.09%	27.41%	43.57%	32.33%	32.66%	34.45%	33.21%	42.26%	40.59%	45.0%	33.85%	38.63%	30.07%	34.44%	34.40%	31.04%	30.30%	44.96%	31.65%					
38	"21. ""Российская Конституционно-демократическая партия"""	22	1	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	9	0	0	1	1	0	1	2	0	0	2	0	0	1					
		0.22%	0.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.10%	0.17%	1.05%	0.0%	0.0%	0.0%	0.0%	0.0%	7.56%	0.0%	0.0%	0.29%	0.29%	0.0%	0.75%	0.38%	0.0%	0.0%	0.50%	0.0%	0.0%	0.14%					
39	"22. ""Развитие предпринимательства"""	20	0	1	1	0	0	0	1	1	1	2	0	0	1	1	0	1	0	0	1	1	1	1	2	1	0	1	1	0	0	1					
		0.20%	0.0%	0.16%	0.98%	0.0%	0.0%	0.0%	0.24%	0.23%	0.10%	0.34%	0.0%	0.0%	0.53%	0.31%	0.0%	0.33%	0.0%	0.0%	0.10%	0.29%	0.29%	0.31%	1.51%	0.19%	0.0%	0.53%	0.25%	0.0%	0.0%	0.14%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	988	17	77	11	16	13	10	62	96	123	67	11	19	25	27	17	23	0	24	69	26	15	5	16	57	17	9	33	15	6	82					
		10.10%	6.46%	13.07%	10.78%	13.91%	16.04%	8.77%	15.04%	22.48%	13.07%	11.55%	11.57%	7.48%	13.44%	8.46%	10.17%	7.66%	0.0%	8.66%	7.30%	7.76%	4.41%	1.55%	12.12%	10.91%	4.72%	4.83%	8.39%	15.15%	4.65%	12.13%					
																																					
41	Против всех	454	5	18	9	7	5	3	17	14	68	38	9	8	9	19	10	9	5	14	60	12	12	10	2	13	13	11	22	4	2	26					
		4.64%	1.90%	3.05%	8.82%	6.08%	6.17%	2.63%	4.12%	3.27%	7.22%	6.55%	9.47%	3.14%	4.83%	5.95%	5.98%	3.0%	4.20%	5.05%	6.35%	3.58%	3.52%	3.10%	1.51%	2.49%	3.61%	5.91%	5.59%	4.04%	1.55%	3.84%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
