Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																										
Дата голосования: 02.12.2007																																										
																																										
Наименование Избирательной комиссии:    Тевризская																																										
																																										
Сводная таблица результатов выборов																																										
																																										
		Сумма	УИК №1698	УИК №1699	УИК №1700	УИК №1701	УИК №1702	УИК №1703	УИК №1704	УИК №1705	УИК №1706	УИК №1707	УИК №1708	УИК №1709	УИК №1710	УИК №1711	УИК №1712	УИК №1713	УИК №1714	УИК №1715	УИК №1716	УИК №1717	УИК №1718	УИК №1719	УИК №1720	УИК №1721	УИК №1722	УИК №1723	УИК №1724	УИК №1725	УИК №1726	УИК №1727	УИК №1728	УИК №1729	УИК №1730	УИК №1731	УИК №1732					
		0.24%	0.25%	0.00%	0.78%	0.29%	0.00%	0.53%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.58%	0.00%	0.53%	0.20%	0.00%	0.34%	0.00%	0.00%	0.37%	0.00%	0.00%	0.00%	0.00%	0.00%	0.55%	0.38%	0.26%	0.41%	0.00%	1.26%	0.39%	0.69%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	810	22	40	53	33	43	34	31	25	15	24	8	8	5	21	9	17	49	25	23	10	16	36	35	19	20	9	7	8	19	38	26	3	40	32	7					
		8.59%	5.49%	9.76%	13.80%	9.46%	10.70%	8.99%	8.01%	7.35%	5.77%	8.11%	5.67%	11.76%	7.58%	6.05%	4.92%	9.09%	9.65%	6.94%	7.82%	6.21%	5.35%	13.24%	12.77%	6.57%	15.27%	8.33%	2.75%	4.37%	7.22%	9.74%	10.66%	3.90%	12.62%	12.40%	4.86%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	25	4	1	0	0	1	1	3	2	0	4	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	2	0	1	2	0	1					
		0.27%	0.99%	0.24%	0.00%	0.00%	0.25%	0.26%	0.78%	0.59%	0.00%	1.35%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.20%	0.28%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.55%	0.00%	0.51%	0.00%	1.30%	0.63%	0.00%	0.69%					
23	6.Политическая партия «Партия социальной справедливости»	10	1	0	0	0	1	0	2	1	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0					
		0.11%	0.25%	0.00%	0.00%	0.00%	0.25%	0.00%	0.52%	0.29%	0.00%	0.00%	0.71%	0.00%	0.00%	0.00%	0.00%	0.00%	0.39%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.26%	0.41%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1034	60	52	54	46	58	60	50	75	36	45	4	6	8	33	3	6	51	50	18	23	75	20	27	20	2	3	15	12	13	46	19	4	20	7	13					
		10.97%	14.96%	12.68%	14.06%	13.18%	14.43%	15.87%	12.92%	22.06%	13.85%	15.20%	2.84%	8.82%	12.12%	9.51%	1.64%	3.21%	10.04%	13.89%	6.12%	14.29%	25.08%	7.35%	9.85%	6.92%	1.53%	2.78%	5.88%	6.56%	4.94%	11.79%	7.79%	5.19%	6.31%	2.71%	9.03%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	370	16	25	21	14	18	16	28	11	19	9	9	1	5	17	1	1	20	7	8	3	11	4	7	11	1	2	20	6	3	15	6	3	22	6	4					
		3.93%	3.99%	6.10%	5.47%	4.01%	4.48%	4.23%	7.24%	3.24%	7.31%	3.04%	6.38%	1.47%	7.58%	4.90%	0.55%	0.53%	3.94%	1.94%	2.72%	1.86%	3.68%	1.47%	2.55%	3.81%	0.76%	1.85%	7.84%	3.28%	1.14%	3.85%	2.46%	3.90%	6.94%	2.33%	2.78%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	45	1	1	1	2	3	1	3	0	1	0	2	0	0	0	1	0	1	3	4	0	0	3	0	0	4	0	1	0	1	3	3	0	1	4	1					
		0.48%	0.25%	0.24%	0.26%	0.57%	0.75%	0.26%	0.78%	0.00%	0.38%	0.00%	1.42%	0.00%	0.00%	0.00%	0.55%	0.00%	0.20%	0.83%	1.36%	0.00%	0.00%	1.10%	0.00%	0.00%	3.05%	0.00%	0.39%	0.00%	0.38%	0.77%	1.23%	0.00%	0.32%	1.55%	0.69%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	6655	279	271	235	231	252	249	262	216	178	207	109	52	46	248	159	152	365	262	229	121	178	185	196	216	100	88	200	136	214	256	180	63	209	204	107					
		70.60%	69.58%	66.10%	61.20%	66.19%	62.69%	65.87%	67.70%	63.53%	68.46%	69.93%	77.30%	76.47%	69.70%	71.47%	86.89%	81.28%	71.85%	72.78%	77.89%	75.16%	59.53%	68.01%	71.53%	74.74%	76.34%	81.48%	78.43%	74.32%	81.37%	65.64%	73.77%	81.82%	65.93%	79.07%	74.31%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	44	3	4	5	2	3	1	0	1	1	0	0	0	1	1	1	0	1	1	2	0	1	1	2	6	0	1	0	1	1	0	1	0	2	0	1					
		0.47%	0.75%	0.98%	1.30%	0.57%	0.75%	0.26%	0.00%	0.29%	0.38%	0.00%	0.00%	0.00%	1.52%	0.29%	0.55%	0.00%	0.20%	0.28%	0.68%	0.00%	0.33%	0.37%	0.73%	2.08%	0.00%	0.93%	0.00%	0.55%	0.38%	0.00%	0.41%	0.00%	0.63%	0.00%	0.69%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
