7	Число избирательных бюллетеней в переносных ящиках для голосования	3664	120	33	3	64	87	21	35	2	257	22	8	78	69	39	28	45	12	20	24	87	74	52	7	0	25	85	66	32	128	33	82	86	38	50	104	20	151	4	61	83	75	51	54	25	15	81	78	222	93	81	48	12	111	212	166	26	46	0	33					
8	Число бюллетеней в стационарных ящиках для голосования	31779	1310	159	60	928	560	429	160	90	858	572	160	1575	777	563	306	583	207	197	99	448	735	669	122	210	286	351	211	170	459	97	440	563	258	440	475	353	1450	448	731	660	712	563	738	370	900	498	1075	1386	1095	573	341	162	1069	236	1219	672	720	107	174					
9	Число недействительных избирательных бюллетеней	345	11	7	1	14	6	4	1	1	7	9	1	16	8	8	2	6	3	3	1	3	6	7	2	2	2	4	3	0	5	0	9	1	4	6	6	5	15	2	9	8	4	5	8	3	6	12	3	13	13	6	4	1	8	2	21	11	17	0	0					
10	Число действительных избирательных бюллетеней	35098	1419	185	62	978	641	446	194	91	1108	585	167	1637	838	594	332	622	216	214	122	532	803	714	127	208	309	432	274	202	582	130	513	648	292	484	573	368	1586	450	783	735	783	609	784	392	909	567	1150	1595	1175	648	385	173	1172	446	1364	687	749	107	207					
11	Число полученных открепительных  удостоверений	640	14	2	3	25	8	10	5	2	10	7	3	22	3	28	17	8	2	2	2	3	17	17	3	2	5	25	5	3	28	7	5	8	20	7	7	11	35	7	30	8	13	10	15	6	8	7	8	20	15	15	7	5	28	2	15	15	16	7	2					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	586	14	2	3	25	8	7	3	0	10	4	3	22	3	25	17	7	0	2	2	3	17	17	3	2	4	25	3	0	28	7	5	8	20	5	6	9	33	4	25	8	13	10	14	2	5	6	8	20	14	15	7	4	28	1	15	11	15	7	2					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	438	22	1	0	12	4	5	0	0	33	3	0	14	11	2	0	10	4	2	1	8	6	2	2	0	8	3	3	8	10	4	2	4	1	5	6	3	27	29	12	5	10	26	16	2	40	5	5	10	2	6	2	1	12	6	11	5	4	0	3					
14	Число неиспользованных открепительных удостоверений	54	0	0	0	0	0	3	2	2	0	3	0	0	0	3	0	1	2	0	0	0	0	0	0	0	1	0	2	3	0	0	0	0	0	2	1	2	2	3	5	0	0	0	1	4	3	1	0	0	1	0	0	1	0	1	0	4	1	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	10	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																																		
18	Богданов Андрей Владимирович	395	5	2	1	10	6	1	1	1	16	12	3	22	10	2	2	8	1	1	1	3	7	12	0	1	1	3	4	1	12	1	6	5	3	4	8	4	28	6	4	15	6	1	11	2	2	5	22	15	11	6	2	4	17	4	27	21	5	1	0					
		1.11%	0.35%	1.04%	1.59%	1.01%	0.93%	0.22%	0.51%	1.09%	1.43%	2.02%	1.79%	1.33%	1.18%	0.33%	0.60%	1.27%	0.46%	0.46%	0.81%	0.56%	0.87%	1.66%	0.00%	0.48%	0.32%	0.69%	1.44%	0.50%	2.04%	0.77%	1.15%	0.77%	1.01%	0.82%	1.38%	1.07%	1.75%	1.33%	0.51%	2.02%	0.76%	0.16%	1.39%	0.51%	0.22%	0.86%	1.91%	0.93%	0.93%	0.92%	0.51%	2.30%	1.44%	0.89%	1.95%	3.01%	0.65%	0.93%	0.00%					
19	Жириновский Владимир Вольфович	4048	123	8	0	108	50	36	13	2	118	67	24	195	108	87	44	74	13	27	2	69	78	55	8	3	27	27	32	22	86	19	71	82	28	54	53	45	218	56	101	66	82	106	91	72	114	47	113	228	126	88	69	13	149	71	160	57	135	3	25					
		11.42%	8.60%	4.17%	0.00%	10.89%	7.73%	8.00%	6.67%	2.17%	10.58%	11.28%	14.29%	11.80%	12.77%	14.45%	13.17%	11.78%	5.94%	12.44%	1.63%	12.90%	9.64%	7.63%	6.20%	1.43%	8.68%	6.19%	11.55%	10.89%	14.65%	14.62%	13.60%	12.63%	9.46%	11.02%	9.15%	12.06%	13.62%	12.39%	12.75%	8.88%	10.42%	17.26%	11.49%	18.23%	12.46%	8.12%	9.80%	14.18%	10.61%	13.46%	17.74%	7.47%	12.63%	15.85%	11.55%	8.17%	17.62%	2.80%	12.08%					
20	Зюганов Геннадий Андреевич	8870	416	98	32	280	129	90	51	26	278	101	23	470	270	119	75	160	67	35	35	178	291	195	31	46	59	132	61	58	159	24	138	145	94	168	135	60	369	100	248	180	181	124	166	76	231	141	282	262	334	200	111	47	310	41	324	139	217	17	41					
		25.03%	29.09%	51.04%	50.79%	28.23%	19.94%	20.00%	26.15%	28.26%	24.93%	17.00%	13.69%	28.43%	31.91%	19.77%	22.46%	25.48%	30.59%	16.13%	28.46%	33.27%	35.97%	27.05%	24.03%	21.90%	18.97%	30.28%	22.02%	28.71%	27.09%	18.46%	26.44%	22.34%	31.76%	34.29%	23.32%	16.09%	23.05%	22.12%	31.31%	24.23%	22.99%	20.20%	20.96%	19.24%	25.25%	24.35%	24.46%	16.29%	28.11%	30.58%	28.53%	27.01%	26.27%	9.15%	23.39%	19.91%	28.33%	15.89%	19.81%					
21	Медведев Дмитрий Анатольевич	21785	875	77	29	580	456	319	129	62	696	405	117	950	450	386	211	380	135	151	84	282	427	452	88	158	222	270	177	121	325	86	298	416	167	258	377	259	971	288	430	474	514	378	516	242	562	374	733	1090	704	354	203	109	696	330	853	470	392	86	141					
		61.46%	61.19%	40.10%	46.03%	58.47%	70.48%	70.89%	66.15%	67.39%	62.42%	68.18%	69.64%	57.47%	53.19%	64.12%	63.17%	60.51%	61.64%	69.59%	68.29%	52.71%	52.78%	62.69%	68.22%	75.24%	71.38%	61.93%	63.90%	59.90%	55.37%	66.15%	57.09%	64.10%	56.42%	52.65%	65.11%	69.44%	60.65%	63.72%	54.29%	63.80%	65.31%	61.56%	65.15%	61.27%	61.42%	64.59%	63.57%	67.79%	59.26%	54.13%	52.19%	62.64%	58.98%	73.66%	61.59%	67.34%	51.17%	80.37%	68.12%					
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
