Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																											
Дата голосования: 02.12.2007																											
																											
Наименование Избирательной комиссии:    Тарумовская																											
																											
Сводная таблица результатов выборов																											
																											
		Сумма	УИК №1336	УИК №1337	УИК №1338	УИК №1339	УИК №1340	УИК №1341	УИК №1342	УИК №1343	УИК №1344	УИК №1345	УИК №1346	УИК №1347	УИК №1348	УИК №1349	УИК №1350	УИК №1351	УИК №1352	УИК №1353	УИК №1354	УИК №1355					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																											
18	1.Политическая партия «Аграрная партия России»	44	2	0	0	15	2	0	0	0	0	0	0	0	0	0	0	2	5	6	10	2					
		0.27%	0.27%	0.00%	0.00%	1.45%	0.48%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.27%	0.54%	0.41%	0.67%	0.22%					
19	2.Всероссийская политическая партия «Гражданская Сила»	9	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	5	0	0					
		0.06%	0.13%	0.00%	0.00%	0.00%	0.24%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.22%	0.34%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0					
		0.02%	0.00%	0.00%	0.00%	0.00%	0.24%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.22%	0.00%	0.00%	0.07%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	777	61	10	7	84	34	20	8	4	1	20	202	5	8	9	21	15	31	93	104	40					
		4.75%	8.23%	5.24%	3.66%	8.11%	8.11%	3.65%	0.40%	0.40%	0.18%	1.29%	23.79%	1.30%	1.31%	3.16%	4.60%	2.03%	3.34%	6.37%	6.93%	4.39%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	10	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	2	2	4	0					
		0.06%	0.00%	0.00%	0.00%	0.10%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.35%	0.00%	0.00%	0.22%	0.14%	0.27%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	6	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0					
		0.04%	0.54%	0.00%	0.00%	0.00%	0.24%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.07%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	221	3	0	1	10	9	10	2	5	3	9	10	8	0	0	29	5	38	18	13	48					
		1.35%	0.40%	0.00%	0.52%	0.97%	2.15%	1.82%	0.10%	0.49%	0.53%	0.58%	1.18%	2.08%	0.00%	0.00%	6.35%	0.68%	4.09%	1.23%	0.87%	5.26%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	117	15	0	0	16	8	0	6	1	1	25	0	2	13	1	0	0	2	11	12	4					
		0.72%	2.02%	0.00%	0.00%	1.54%	1.91%	0.00%	0.30%	0.10%	0.18%	1.61%	0.00%	0.52%	2.13%	0.35%	0.00%	0.00%	0.22%	0.75%	0.80%	0.44%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	22	1	0	0	7	2	0	0	0	0	0	0	1	0	0	0	0	3	1	3	4					
		0.13%	0.13%	0.00%	0.00%	0.68%	0.48%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.26%	0.00%	0.00%	0.00%	0.00%	0.32%	0.07%	0.20%	0.44%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	15062	650	176	182	903	359	518	1954	1002	566	1466	620	368	585	274	406	716	844	1321	1340	812					
		92.08%	87.72%	92.15%	95.29%	87.16%	85.68%	94.53%	98.89%	99.01%	99.12%	94.64%	73.03%	95.83%	95.90%	96.14%	88.84%	97.02%	90.95%	90.42%	89.33%	89.04%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	19	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	3	12	1					
		0.12%	0.00%	0.00%	0.00%	0.00%	0.48%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.11%	0.21%	0.80%	0.11%					
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
