Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																											
Дата голосования: 02.12.2007																																																											
																																																											
Наименование Избирательной комиссии:    Чекмагушевская																																																											
																																																											
Сводная таблица результатов выборов																																																											
																																																											
		Сумма	УИК №3331	УИК №3332	УИК №3333	УИК №3334	УИК №3335	УИК №3336	УИК №3337	УИК №3338	УИК №3339	УИК №3340	УИК №3341	УИК №3342	УИК №3343	УИК №3344	УИК №3345	УИК №3346	УИК №3347	УИК №3348	УИК №3349	УИК №3350	УИК №3351	УИК №3352	УИК №3353	УИК №3354	УИК №3355	УИК №3356	УИК №3357	УИК №3358	УИК №3359	УИК №3360	УИК №3361	УИК №3362	УИК №3363	УИК №3364	УИК №3365	УИК №3366	УИК №3367	УИК №3368	УИК №3369	УИК №3370	УИК №3371	УИК №3372	УИК №3373	УИК №3374	УИК №3375	УИК №3376	УИК №3377	УИК №3378	УИК №3379	УИК №3380	УИК №3381	УИК №3382					
23	6.Политическая партия «Партия социальной справедливости»	30	0	2	3	2	2	0	2	4	1	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	1	1	2	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	1	1					
		0.13%	0.00%	0.28%	0.31%	0.18%	0.18%	0.00%	0.18%	0.32%	0.40%	0.00%	0.00%	0.00%	0.26%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.68%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.15%	0.55%	0.15%	0.27%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.35%	0.00%	0.00%	0.17%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.24%	0.30%					
24	7.Политическая партия «Либерально-демократическая партия России»	305	14	8	5	7	13	9	8	3	16	16	3	2	8	6	2	20	2	0	4	1	4	4	13	5	7	9	4	2	4	5	7	11	0	0	2	1	1	2	3	2	0	20	10	0	1	4	0	1	10	5	14	7					
		1.33%	1.71%	1.12%	0.52%	0.64%	1.18%	0.78%	0.74%	0.24%	6.40%	3.00%	2.88%	1.83%	2.11%	1.91%	0.94%	3.44%	1.38%	0.00%	1.76%	0.65%	0.91%	1.61%	2.43%	2.59%	3.43%	6.38%	0.64%	1.16%	0.60%	2.76%	1.08%	1.50%	0.00%	0.00%	0.54%	0.64%	0.56%	1.39%	0.52%	0.72%	0.00%	3.46%	3.45%	0.00%	0.27%	0.72%	0.00%	0.20%	1.41%	1.40%	3.33%	2.10%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	241	4	9	3	7	10	6	16	11	7	13	0	0	2	6	2	9	1	0	0	1	15	7	3	3	1	6	2	0	6	8	11	4	3	0	3	1	1	0	10	0	1	11	10	0	1	2	0	1	7	3	7	7					
		1.05%	0.49%	1.26%	0.31%	0.64%	0.91%	0.52%	1.48%	0.87%	2.80%	2.44%	0.00%	0.00%	0.53%	1.91%	0.94%	1.55%	0.69%	0.00%	0.00%	0.65%	3.42%	2.82%	0.56%	1.55%	0.49%	4.26%	0.32%	0.00%	0.90%	4.42%	1.69%	0.55%	2.26%	0.00%	0.82%	0.64%	0.56%	0.00%	1.75%	0.00%	0.38%	1.90%	3.45%	0.00%	0.27%	0.36%	0.00%	0.20%	0.99%	0.84%	1.67%	2.10%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	128	0	1	7	6	5	9	25	12	1	0	0	0	1	3	1	0	0	0	1	1	6	0	2	0	0	0	4	0	3	0	0	10	1	0	0	0	0	0	3	0	1	8	0	0	0	1	0	0	9	6	0	1					
		0.56%	0.00%	0.14%	0.72%	0.55%	0.45%	0.78%	2.31%	0.95%	0.40%	0.00%	0.00%	0.00%	0.26%	0.96%	0.47%	0.00%	0.00%	0.00%	0.44%	0.65%	1.37%	0.00%	0.37%	0.00%	0.00%	0.00%	0.64%	0.00%	0.45%	0.00%	0.00%	1.36%	0.75%	0.00%	0.00%	0.00%	0.00%	0.00%	0.52%	0.00%	0.38%	1.38%	0.00%	0.00%	0.00%	0.18%	0.00%	0.00%	1.27%	1.69%	0.00%	0.30%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	20930	784	656	890	1010	992	1041	975	1171	201	454	95	103	351	290	195	522	132	238	206	143	368	217	493	176	177	118	603	167	614	158	598	684	111	164	350	151	177	139	515	270	256	462	243	84	370	539	155	497	636	327	369	293					
		91.40%	95.96%	92.01%	91.75%	91.99%	90.02%	90.60%	90.03%	92.28%	80.40%	85.18%	91.35%	94.50%	92.37%	92.36%	91.55%	89.85%	91.03%	92.61%	90.75%	92.86%	84.02%	87.50%	92.32%	91.19%	86.76%	83.69%	96.02%	97.09%	92.47%	87.29%	92.00%	93.32%	83.46%	97.62%	95.11%	96.18%	98.33%	96.53%	90.03%	97.83%	96.60%	79.93%	83.79%	89.36%	98.67%	96.42%	98.73%	97.26%	89.58%	91.85%	87.86%	87.99%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	55	0	4	3	3	3	1	1	8	2	0	0	0	3	0	1	2	0	0	0	1	2	2	5	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	3	0	0	2	2	0	0	1	0	0	1	0	1	1					
		0.24%	0.00%	0.56%	0.31%	0.27%	0.27%	0.09%	0.09%	0.63%	0.80%	0.00%	0.00%	0.00%	0.79%	0.00%	0.47%	0.34%	0.00%	0.00%	0.00%	0.65%	0.46%	0.81%	0.94%	0.00%	0.00%	0.00%	0.16%	0.00%	0.30%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.52%	0.00%	0.00%	0.35%	0.69%	0.00%	0.00%	0.18%	0.00%	0.00%	0.14%	0.00%	0.24%	0.30%					
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
