12	Число открепительных удостоверений, выданных избирателям на избирательном участке	2665	94	70	55	83	58	57	47	50	60	70	77	36	95	70	69	64	75	47	7	62	54	24	25	8	5	25	5	74	57	19	165	25	11	9	1	0	10	20	4	4	25	15	3	0	31	16	8	20	47	74	15	16	17	0	15	0	62	30	9	19	85	110	127	83	25	22									
13	Число избирателей, проголосовавших по открепительным удостоверениям	4500	359	165	238	157	113	28	266	197	115	17	16	26	168	29	16	14	7	12	0	13	8	8	481	35	15	80	8	44	267	134	64	14	14	7	2	2	10	5	5	3	1	6	1	2	3	36	4	23	12	13	4	38	59	2	77	51	232	95	8	2	266	115	172	42	65	9									
14	Число неиспользованных открепительных удостоверений	319	11	0	0	2	11	3	8	5	0	0	18	4	20	0	16	86	0	3	3	0	1	2	0	2	0	0	0	6	13	1	0	0	3	1	4	5	0	0	1	1	0	0	2	5	4	4	2	0	0	1	5	4	3	5	0	0	0	0	1	0	0	10	13	17	0	13									
15	Число открепительных удостоверений, выданных избирателям ТИК	41	2	0	1	0	0	1	0	1	0	0	0	0	1	2	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																													
19	Жириновский Владимир Вольфович	3118	90	79	58	50	58	56	69	62	71	47	65	6	83	84	53	121	39	32	16	49	56	22	54	7	23	56	11	72	122	40	90	23	52	28	18	10	37	29	8	30	53	35	11	0	78	75	35	41	20	26	26	88	21	2	22	5	59	41	54	19	93	100	63	132	33	10									
		6.36%	7.22%	7.08%	6.47%	5.72%	5.88%	6.77%	6.91%	7.49%	6.89%	6.09%	7.62%	0.85%	6.79%	7.27%	6.42%	8.13%	4.65%	3.85%	7.34%	6.25%	6.55%	8.87%	5.14%	3.93%	11.92%	9.59%	8.09%	5.37%	8.60%	7.58%	6.92%	2.04%	9.39%	8.56%	8.37%	7.58%	7.44%	3.45%	3.23%	6.86%	5.96%	6.59%	6.79%	0.00%	12.15%	10.76%	9.67%	6.88%	1.48%	1.77%	6.63%	7.10%	2.62%	2.94%	7.01%	1.87%	7.17%	6.24%	10.36%	7.04%	7.03%	7.91%	5.60%	10.43%	5.16%	1.61%									
20	Зюганов Геннадий Андреевич	8576	217	250	195	186	231	187	180	178	221	165	222	77	258	251	136	162	110	136	58	157	176	59	156	19	33	98	28	290	287	110	72	92	130	69	24	13	97	117	26	91	141	120	35	8	119	146	31	134	257	313	64	142	84	2	32	9	186	156	138	18	243	235	153	101	119	26									
		17.48%	17.40%	22.40%	21.74%	21.28%	23.40%	22.61%	18.02%	21.50%	21.44%	21.37%	26.03%	10.95%	21.10%	21.71%	16.48%	10.89%	13.11%	16.35%	26.61%	20.03%	20.58%	23.79%	14.86%	10.67%	17.10%	16.78%	20.59%	21.64%	20.24%	20.83%	5.53%	8.18%	23.47%	21.10%	11.16%	9.85%	19.52%	13.93%	10.48%	20.82%	15.84%	22.60%	21.60%	11.94%	18.54%	20.95%	8.56%	22.48%	19.04%	21.37%	16.33%	11.45%	10.47%	2.94%	10.19%	3.37%	22.60%	23.74%	26.49%	6.67%	18.37%	18.58%	13.60%	7.98%	18.59%	4.17%									
21	Миронов Сергей Михайлович	1561	44	56	24	30	46	27	31	27	38	18	33	19	39	42	17	25	20	24	3	32	34	8	24	2	5	24	6	41	63	19	33	48	25	14	1	1	13	18	26	12	16	8	0	0	16	20	9	7	44	21	6	29	19	0	10	2	35	29	23	5	56	55	31	33	18	57									
		3.18%	3.53%	5.02%	2.68%	3.43%	4.66%	3.26%	3.10%	3.26%	3.69%	2.33%	3.87%	2.70%	3.19%	3.63%	2.06%	1.68%	2.38%	2.88%	1.38%	4.08%	3.98%	3.23%	2.29%	1.12%	2.59%	4.11%	4.41%	3.06%	4.44%	3.60%	2.54%	4.27%	4.51%	4.28%	0.47%	0.76%	2.62%	2.14%	10.48%	2.75%	1.80%	1.51%	0.00%	0.00%	2.49%	2.87%	2.49%	1.17%	3.26%	1.43%	1.53%	2.34%	2.37%	0.00%	3.18%	0.75%	4.25%	4.41%	4.41%	1.85%	4.23%	4.35%	2.76%	2.61%	2.81%	9.15%									
22	Прохоров Михаил Дмитриевич	2912	106	111	100	76	90	70	59	65	90	32	73	10	89	103	21	104	35	29	12	36	119	29	61	3	15	18	10	127	115	34	59	56	38	10	4	3	18	28	0	11	21	17	2	0	18	42	9	23	16	4	10	23	46	0	19	8	57	48	23	9	154	144	40	72	31	7									
		5.94%	8.50%	9.95%	11.15%	8.70%	9.12%	8.46%	5.91%	7.85%	8.73%	4.15%	8.56%	1.42%	7.28%	8.91%	2.55%	6.99%	4.17%	3.49%	5.50%	4.59%	13.92%	11.69%	5.81%	1.69%	7.77%	3.08%	7.35%	9.48%	8.11%	6.44%	4.53%	4.98%	6.86%	3.06%	1.86%	2.27%	3.62%	3.33%	0.00%	2.52%	2.36%	3.20%	1.23%	0.00%	2.80%	6.03%	2.49%	3.86%	1.19%	0.27%	2.55%	1.85%	5.74%	0.00%	6.05%	2.99%	6.93%	7.31%	4.41%	3.33%	11.64%	11.38%	3.56%	5.69%	4.84%	1.12%									
23	Путин Владимир Владимирович	32285	776	609	502	509	548	483	640	487	594	500	451	587	730	676	593	1060	630	609	129	499	456	126	744	128	112	365	80	782	815	323	1028	889	305	204	162	104	330	639	187	285	638	342	113	59	404	404	274	384	998	1096	275	951	627	64	229	240	475	377	278	219	762	703	838	909	427	523									
		65.80%	62.23%	54.57%	55.96%	58.24%	55.52%	58.40%	64.06%	58.82%	57.61%	64.77%	52.87%	83.50%	59.69%	58.48%	71.88%	71.24%	75.09%	73.20%	59.17%	63.65%	53.33%	50.81%	70.86%	71.91%	58.03%	62.50%	58.82%	58.36%	57.48%	61.17%	79.02%	79.02%	55.05%	62.39%	75.35%	78.79%	66.40%	76.07%	75.40%	65.22%	71.69%	64.41%	69.75%	88.06%	62.93%	57.96%	75.69%	64.43%	73.93%	74.81%	70.15%	76.69%	78.18%	94.12%	72.93%	89.89%	57.72%	57.38%	53.36%	81.11%	57.60%	55.57%	74.49%	71.86%	66.72%	83.95%									
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
