Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																		
Дата голосования: 04.12.2011																																		
																																		
Наименование Избирательной комиссии:    Карагайская																																		
																																		
Сводная таблица результатов выборов																																		
																																		
		Сумма	УИК №1301	УИК №1302	УИК №1303	УИК №1304	УИК №1305	УИК №1306	УИК №1307	УИК №1308	УИК №1309	УИК №1310	УИК №1311	УИК №1312	УИК №1313	УИК №1314	УИК №1315	УИК №1316	УИК №1317	УИК №1318	УИК №1319	УИК №1320	УИК №1321	УИК №1322	УИК №1323	УИК №1324	УИК №1325	УИК №1326	УИК №1327					
		39.65%	47.18%	50.49%	29.86%	39.33%	45.73%	39.33%	57.02%	42.18%	52.31%	38.86%	37.48%	31.57%	34.78%	39.04%	48.85%	38.82%	36.49%	36.59%	48.36%	45.51%	42.47%	40.35%	38.00%	51.89%	47.72%	38.58%	30.64%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	38	0	0	2	3	2	5	0	3	1	2	3	1	1	1	0	2	1	0	1	3	1	1	2	0	2	0	1					
		0.45%	0.00%	0.00%	0.40%	1.00%	0.85%	0.83%	0.00%	0.55%	0.77%	1.04%	0.47%	0.15%	0.29%	0.30%	0.00%	0.44%	0.23%	0.00%	0.30%	0.87%	0.27%	0.58%	0.42%	0.00%	0.83%	0.00%	0.58%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
