Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																								
Дата голосования: 04.12.2011																																								
																																								
Наименование Избирательной комиссии:    Шарыповская																																								
																																								
Сводная таблица результатов выборов																																								
																																								
		Сумма	УИК №2080	УИК №2081	УИК №2082	УИК №2083	УИК №2084	УИК №2085	УИК №2086	УИК №2087	УИК №2088	УИК №2089	УИК №2090	УИК №2091	УИК №2092	УИК №2093	УИК №2094	УИК №2095	УИК №2096	УИК №2097	УИК №2098	УИК №2099	УИК №2100	УИК №2101	УИК №2102	УИК №2103	УИК №2104	УИК №2105	УИК №2106	УИК №2107	УИК №2108	УИК №2109	УИК №2110	УИК №2111	УИК №2112					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	211	6	4	5	3	3	5	3	5	2	4	1	5	6	3	4	7	9	6	19	3	18	5	37	5	0	8	2	13	5	4	3	3	5					
14	Число погашенных неиспользованных открепительных удостоверений	257	26	5	5	5	5	28	4	5	5	5	5	22	5	3	5	17	17	5	9	5	18	2	0	0	5	0	2	21	5	5	5	4	4					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																								
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	892	88	10	10	5	8	59	15	12	11	9	22	63	13	11	5	41	54	9	23	2	79	113	18	26	16	12	26	74	8	7	20	20	3					
		12.01%	15.91%	8.55%	11.11%	6.49%	5.16%	13.63%	6.88%	7.45%	11.83%	8.65%	14.19%	13.61%	7.51%	10.89%	4.59%	10.33%	15.17%	12.33%	10.27%	1.96%	19.90%	17.74%	7.53%	9.06%	7.69%	11.21%	11.56%	14.40%	11.76%	4.22%	12.90%	9.17%	5.66%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1163	85	24	11	1	32	63	25	20	19	21	31	71	27	16	26	59	58	3	31	14	59	97	43	47	33	23	44	80	11	17	33	31	8					
		15.66%	15.37%	20.51%	12.22%	1.30%	20.65%	14.55%	11.47%	12.42%	20.43%	20.19%	20.00%	15.33%	15.61%	15.84%	23.85%	14.86%	16.29%	4.11%	13.84%	13.73%	14.86%	15.23%	17.99%	16.38%	15.87%	21.50%	19.56%	15.56%	16.18%	10.24%	21.29%	14.22%	15.09%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	68	7	1	3	0	0	5	6	1	1	1	3	1	1	2	0	3	2	1	4	2	5	7	2	2	2	0	0	2	0	0	2	2	0					
		0.92%	1.27%	0.85%	3.33%	0.00%	0.00%	1.15%	2.75%	0.62%	1.08%	0.96%	1.94%	0.22%	0.58%	1.98%	0.00%	0.76%	0.56%	1.37%	1.79%	1.96%	1.26%	1.10%	0.84%	0.70%	0.96%	0.00%	0.00%	0.39%	0.00%	0.00%	1.29%	0.92%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1375	90	10	4	7	7	81	25	29	20	5	28	118	59	19	21	62	61	13	31	23	118	160	50	18	22	23	43	97	11	28	31	55	6					
		18.51%	16.27%	8.55%	4.44%	9.09%	4.52%	18.71%	11.47%	18.01%	21.51%	4.81%	18.06%	25.49%	34.10%	18.81%	19.27%	15.62%	17.13%	17.81%	13.84%	22.55%	29.72%	25.12%	20.92%	6.27%	10.58%	21.50%	19.11%	18.87%	16.18%	16.87%	20.00%	25.23%	11.32%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	87	8	1	0	0	1	6	1	0	0	0	2	3	3	0	1	5	3	1	1	1	13	19	1	0	0	2	2	7	1	1	3	0	1					
		1.17%	1.45%	0.85%	0.00%	0.00%	0.65%	1.39%	0.46%	0.00%	0.00%	0.00%	1.29%	0.65%	1.73%	0.00%	0.92%	1.26%	0.84%	1.37%	0.45%	0.98%	3.27%	2.98%	0.42%	0.00%	0.00%	1.87%	0.89%	1.36%	1.47%	0.60%	1.94%	0.00%	1.89%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	3706	258	69	59	62	102	209	142	98	39	66	66	201	69	51	52	218	173	45	132	58	119	230	123	190	128	47	105	247	36	113	59	105	35					
		49.89%	46.65%	58.97%	65.56%	80.52%	65.81%	48.27%	65.14%	60.87%	41.94%	63.46%	42.58%	43.41%	39.88%	50.50%	47.71%	54.91%	48.60%	61.64%	58.93%	56.86%	29.97%	36.11%	51.46%	66.20%	61.54%	43.93%	46.67%	48.05%	52.94%	68.07%	38.06%	48.17%	66.04%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	31	0	0	0	0	2	3	1	0	1	0	0	2	1	1	1	2	1	0	1	0	3	5	0	2	2	0	1	2	0	0	0	0	0					
		0.42%	0.00%	0.00%	0.00%	0.00%	1.29%	0.69%	0.46%	0.00%	1.08%	0.00%	0.00%	0.43%	0.58%	0.99%	0.92%	0.50%	0.28%	0.00%	0.45%	0.00%	0.76%	0.78%	0.00%	0.70%	0.96%	0.00%	0.44%	0.39%	0.00%	0.00%	0.00%	0.00%	0.00%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
