Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																					
Дата голосования: 02.12.2007																					
																					
Наименование Избирательной комиссии:    Усть-Кубинская																					
																					
Сводная таблица результатов выборов																					
																					
		Сумма	УИК №780	УИК №781	УИК №782	УИК №783	УИК №784	УИК №785	УИК №786	УИК №787	УИК №788	УИК №789	УИК №790	УИК №791	УИК №792	УИК №793					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																					
18	1.Политическая партия «Аграрная партия России»	304	47	45	5	5	22	3	21	18	31	8	59	23	5	12					
		5.06%	3.40%	3.91%	2.29%	2.73%	6.06%	2.50%	5.57%	9.09%	7.42%	3.77%	9.41%	7.14%	3.76%	3.96%					
19	2.Всероссийская политическая партия «Гражданская Сила»	27	17	3	0	1	2	0	0	0	1	0	1	2	0	0					
		0.45%	1.23%	0.26%	0.00%	0.55%	0.55%	0.00%	0.00%	0.00%	0.24%	0.00%	0.16%	0.62%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	7	2	2	0	0	0	0	2	0	0	0	0	0	1	0					
		0.12%	0.14%	0.17%	0.00%	0.00%	0.00%	0.00%	0.53%	0.00%	0.00%	0.00%	0.00%	0.00%	0.75%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	427	113	79	23	5	28	5	28	18	22	13	37	29	2	25					
		7.11%	8.17%	6.86%	10.55%	2.73%	7.71%	4.17%	7.43%	9.09%	5.26%	6.13%	5.90%	9.01%	1.50%	8.25%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	10	3	0	1	0	3	0	2	0	0	1	0	0	0	0					
		0.17%	0.22%	0.00%	0.46%	0.00%	0.83%	0.00%	0.53%	0.00%	0.00%	0.47%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	6	1	0	1	0	0	0	1	1	0	1	0	1	0	0					
		0.10%	0.07%	0.00%	0.46%	0.00%	0.00%	0.00%	0.27%	0.51%	0.00%	0.47%	0.00%	0.31%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	573	120	113	26	14	30	20	39	16	27	19	69	41	11	28					
		9.54%	8.68%	9.81%	11.93%	7.65%	8.26%	16.67%	10.34%	8.08%	6.46%	8.96%	11.00%	12.73%	8.27%	9.24%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	364	99	84	17	13	21	5	18	11	16	9	32	21	7	11					
		6.06%	7.16%	7.29%	7.80%	7.10%	5.79%	4.17%	4.77%	5.56%	3.83%	4.25%	5.10%	6.52%	5.26%	3.63%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	18	4	8	0	0	0	0	0	1	1	0	1	2	0	1					
		0.30%	0.29%	0.69%	0.00%	0.00%	0.00%	0.00%	0.00%	0.51%	0.24%	0.00%	0.16%	0.62%	0.00%	0.33%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	4202	945	808	144	144	255	83	260	132	317	160	427	199	106	222					
		69.93%	68.33%	70.14%	66.06%	78.69%	70.25%	69.17%	68.97%	66.67%	75.84%	75.47%	68.10%	61.80%	79.70%	73.27%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	18	5	5	0	0	1	1	1	0	2	0	0	1	0	2					
		0.30%	0.36%	0.43%	0.00%	0.00%	0.28%	0.83%	0.27%	0.00%	0.48%	0.00%	0.00%	0.31%	0.00%	0.66%					
																					
																					
																					
																					
																					
																					
																					
																					
																					
																					
																					
																					
																					
																					
																					
																					
																					
																					
