Выборы Президента Российской Федерации																																						
																																						
Наименование Избирательной комиссии:    Некоузская																																						
																																						
Итоги голосования 																																						
																																						
		Сумма	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501	УИК №860					
23	. Харитонов Николай Михайлович	1397	99	142	13	20	21	37	22	22	51	25	24	103	22	44	16	20	33	14	5	30	73	21	59	48	23	134	67	65	42	55	47					
		13.30%	14.35%	19.19%	7.22%	10.70%	12.80%	12.85%	15.94%	9.52%	17.53%	16.56%	8.54%	12.73%	10.00%	9.54%	9.82%	13.89%	15.79%	15.38%	7.25%	11.19%	14.69%	13.82%	13.00%	20.69%	33.82%	19.62%	14.29%	10.43%	8.17%	9.05%	10.93%					
																																						
24	Против всех	203	11	10	2	0	6	2	2	4	3	2	4	28	3	6	3	4	5	0	3	0	18	3	6	5	1	11	6	4	12	15	24					
		1.93%	1.59%	1.35%	1.11%	0.00%	3.66%	0.69%	1.45%	1.73%	1.03%	1.32%	1.42%	3.46%	1.36%	1.30%	1.84%	2.78%	2.39%	0.00%	4.35%	0.00%	3.62%	1.97%	1.32%	2.16%	1.47%	1.61%	1.28%	0.64%	2.33%	2.47%	5.58%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
