Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																										
Дата голосования: 07.12.2003 0:00:00																																										
																																										
Наименование Избирательной комиссии:    Фатежская																																										
																																										
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																										
																																										
		Сумма	УИК №1081	УИК №1082	УИК №1083	УИК №1084	УИК №1085	УИК №1086	УИК №1087	УИК №1088	УИК №1089	УИК №1090	УИК №1091	УИК №1092	УИК №1093	УИК №1094	УИК №1095	УИК №1096	УИК №1097	УИК №1098	УИК №1099	УИК №1100	УИК №1101	УИК №1102	УИК №1103	УИК №1104	УИК №1105	УИК №1106	УИК №1107	УИК №1108	УИК №1109	УИК №1110	УИК №1111	УИК №1112	УИК №1113	УИК №1114	УИК №1115					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	225	30	30	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	62	16	21	0	3	5	0	3	1	1	1	1	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	3	0	3	0	0	1	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	56	3	4	2	1	1	3	3	1	4	1	1	4	0	0	1	2	2	1	3	0	0	1	3	2	2	1	1	1	2	1	1	1	2	0	1					
14	Число погашенных открепительных удостоверений	163	14	9	5	2	0	5	2	4	4	4	4	5	5	5	5	5	5	5	5	5	3	5	4	5	5	5	2	5	2	5	5	4	5	5	5					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																										
18	"1. ""ЕДИНЕНИЕ"""	274	10	20	9	8	12	1	8	2	5	11	45	3	7	2	2	2	4	11	11	2	14	8	2	4	6	6	10	0	8	14	6	9	7	3	2					
		2.32%	1.03%	1.31%	2.71%	1.40%	2.24%	1.04%	1.01%	1.04%	1.32%	3.52%	9.10%	2.15%	4.66%	1.21%	0.65%	0.86%	1.54%	4.48%	5.61%	1.72%	2.68%	2.40%	0.87%	4.81%	4.44%	3.84%	2.07%	0.0%	2.59%	5.16%	2.13%	2.77%	2.29%	3.44%	1.19%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	118	8	19	6	7	4	2	7	3	2	5	4	1	1	9	6	2	2	2	2	0	3	5	2	1	1	0	1	0	2	1	2	3	5	0	0					
		1.00%	0.83%	1.24%	1.80%	1.22%	0.74%	2.08%	0.88%	1.56%	0.53%	1.60%	0.80%	0.71%	0.66%	5.48%	1.95%	0.86%	0.77%	0.81%	1.02%	0.0%	0.57%	1.50%	0.87%	1.20%	0.74%	0.0%	0.20%	0.0%	0.64%	0.36%	0.71%	0.92%	1.63%	0.0%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	326	28	35	7	21	21	2	22	1	25	15	10	3	2	5	3	5	7	7	7	0	22	17	6	4	3	1	12	2	4	1	9	4	10	1	4					
		2.76%	2.91%	2.29%	2.10%	3.68%	3.93%	2.08%	2.78%	0.52%	6.63%	4.80%	2.02%	2.15%	1.33%	3.04%	0.97%	2.17%	2.70%	2.85%	3.57%	0.0%	4.21%	5.12%	2.62%	4.81%	2.22%	0.64%	2.48%	1.62%	1.29%	0.36%	3.20%	1.23%	3.27%	1.14%	2.39%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	162	17	22	0	11	11	2	9	4	4	3	6	4	0	3	2	3	1	4	6	3	3	9	5	2	1	2	4	4	2	1	3	1	7	2	1					
		1.37%	1.76%	1.44%	0.0%	1.92%	2.05%	2.08%	1.13%	2.08%	1.06%	0.96%	1.21%	2.87%	0.0%	1.82%	0.65%	1.30%	0.38%	1.63%	3.06%	2.58%	0.57%	2.71%	2.18%	2.40%	0.74%	1.28%	0.82%	3.25%	0.64%	0.36%	1.06%	0.30%	2.29%	2.29%	0.59%					
22	"5. ""За Русь Святую"""	129	7	7	2	11	6	0	2	1	3	6	10	1	4	3	4	3	3	2	0	0	7	12	5	2	1	1	9	1	2	5	0	5	1	0	3					
		1.09%	0.72%	0.45%	0.60%	1.92%	1.12%	0.0%	0.25%	0.52%	0.79%	1.92%	2.02%	0.71%	2.66%	1.82%	1.30%	1.30%	1.15%	0.81%	0.0%	0.0%	1.34%	3.61%	2.18%	2.40%	0.74%	0.64%	1.86%	0.81%	0.64%	1.84%	0.0%	1.54%	0.32%	0.0%	1.79%					
23	"6. ""Объединенная Российская партия ""Русь"""	62	1	4	1	7	1	0	5	3	2	0	2	0	2	1	2	1	2	1	2	5	2	3	2	0	1	1	2	1	3	0	3	0	2	0	0					
		0.52%	0.10%	0.26%	0.30%	1.22%	0.18%	0.0%	0.63%	1.56%	0.53%	0.0%	0.40%	0.0%	1.33%	0.60%	0.65%	0.43%	0.77%	0.40%	1.02%	4.31%	0.38%	0.90%	0.87%	0.0%	0.74%	0.64%	0.41%	0.81%	0.97%	0.0%	1.06%	0.0%	0.65%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	91	6	16	6	6	1	2	8	0	0	3	2	1	2	0	2	1	4	5	3	0	5	4	2	1	0	0	2	0	3	0	4	1	1	0	0					
		0.77%	0.62%	1.04%	1.80%	1.05%	0.18%	2.08%	1.01%	0.0%	0.0%	0.96%	0.40%	0.71%	1.33%	0.0%	0.65%	0.43%	1.54%	2.04%	1.53%	0.0%	0.95%	1.20%	0.87%	1.20%	0.0%	0.0%	0.41%	0.0%	0.97%	0.0%	1.42%	0.30%	0.32%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	75	1	4	8	14	2	0	3	3	2	0	9	2	0	3	2	0	1	2	2	0	1	7	0	2	0	0	1	0	1	1	1	0	1	0	2					
		0.63%	0.10%	0.26%	2.40%	2.45%	0.37%	0.0%	0.37%	1.56%	0.53%	0.0%	1.82%	1.43%	0.0%	1.82%	0.65%	0.0%	0.38%	0.81%	1.02%	0.0%	0.19%	2.10%	0.0%	2.40%	0.0%	0.0%	0.20%	0.0%	0.32%	0.36%	0.35%	0.0%	0.32%	0.0%	1.19%					
26	"9. ""Российская экологическая партия ""Зеленые"""	25	0	4	1	2	1	0	3	1	3	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	1	1	1	0	0	0	1	0	1	0					
		0.21%	0.0%	0.26%	0.30%	0.35%	0.18%	0.0%	0.37%	0.52%	0.79%	0.0%	0.0%	0.71%	0.0%	0.0%	0.0%	0.43%	0.38%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%	0.74%	0.64%	0.20%	0.81%	0.0%	0.0%	0.0%	0.30%	0.0%	1.14%	0.0%					
27	"10. ""Аграрная партия России"""	928	40	46	28	78	40	7	64	13	54	32	52	8	11	12	33	46	26	21	15	5	46	24	21	5	6	11	27	11	19	11	44	30	17	12	13					
		7.86%	4.15%	3.01%	8.43%	13.68%	7.49%	7.29%	8.10%	6.77%	14.32%	10.25%	10.52%	5.75%	7.33%	7.31%	10.74%	19.99%	10.03%	8.57%	7.65%	4.31%	8.81%	7.22%	9.17%	6.02%	4.44%	7.05%	5.59%	8.94%	6.16%	4.05%	15.65%	9.25%	5.57%	13.79%	7.78%					
28	"11. ""Истинные патриоты России"""	26	1	0	0	1	0	3	1	0	1	1	4	0	0	1	0	2	8	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0					
		0.22%	0.10%	0.0%	0.0%	0.17%	0.0%	3.12%	0.12%	0.0%	0.26%	0.32%	0.80%	0.0%	0.0%	0.60%	0.0%	0.86%	3.08%	0.40%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.36%	0.0%	0.0%	0.32%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	216	34	27	8	7	1	1	27	2	4	6	5	1	1	4	3	2	8	1	2	1	8	6	6	4	4	3	8	1	8	3	5	4	8	1	2					
		1.83%	3.53%	1.77%	2.40%	1.22%	0.18%	1.04%	3.41%	1.04%	1.06%	1.92%	1.01%	0.71%	0.66%	2.43%	0.97%	0.86%	3.08%	0.40%	1.02%	0.86%	1.53%	1.80%	2.62%	4.81%	2.96%	1.92%	1.65%	0.81%	2.59%	1.10%	1.77%	1.23%	2.62%	1.14%	1.19%					
30	"13. ""Демократическая партия России"""	35	1	1	1	2	0	0	2	0	1	2	1	0	1	1	2	3	1	1	0	0	2	1	0	0	2	3	0	0	0	0	1	4	2	0	0					
		0.29%	0.10%	0.06%	0.30%	0.35%	0.0%	0.0%	0.25%	0.0%	0.26%	0.64%	0.20%	0.0%	0.66%	0.60%	0.65%	1.30%	0.38%	0.40%	0.0%	0.0%	0.38%	0.30%	0.0%	0.0%	1.48%	1.92%	0.0%	0.0%	0.0%	0.0%	0.35%	1.23%	0.65%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	80	1	16	0	7	3	1	4	1	1	1	1	0	2	1	7	0	5	4	0	0	2	3	3	1	1	1	1	0	2	2	1	0	7	1	0					
		0.67%	0.10%	1.04%	0.0%	1.22%	0.56%	1.04%	0.50%	0.52%	0.26%	0.32%	0.20%	0.0%	1.33%	0.60%	2.28%	0.0%	1.93%	1.63%	0.0%	0.0%	0.38%	0.90%	1.31%	1.20%	0.74%	0.64%	0.20%	0.0%	0.64%	0.73%	0.35%	0.0%	2.29%	1.14%	0.0%					
32	"15. ""Партия СЛОН"""	22	1	1	0	3	1	0	2	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	2	0	0	2	0	0	0	0	0	2	2	0	2					
		0.18%	0.10%	0.06%	0.0%	0.52%	0.18%	0.0%	0.25%	0.52%	0.0%	0.32%	0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.87%	0.0%	0.0%	1.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.61%	0.65%	0.0%	1.19%					
33	"16. ""Родина"" (народно-патриотический союз)"""	689	73	150	17	17	33	4	61	18	29	19	31	2	5	5	16	6	13	16	8	5	22	7	11	1	6	3	27	1	22	12	14	15	14	0	6					
		5.84%	7.58%	9.84%	5.12%	2.98%	6.17%	4.16%	7.72%	9.37%	7.69%	6.08%	6.27%	1.43%	3.33%	3.04%	5.21%	2.60%	5.01%	6.53%	4.08%	4.31%	4.21%	2.10%	4.80%	1.20%	4.44%	1.92%	5.59%	0.81%	7.14%	4.42%	4.98%	4.62%	4.59%	0.0%	3.59%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	87	1	4	4	9	5	0	3	2	9	1	6	1	4	0	1	2	1	3	1	2	4	3	2	3	1	1	3	0	2	2	1	1	4	0	1					
		0.73%	0.10%	0.26%	1.20%	1.57%	0.93%	0.0%	0.37%	1.04%	2.38%	0.32%	1.21%	0.71%	2.66%	0.0%	0.32%	0.86%	0.38%	1.22%	0.51%	1.72%	0.76%	0.90%	0.87%	3.61%	0.74%	0.64%	0.62%	0.0%	0.64%	0.73%	0.35%	0.30%	1.31%	0.0%	0.59%					
35	"18. ""ЛДПР"""	1873	154	325	44	76	55	6	148	29	45	41	64	40	26	43	66	16	36	35	15	20	78	60	41	10	13	14	70	27	49	43	32	50	50	16	36					
		15.87%	16.00%	21.32%	13.25%	13.33%	10.29%	6.25%	18.73%	15.10%	11.93%	13.14%	12.95%	28.77%	17.33%	26.21%	21.49%	6.95%	13.89%	14.28%	7.65%	17.24%	14.94%	18.07%	17.90%	12.04%	9.62%	8.97%	14.49%	21.95%	15.90%	15.86%	11.38%	15.43%	16.39%	18.39%	21.55%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	277	29	34	14	11	20	1	21	0	9	4	5	4	4	2	2	0	2	5	6	2	20	6	7	2	7	6	13	4	8	8	0	7	9	0	5					
		2.34%	3.01%	2.23%	4.21%	1.92%	3.74%	1.04%	2.65%	0.0%	2.38%	1.28%	1.01%	2.87%	2.66%	1.21%	0.65%	0.0%	0.77%	2.04%	3.06%	1.72%	3.83%	1.80%	3.05%	2.40%	5.18%	3.84%	2.69%	3.25%	2.59%	2.95%	0.0%	2.16%	2.95%	0.0%	2.99%					
37	"20. ""Политическая партия ""Единая Россия"""	3610	339	457	106	138	185	48	188	54	106	97	135	38	51	44	91	26	77	45	75	57	182	102	63	17	37	70	180	26	107	117	67	112	102	41	30					
		30.60%	35.23%	29.98%	31.92%	24.21%	34.64%	50.0%	23.79%	28.12%	28.11%	31.08%	27.32%	27.33%	34.0%	26.82%	29.64%	11.30%	29.72%	18.36%	38.26%	49.13%	34.86%	30.72%	27.51%	20.48%	27.40%	44.87%	37.26%	21.13%	34.74%	43.17%	23.84%	34.56%	33.44%	47.12%	17.96%					
38	"21. ""Российская Конституционно-демократическая партия"""	78	2	5	2	5	1	2	4	3	6	3	1	1	0	3	1	4	1	1	4	0	2	8	0	1	1	3	2	2	1	2	0	1	3	2	1					
		0.66%	0.20%	0.32%	0.60%	0.87%	0.18%	2.08%	0.50%	1.56%	1.59%	0.96%	0.20%	0.71%	0.0%	1.82%	0.32%	1.73%	0.38%	0.40%	2.04%	0.0%	0.38%	2.40%	0.0%	1.20%	0.74%	1.92%	0.41%	1.62%	0.32%	0.73%	0.0%	0.30%	0.98%	2.29%	0.59%					
39	"22. ""Развитие предпринимательства"""	29	4	7	1	0	1	0	1	0	1	0	3	0	1	0	0	0	2	0	1	0	1	3	0	0	0	0	0	0	1	0	2	0	0	0	0					
		0.24%	0.41%	0.45%	0.30%	0.0%	0.18%	0.0%	0.12%	0.0%	0.26%	0.0%	0.60%	0.0%	0.66%	0.0%	0.0%	0.0%	0.77%	0.0%	0.51%	0.0%	0.19%	0.90%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.71%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1709	156	202	34	78	87	5	152	35	48	34	65	15	15	6	39	90	31	46	30	11	59	26	26	19	35	20	84	26	37	28	53	40	29	4	44					
		14.48%	16.21%	13.25%	10.24%	13.68%	16.29%	5.20%	19.24%	18.22%	12.73%	10.89%	13.15%	10.79%	10.0%	3.65%	12.70%	39.13%	11.96%	18.77%	15.30%	9.48%	11.30%	7.83%	11.35%	22.89%	25.92%	12.82%	17.39%	21.13%	12.01%	10.33%	18.86%	12.34%	9.50%	4.59%	26.34%					
																																										
41	Против всех	452	36	80	13	20	19	2	35	8	9	14	21	6	1	3	9	6	13	20	6	3	15	5	6	4	4	4	14	9	16	8	16	11	10	1	5					
		3.83%	3.74%	5.24%	3.91%	3.50%	3.55%	2.08%	4.43%	4.16%	2.38%	4.48%	4.25%	4.31%	0.66%	1.82%	2.93%	2.60%	5.01%	8.16%	3.06%	2.58%	2.87%	1.50%	2.62%	4.81%	2.96%	2.56%	2.89%	7.31%	5.19%	2.95%	5.69%	3.39%	3.27%	1.14%	2.99%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
