Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																				
Дата голосования: 02.12.2007																																				
																																				
"Наименование Избирательной комиссии:    Самара, Куйбышевская"																																				
																																				
Сводная таблица результатов выборов																																				
																																				
		Сумма	УИК №829	УИК №830	УИК №831	УИК №832	УИК №833	УИК №834	УИК №835	УИК №836	УИК №837	УИК №838	УИК №839	УИК №840	УИК №841	УИК №842	УИК №843	УИК №844	УИК №845	УИК №846	УИК №847	УИК №848	УИК №849	УИК №850	УИК №851	УИК №852	УИК №853	УИК №854	УИК №855	УИК №856	УИК №857					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	1295	50	40	30	50	20	30	50	40	40	20	30	40	50	90	50	50	40	40	40	50	50	115	40	40	40	40	40	40	40					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	645	23	18	29	12	5	3	9	17	12	8	11	17	28	70	13	48	18	26	12	26	23	102	21	19	10	19	10	22	14					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	299	22	9	11	9	10	19	11	9	10	9	5	6	7	16	13	7	14	8	10	6	11	17	9	11	11	10	8	3	8					
14	Число погашенных неиспользованных открепительных удостоверений	650	27	22	1	38	15	27	41	23	28	12	19	23	22	20	37	2	22	14	28	24	27	13	19	21	30	21	30	18	26					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																				
18	1.Политическая партия «Аграрная партия России»	472	21	15	17	15	2	14	26	13	14	5	15	23	28	6	9	38	15	9	7	20	14	22	26	17	19	23	9	13	17					
		1.71%	1.91%	1.37%	1.42%	1.63%	0.57%	2.13%	2.31%	1.17%	1.90%	1.13%	2.48%	2.56%	2.38%	0.52%	0.99%	2.41%	1.85%	1.16%	0.93%	1.66%	1.35%	1.33%	2.50%	1.69%	1.91%	1.74%	1.62%	1.81%	2.31%					
19	2.Всероссийская политическая партия «Гражданская Сила»	322	9	12	17	8	2	7	20	31	14	2	4	10	14	3	8	18	10	11	9	18	11	24	16	15	5	6	2	12	4					
		1.17%	0.82%	1.10%	1.42%	0.87%	0.57%	1.07%	1.78%	2.80%	1.90%	0.45%	0.66%	1.11%	1.19%	0.26%	0.88%	1.14%	1.23%	1.42%	1.20%	1.49%	1.06%	1.46%	1.54%	1.49%	0.50%	0.45%	0.36%	1.67%	0.54%					
20	3.Политическая партия «Демократическая партия России»	45	2	3	5	0	1	0	2	5	3	0	0	2	1	2	0	1	2	0	1	0	1	3	1	0	2	5	0	2	1					
		0.16%	0.18%	0.27%	0.42%	0.00%	0.29%	0.00%	0.18%	0.45%	0.41%	0.00%	0.00%	0.22%	0.08%	0.17%	0.00%	0.06%	0.25%	0.00%	0.13%	0.00%	0.10%	0.18%	0.10%	0.00%	0.20%	0.38%	0.00%	0.28%	0.14%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	4111	203	150	115	183	57	108	176	181	101	59	100	147	201	87	124	218	135	119	121	188	156	211	171	153	199	107	99	77	165					
		14.88%	18.49%	13.71%	9.62%	19.91%	16.33%	16.46%	15.63%	16.32%	13.70%	13.29%	16.56%	16.39%	17.08%	7.60%	13.58%	13.84%	16.67%	15.37%	16.15%	15.59%	15.03%	12.80%	16.46%	15.22%	19.98%	8.11%	17.77%	10.69%	22.42%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	286	10	10	9	17	1	8	20	23	13	3	5	8	15	11	8	11	7	10	4	7	3	9	14	8	17	12	11	7	5					
		1.03%	0.91%	0.91%	0.75%	1.85%	0.29%	1.22%	1.78%	2.07%	1.76%	0.68%	0.83%	0.89%	1.27%	0.96%	0.88%	0.70%	0.86%	1.29%	0.53%	0.58%	0.29%	0.55%	1.35%	0.80%	1.71%	0.91%	1.97%	0.97%	0.68%					
23	6.Политическая партия «Партия социальной справедливости»	51	2	2	3	2	0	0	1	3	0	1	3	5	3	0	2	1	2	4	2	2	2	3	4	2	0	2	0	0	0					
		0.18%	0.18%	0.18%	0.25%	0.22%	0.00%	0.00%	0.09%	0.27%	0.00%	0.23%	0.50%	0.56%	0.25%	0.00%	0.22%	0.06%	0.25%	0.52%	0.27%	0.17%	0.19%	0.18%	0.38%	0.20%	0.00%	0.15%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	3059	114	144	213	113	35	66	89	110	88	47	75	73	101	122	82	206	87	94	70	123	82	192	120	118	94	241	41	44	75					
		11.07%	10.38%	13.16%	17.81%	12.30%	10.03%	10.06%	7.90%	9.92%	11.94%	10.59%	12.42%	8.14%	8.58%	10.66%	8.98%	13.08%	10.74%	12.14%	9.35%	10.20%	7.90%	11.65%	11.55%	11.74%	9.44%	18.27%	7.36%	6.11%	10.19%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2482	131	98	73	55	21	72	181	126	66	35	70	106	122	45	66	142	87	95	75	118	134	87	95	96	109	59	41	46	31					
		8.98%	11.93%	8.96%	6.10%	5.98%	6.02%	10.98%	16.07%	11.36%	8.96%	7.88%	11.59%	11.82%	10.37%	3.93%	7.23%	9.02%	10.74%	12.27%	10.01%	9.78%	12.91%	5.28%	9.14%	9.55%	10.94%	4.47%	7.36%	6.39%	4.21%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	197	12	7	9	8	3	2	9	11	5	4	3	7	9	8	2	13	7	2	5	15	7	12	12	1	7	7	2	6	2					
		0.71%	1.09%	0.64%	0.75%	0.87%	0.86%	0.30%	0.80%	0.99%	0.68%	0.90%	0.50%	0.78%	0.76%	0.70%	0.22%	0.83%	0.86%	0.26%	0.67%	1.24%	0.67%	0.73%	1.15%	0.10%	0.70%	0.53%	0.36%	0.83%	0.27%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	16013	561	630	713	504	223	368	572	572	405	280	321	494	646	847	604	893	436	404	438	691	610	1065	545	572	525	827	339	508	420					
		57.94%	51.09%	57.59%	59.62%	54.84%	63.90%	56.10%	50.80%	51.58%	54.95%	63.06%	53.15%	55.07%	54.89%	74.04%	66.16%	56.70%	53.83%	52.20%	58.48%	57.30%	58.77%	64.62%	52.45%	56.92%	52.71%	62.70%	60.86%	70.56%	57.07%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	327	26	20	11	4	0	7	15	16	19	5	3	10	21	5	2	22	13	17	13	10	11	10	22	15	10	6	8	2	4					
		1.18%	2.37%	1.83%	0.92%	0.44%	0.00%	1.07%	1.33%	1.44%	2.58%	1.13%	0.50%	1.11%	1.78%	0.44%	0.22%	1.40%	1.60%	2.20%	1.74%	0.83%	1.06%	0.61%	2.12%	1.49%	1.00%	0.45%	1.44%	0.28%	0.54%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
