Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																
Дата голосования: 07.12.2003 0:00:00																																																
																																																
"Наименование Избирательной комиссии:    ТИК г.Орска, Советский район"																																																
																																																
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																
																																																
		Сумма	УИК №1253	УИК №1254	УИК №1255	УИК №1256	УИК №1257	УИК №1258	УИК №1259	УИК №1260	УИК №1261	УИК №1262	УИК №1263	УИК №1264	УИК №1265	УИК №1266	УИК №1267	УИК №1268	УИК №1269	УИК №1270	УИК №1271	УИК №1272	УИК №1273	УИК №1274	УИК №1275	УИК №1276	УИК №1277	УИК №1278	УИК №1279	УИК №1280	УИК №1281	УИК №1282	УИК №1283	УИК №1284	УИК №1285	УИК №1286	УИК №1287	УИК №1288	УИК №1289	УИК №1290	УИК №1291	УИК №1292	УИК №1293					
		0.94%	0.69%	0.44%	0.59%	0.84%	0.37%	0.49%	0.93%	1.76%	1.15%	1.51%	0.89%	1.08%	1.47%	0.66%	1.13%	0.88%	0.76%	0.71%	1.08%	0.60%	1.32%	0.83%	0.79%	1.50%	1.03%	0.68%	0.85%	0.14%	0.93%	1.38%	0.60%	1.09%	0.94%	1.34%	0.0%	1.19%	1.02%	0.99%	1.59%	0.0%	1.90%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	672	5	0	14	12	19	12	10	11	26	8	15	5	18	14	29	28	38	38	29	6	13	12	29	15	16	28	13	45	19	5	18	30	10	7	1	31	15	15	7	0	6					
		2.30%	3.47%	0.0%	2.76%	2.53%	3.52%	2.98%	1.87%	1.94%	3.33%	2.01%	2.23%	1.81%	3.32%	1.33%	2.34%	2.25%	2.64%	3.01%	3.48%	1.80%	1.92%	2.49%	2.30%	2.25%	1.84%	2.13%	1.59%	3.35%	1.77%	1.15%	2.72%	2.73%	2.35%	0.85%	0.48%	3.07%	1.93%	2.48%	1.24%	0.0%	1.14%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	789	1	6	4	15	14	11	26	16	19	9	21	16	13	26	40	31	31	31	7	12	17	18	28	26	26	32	47	17	30	13	18	26	25	23	12	22	19	15	9	1	16					
		2.70%	0.69%	2.67%	0.79%	3.16%	2.59%	2.73%	4.88%	2.83%	2.43%	2.26%	3.12%	5.79%	2.40%	2.47%	3.23%	2.49%	2.15%	2.46%	0.84%	3.60%	2.51%	3.74%	2.22%	3.90%	2.99%	2.43%	5.77%	1.26%	2.79%	3.00%	2.72%	2.37%	5.88%	2.80%	5.76%	2.18%	2.44%	2.48%	1.59%	0.64%	3.04%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	1485	0	7	15	30	38	17	24	26	42	11	44	9	32	75	70	86	78	78	56	19	27	28	72	29	48	89	28	99	51	22	34	43	17	23	0	43	22	18	17	5	13					
		5.08%	0.0%	3.12%	2.96%	6.32%	7.05%	4.22%	4.51%	4.60%	5.39%	2.77%	6.54%	3.26%	5.91%	7.14%	5.66%	6.91%	5.43%	6.19%	6.72%	5.70%	3.98%	5.82%	5.72%	4.35%	5.52%	6.78%	3.43%	7.38%	4.75%	5.09%	5.15%	3.91%	4.0%	2.80%	0.0%	4.27%	2.83%	2.98%	3.01%	3.24%	2.47%					
22	"5. ""За Русь Святую"""	149	0	1	3	3	4	2	3	1	6	1	3	4	1	4	5	8	8	5	1	0	1	7	8	1	5	6	6	7	3	0	8	6	2	11	1	3	8	2	0	0	1					
		0.51%	0.0%	0.44%	0.59%	0.63%	0.74%	0.49%	0.56%	0.17%	0.77%	0.25%	0.44%	1.44%	0.18%	0.38%	0.40%	0.64%	0.55%	0.39%	0.12%	0.0%	0.14%	1.45%	0.63%	0.15%	0.57%	0.45%	0.73%	0.52%	0.27%	0.0%	1.21%	0.54%	0.47%	1.34%	0.48%	0.29%	1.02%	0.33%	0.0%	0.0%	0.19%					
23	"6. ""Объединенная Российская партия ""Русь"""	87	0	0	2	1	2	1	0	4	1	0	3	1	3	6	1	5	3	4	0	1	0	2	3	3	5	4	1	4	3	1	2	5	0	4	1	4	2	0	3	0	2					
		0.29%	0.0%	0.0%	0.39%	0.21%	0.37%	0.24%	0.0%	0.70%	0.12%	0.0%	0.44%	0.36%	0.55%	0.57%	0.08%	0.40%	0.20%	0.31%	0.0%	0.30%	0.0%	0.41%	0.23%	0.45%	0.57%	0.30%	0.12%	0.29%	0.27%	0.23%	0.30%	0.45%	0.0%	0.48%	0.48%	0.39%	0.25%	0.0%	0.53%	0.0%	0.38%					
24	"7. ""Новый курс - Автомобильная Россия"""	261	1	0	7	2	12	3	5	6	7	3	10	1	3	16	12	4	14	18	6	4	4	2	10	8	9	11	6	16	13	4	2	4	7	1	0	8	10	8	0	1	3					
		0.89%	0.69%	0.0%	1.38%	0.42%	2.22%	0.74%	0.93%	1.06%	0.89%	0.75%	1.48%	0.36%	0.55%	1.52%	0.97%	0.32%	0.97%	1.42%	0.72%	1.20%	0.59%	0.41%	0.79%	1.20%	1.03%	0.83%	0.73%	1.19%	1.21%	0.92%	0.30%	0.36%	1.64%	0.12%	0.0%	0.79%	1.28%	1.32%	0.0%	0.64%	0.57%					
25	"8. ""Народно-республиканская партия России"""	52	2	0	1	0	1	0	1	0	0	0	5	1	0	2	0	4	0	1	1	0	0	1	2	2	1	2	1	4	4	1	1	2	2	0	0	1	1	1	5	0	2					
		0.17%	1.38%	0.0%	0.19%	0.0%	0.18%	0.0%	0.18%	0.0%	0.0%	0.0%	0.74%	0.36%	0.0%	0.19%	0.0%	0.32%	0.0%	0.07%	0.12%	0.0%	0.0%	0.20%	0.15%	0.30%	0.11%	0.15%	0.12%	0.29%	0.37%	0.23%	0.15%	0.18%	0.47%	0.0%	0.0%	0.09%	0.12%	0.16%	0.88%	0.0%	0.38%					
26	"9. ""Российская экологическая партия ""Зеленые"""	106	0	1	3	3	2	1	4	4	6	1	3	2	0	2	3	5	4	4	0	1	0	2	5	4	2	9	1	4	10	3	1	2	2	0	1	5	3	0	0	0	3					
		0.36%	0.0%	0.44%	0.59%	0.63%	0.37%	0.24%	0.75%	0.70%	0.77%	0.25%	0.44%	0.72%	0.0%	0.19%	0.24%	0.40%	0.27%	0.31%	0.0%	0.30%	0.0%	0.41%	0.39%	0.60%	0.23%	0.68%	0.12%	0.29%	0.93%	0.69%	0.15%	0.18%	0.47%	0.0%	0.48%	0.49%	0.38%	0.0%	0.0%	0.0%	0.57%					
27	"10. ""Аграрная партия России"""	1329	65	141	3	22	38	7	16	24	44	12	20	5	21	27	46	43	52	34	35	11	12	12	57	19	31	26	40	36	36	22	39	44	23	51	5	29	21	29	57	9	65					
		4.55%	45.13%	62.94%	0.59%	4.64%	7.05%	1.74%	3.00%	4.24%	5.64%	3.02%	2.97%	1.81%	3.88%	2.57%	3.72%	3.45%	3.62%	2.69%	4.20%	3.30%	1.77%	2.49%	4.53%	2.85%	3.57%	1.98%	4.91%	2.68%	3.35%	5.09%	5.90%	4.01%	5.41%	6.22%	2.40%	2.87%	2.70%	4.80%	10.10%	5.84%	12.38%					
28	"11. ""Истинные патриоты России"""	43	2	1	0	1	0	3	1	2	0	0	0	1	0	1	2	4	0	1	1	2	0	1	0	0	0	3	2	1	0	0	0	1	0	2	0	0	2	4	2	1	2					
		0.14%	1.38%	0.44%	0.0%	0.21%	0.0%	0.74%	0.18%	0.35%	0.0%	0.0%	0.0%	0.36%	0.0%	0.09%	0.16%	0.32%	0.0%	0.07%	0.12%	0.60%	0.0%	0.20%	0.0%	0.0%	0.0%	0.22%	0.24%	0.07%	0.0%	0.0%	0.0%	0.09%	0.0%	0.24%	0.0%	0.0%	0.25%	0.66%	0.35%	0.64%	0.38%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	191	0	1	6	0	3	1	6	3	10	0	14	4	5	5	9	12	6	7	7	0	4	0	8	4	7	12	4	10	7	1	6	5	4	1	2	8	0	2	5	2	0					
		0.65%	0.0%	0.44%	1.18%	0.0%	0.55%	0.24%	1.12%	0.53%	1.28%	0.0%	2.08%	1.44%	0.92%	0.47%	0.72%	0.96%	0.41%	0.55%	0.84%	0.0%	0.59%	0.0%	0.63%	0.60%	0.80%	0.91%	0.49%	0.74%	0.65%	0.23%	0.90%	0.45%	0.94%	0.12%	0.96%	0.79%	0.0%	0.33%	0.88%	1.29%	0.0%					
30	"13. ""Демократическая партия России"""	64	0	0	3	1	0	0	3	8	1	1	1	0	1	7	0	1	2	3	1	0	3	2	2	1	0	3	0	1	2	0	1	4	2	4	0	2	0	0	3	0	1					
		0.21%	0.0%	0.0%	0.59%	0.21%	0.0%	0.0%	0.56%	1.41%	0.12%	0.25%	0.14%	0.0%	0.18%	0.66%	0.0%	0.08%	0.13%	0.23%	0.12%	0.0%	0.44%	0.41%	0.15%	0.15%	0.0%	0.22%	0.0%	0.07%	0.18%	0.0%	0.15%	0.36%	0.47%	0.48%	0.0%	0.19%	0.0%	0.0%	0.53%	0.0%	0.19%					
31	"14. ""Великая Россия - Евразийский Союз"""	41	1	1	0	1	0	1	0	2	0	1	2	0	0	0	0	0	1	1	0	0	2	3	1	1	0	1	2	5	6	0	3	2	1	0	0	1	0	0	1	0	1					
		0.14%	0.69%	0.44%	0.0%	0.21%	0.0%	0.24%	0.0%	0.35%	0.0%	0.25%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.06%	0.07%	0.0%	0.0%	0.29%	0.62%	0.07%	0.15%	0.0%	0.07%	0.24%	0.37%	0.55%	0.0%	0.45%	0.18%	0.23%	0.0%	0.0%	0.09%	0.0%	0.0%	0.17%	0.0%	0.19%					
32	"15. ""Партия СЛОН"""	38	0	0	3	2	1	1	0	0	1	0	1	1	0	0	2	3	2	0	1	0	2	1	1	0	1	3	0	2	3	1	2	0	0	2	0	2	0	0	0	0	0					
		0.13%	0.0%	0.0%	0.59%	0.42%	0.18%	0.24%	0.0%	0.0%	0.12%	0.0%	0.14%	0.36%	0.0%	0.0%	0.16%	0.24%	0.13%	0.0%	0.12%	0.0%	0.29%	0.20%	0.07%	0.0%	0.11%	0.22%	0.0%	0.14%	0.27%	0.23%	0.30%	0.0%	0.0%	0.24%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	2383	9	2	6	44	40	37	38	33	61	20	54	15	38	96	137	113	120	137	84	33	57	24	122	65	110	132	66	115	76	33	47	89	29	50	8	68	68	19	41	9	38					
		8.16%	6.25%	0.89%	1.18%	9.28%	7.42%	9.20%	7.14%	5.84%	7.83%	5.03%	8.03%	5.43%	7.02%	9.14%	11.08%	9.09%	8.35%	10.87%	10.08%	9.90%	8.41%	4.98%	9.69%	9.75%	12.67%	10.06%	8.10%	8.58%	7.08%	7.63%	7.12%	8.11%	6.82%	6.10%	3.84%	6.75%	8.75%	3.14%	7.26%	5.84%	7.23%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	78	0	0	3	1	3	1	1	1	1	0	1	0	0	5	0	3	3	1	2	0	3	0	2	3	1	3	0	2	4	0	1	2	2	1	14	6	2	3	0	0	3					
		0.26%	0.0%	0.0%	0.59%	0.21%	0.55%	0.24%	0.18%	0.17%	0.12%	0.0%	0.14%	0.0%	0.0%	0.47%	0.0%	0.24%	0.20%	0.07%	0.24%	0.0%	0.44%	0.0%	0.15%	0.45%	0.11%	0.22%	0.0%	0.14%	0.37%	0.0%	0.15%	0.18%	0.47%	0.12%	6.73%	0.59%	0.25%	0.49%	0.0%	0.0%	0.57%					
35	"18. ""ЛДПР"""	6296	10	5	90	71	91	89	83	134	179	89	137	83	133	247	235	274	335	271	217	91	150	115	246	129	152	308	165	329	262	82	121	259	86	147	6	252	189	155	138	44	97					
		21.56%	6.94%	2.23%	17.78%	14.97%	16.88%	22.13%	15.60%	23.71%	22.97%	22.41%	20.38%	30.07%	24.58%	23.52%	19.01%	22.04%	23.32%	21.50%	26.05%	27.32%	22.15%	23.90%	19.55%	19.36%	17.51%	23.47%	20.27%	24.55%	24.44%	18.98%	18.33%	23.60%	20.23%	17.94%	2.88%	25.02%	24.32%	25.66%	24.46%	28.57%	18.47%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	399	2	2	3	4	3	4	14	11	8	4	6	3	13	10	22	19	14	17	9	7	15	3	17	10	13	19	11	9	10	9	14	21	7	11	1	15	9	8	11	5	6					
		1.36%	1.38%	0.89%	0.59%	0.84%	0.55%	0.99%	2.63%	1.94%	1.02%	1.00%	0.89%	1.08%	2.40%	0.95%	1.77%	1.52%	0.97%	1.34%	1.08%	2.10%	2.21%	0.62%	1.35%	1.50%	1.49%	1.44%	1.35%	0.67%	0.93%	2.08%	2.12%	1.91%	1.64%	1.34%	0.48%	1.48%	1.15%	1.32%	1.95%	3.24%	1.14%					
37	"20. ""Политическая партия ""Единая Россия"""	8233	22	24	265	157	151	123	161	171	193	106	187	63	154	286	364	365	410	347	222	73	199	121	344	180	233	339	218	409	306	125	177	309	114	231	15	327	251	178	145	41	127					
		28.19%	15.27%	10.71%	52.37%	33.12%	28.01%	30.59%	30.26%	30.26%	24.77%	26.70%	27.82%	22.82%	28.46%	27.23%	29.44%	29.36%	28.55%	27.53%	26.65%	21.92%	29.39%	25.15%	27.34%	27.02%	26.84%	25.83%	26.78%	30.52%	28.54%	28.93%	26.81%	28.16%	26.82%	28.20%	7.21%	32.47%	32.30%	29.47%	25.70%	26.62%	24.19%					
38	"21. ""Российская Конституционно-демократическая партия"""	79	0	2	6	0	1	3	0	2	2	2	1	0	3	3	1	4	3	3	2	0	0	3	2	1	4	4	3	3	5	1	0	4	2	1	0	0	3	2	1	2	0					
		0.27%	0.0%	0.89%	1.18%	0.0%	0.18%	0.74%	0.0%	0.35%	0.25%	0.50%	0.14%	0.0%	0.55%	0.28%	0.08%	0.32%	0.20%	0.23%	0.24%	0.0%	0.0%	0.62%	0.15%	0.15%	0.46%	0.30%	0.36%	0.22%	0.46%	0.23%	0.0%	0.36%	0.47%	0.12%	0.0%	0.0%	0.38%	0.33%	0.17%	1.29%	0.0%					
39	"22. ""Развитие предпринимательства"""	105	0	1	1	3	2	2	4	3	2	1	2	1	2	6	5	5	4	5	4	1	5	3	4	0	2	2	2	6	6	0	1	4	2	2	0	5	2	2	1	0	2					
		0.35%	0.0%	0.44%	0.19%	0.63%	0.37%	0.49%	0.75%	0.53%	0.25%	0.25%	0.29%	0.36%	0.36%	0.57%	0.40%	0.40%	0.27%	0.39%	0.48%	0.30%	0.73%	0.62%	0.31%	0.0%	0.23%	0.15%	0.24%	0.44%	0.55%	0.0%	0.15%	0.36%	0.47%	0.24%	0.0%	0.49%	0.25%	0.33%	0.17%	0.0%	0.38%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	4439	19	22	14	64	95	65	88	66	120	89	102	44	64	159	182	162	221	153	95	43	112	90	217	132	146	208	151	143	125	87	126	159	64	190	136	118	87	104	71	25	81					
		15.20%	13.19%	9.82%	2.76%	13.50%	17.62%	16.16%	16.54%	11.68%	15.40%	22.41%	15.17%	15.94%	11.82%	15.14%	14.72%	13.03%	15.38%	12.14%	11.40%	12.91%	16.54%	18.71%	17.24%	19.81%	16.82%	15.85%	18.55%	10.67%	11.66%	20.13%	19.09%	14.49%	15.05%	23.19%	65.38%	11.71%	11.19%	17.21%	12.58%	16.23%	15.42%					
																																																
41	Против всех	1127	4	5	49	27	12	10	31	23	22	15	26	7	25	35	51	44	63	75	33	14	20	14	47	14	21	50	25	53	59	13	18	45	13	24	5	33	35	19	25	7	16					
		3.85%	2.77%	2.23%	9.68%	5.69%	2.22%	2.48%	5.82%	4.07%	2.82%	3.77%	3.86%	2.53%	4.62%	3.33%	4.12%	3.53%	4.38%	5.95%	3.96%	4.20%	2.95%	2.91%	3.73%	2.10%	2.41%	3.81%	3.07%	3.95%	5.50%	3.00%	2.72%	4.10%	3.05%	2.93%	2.40%	3.27%	4.50%	3.14%	4.43%	4.54%	3.04%					
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
