Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																		
Дата голосования: 04.12.2011																																		
																																		
Наименование Избирательной комиссии:    Благовещенская																																		
																																		
Сводная таблица результатов выборов																																		
																																		
		Сумма	УИК №627	УИК №628	УИК №629	УИК №630	УИК №631	УИК №632	УИК №633	УИК №634	УИК №635	УИК №636	УИК №637	УИК №638	УИК №639	УИК №640	УИК №641	УИК №642	УИК №643	УИК №644	УИК №645	УИК №646	УИК №647	УИК №648	УИК №649	УИК №650	УИК №651	УИК №652	УИК №653					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	158	12	9	3	10	12	8	12	10	16	15	2	4	3	5	8	2	2	4	4	2	0	0	4	2	3	4	2					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	135	9	7	2	7	12	8	12	8	16	14	1	4	2	4	6	2	1	4	3	1	0	0	4	1	2	4	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	73	3	4	1	2	1	3	6	2	9	7	2	1	4	4	2	0	3	4	2	1	0	0	2	2	1	4	3					
14	Число погашенных неиспользованных открепительных удостоверений	23	3	2	1	3	0	0	0	2	0	1	1	0	1	1	2	0	1	0	1	1	0	0	0	1	1	0	1					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	36	5	3	0	2	3	2	3	7	2	5	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																		
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	2167	117	112	105	110	113	107	129	113	248	158	40	109	99	47	63	12	40	38	20	99	43	2	61	80	25	57	20					
		15.01%	14.74%	12.74%	12.82%	13.78%	18.08%	14.30%	16.54%	15.44%	19.75%	13.19%	14.18%	18.05%	13.92%	12.27%	14.35%	15.38%	13.94%	13.43%	12.42%	19.57%	15.14%	3.28%	12.58%	16.88%	11.79%	13.77%	14.29%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2129	82	94	93	87	112	137	107	131	201	172	35	109	104	54	61	5	70	44	23	50	37	2	104	78	29	83	25					
		14.75%	10.33%	10.69%	11.36%	10.90%	17.92%	18.32%	13.72%	17.90%	16.00%	14.36%	12.41%	18.05%	14.63%	14.10%	13.90%	6.41%	24.39%	15.55%	14.29%	9.88%	13.03%	3.28%	21.44%	16.46%	13.68%	20.05%	17.86%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	73	5	6	3	4	4	2	4	0	7	4	4	1	4	2	1	1	0	1	0	5	1	0	3	4	3	3	1					
		0.51%	0.63%	0.68%	0.37%	0.50%	0.64%	0.27%	0.51%	0.00%	0.56%	0.33%	1.42%	0.17%	0.56%	0.52%	0.23%	1.28%	0.00%	0.35%	0.00%	0.99%	0.35%	0.00%	0.62%	0.84%	1.42%	0.72%	0.71%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	5015	372	447	400	383	164	263	279	241	388	429	86	162	175	132	127	11	97	89	31	174	70	5	117	157	72	122	22					
		34.75%	46.85%	50.85%	48.84%	47.99%	26.24%	35.16%	35.77%	32.92%	30.89%	35.81%	30.50%	26.82%	24.61%	34.46%	28.93%	14.10%	33.80%	31.45%	19.25%	34.39%	24.65%	8.20%	24.12%	33.12%	33.96%	29.47%	15.71%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	155	13	18	5	9	4	10	16	10	17	14	3	7	2	5	0	0	4	6	1	2	0	0	2	4	1	2	0					
		1.07%	1.64%	2.05%	0.61%	1.13%	0.64%	1.34%	2.05%	1.37%	1.35%	1.17%	1.06%	1.16%	0.28%	1.31%	0.00%	0.00%	1.39%	2.12%	0.62%	0.40%	0.00%	0.00%	0.41%	0.84%	0.47%	0.48%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	4640	192	190	200	191	221	216	238	227	379	408	108	204	312	137	178	49	70	95	83	163	125	52	187	133	77	138	67					
		32.15%	24.18%	21.62%	24.42%	23.93%	35.36%	28.88%	30.51%	31.01%	30.18%	34.06%	38.30%	33.77%	43.88%	35.77%	40.55%	62.82%	24.39%	33.57%	51.55%	32.21%	44.01%	85.25%	38.56%	28.06%	36.32%	33.33%	47.86%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	31	0	2	1	3	0	1	1	4	3	2	0	1	3	1	1	0	2	0	1	0	0	0	1	1	0	2	1					
		0.21%	0.00%	0.23%	0.12%	0.38%	0.00%	0.13%	0.13%	0.55%	0.24%	0.17%	0.00%	0.17%	0.42%	0.26%	0.23%	0.00%	0.70%	0.00%	0.62%	0.00%	0.00%	0.00%	0.21%	0.21%	0.00%	0.48%	0.71%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
