Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																									
Дата голосования: 02.12.2007																																									
																																									
Наименование Избирательной комиссии:    Куйбышевская																																									
																																									
Сводная таблица результатов выборов																																									
																																									
		Сумма	УИК №572	УИК №573	УИК №574	УИК №575	УИК №576	УИК №577	УИК №578	УИК №579	УИК №580	УИК №581	УИК №582	УИК №583	УИК №584	УИК №585	УИК №586	УИК №587	УИК №588	УИК №589	УИК №590	УИК №591	УИК №592	УИК №593	УИК №594	УИК №595	УИК №596	УИК №597	УИК №598	УИК №599	УИК №600	УИК №601	УИК №602	УИК №603	УИК №604	УИК №605					
		0.16%	0.00%	0.00%	0.66%	0.00%	0.36%	0.38%	0.00%	0.00%	0.00%	0.00%	0.00%	0.18%	0.00%	0.00%	1.34%	0.41%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.35%	0.00%	0.00%	0.00%	0.57%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	987	19	20	41	9	26	25	21	53	48	18	24	86	0	62	27	36	53	9	26	23	12	8	10	44	93	16	15	35	9	44	18	29	12	16					
		9.96%	13.67%	9.85%	9.03%	7.20%	4.71%	9.47%	16.41%	13.15%	17.98%	5.98%	8.57%	15.41%	0.00%	17.22%	12.05%	14.94%	7.22%	10.71%	7.32%	6.80%	6.45%	8.25%	11.49%	9.89%	10.80%	8.04%	10.42%	8.43%	2.59%	11.99%	15.93%	11.24%	11.54%	7.92%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	414	6	4	20	8	17	10	5	17	10	10	18	24	1	17	9	6	30	2	8	21	8	2	4	25	66	10	1	15	10	10	5	5	3	7					
		4.18%	4.32%	1.97%	4.41%	6.40%	3.08%	3.79%	3.91%	4.22%	3.75%	3.32%	6.43%	4.30%	1.39%	4.72%	4.02%	2.49%	4.09%	2.38%	2.25%	6.21%	4.30%	2.06%	4.60%	5.62%	7.67%	5.03%	0.69%	3.61%	2.87%	2.72%	4.42%	1.94%	2.88%	3.47%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	76	1	1	0	3	4	5	2	2	0	1	1	2	1	1	0	3	10	0	1	5	1	3	1	2	8	1	0	4	4	2	2	2	2	1					
		0.77%	0.72%	0.49%	0.00%	2.40%	0.72%	1.89%	1.56%	0.50%	0.00%	0.33%	0.36%	0.36%	1.39%	0.28%	0.00%	1.24%	1.36%	0.00%	0.28%	1.48%	0.54%	3.09%	1.15%	0.45%	0.93%	0.50%	0.00%	0.96%	1.15%	0.54%	1.77%	0.78%	1.92%	0.50%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	6768	91	157	292	88	360	145	88	298	172	236	197	344	60	204	136	159	518	58	273	243	144	70	70	315	502	140	88	285	264	268	82	190	70	161					
		68.31%	65.47%	77.34%	64.32%	70.40%	65.22%	54.92%	68.75%	73.95%	64.42%	78.41%	70.36%	61.65%	83.33%	56.67%	60.71%	65.98%	70.57%	69.05%	76.90%	71.89%	77.42%	72.16%	80.46%	70.79%	58.30%	70.35%	61.11%	68.67%	75.86%	73.02%	72.57%	73.64%	67.31%	79.70%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	31	0	0	0	4	4	0	0	2	0	0	0	0	2	0	1	0	4	0	0	1	0	0	0	0	5	0	1	0	0	2	2	3	0	0					
		0.31%	0.00%	0.00%	0.00%	3.20%	0.72%	0.00%	0.00%	0.50%	0.00%	0.00%	0.00%	0.00%	2.78%	0.00%	0.45%	0.00%	0.54%	0.00%	0.00%	0.30%	0.00%	0.00%	0.00%	0.00%	0.58%	0.00%	0.69%	0.00%	0.00%	0.54%	1.77%	1.16%	0.00%	0.00%					
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
