Выборы Президента Российской Федерации																																																						
																																																						
Наименование Избирательной комиссии:    Тальменская																																																						
																																																						
Итоги голосования 																																																						
																																																						
		Сумма	УИК №1502	УИК №1503	УИК №1504	УИК №1505	УИК №1506	УИК №1507	УИК №1508	УИК №1509	УИК №1510	УИК №1511	УИК №1512	УИК №1513	УИК №1514	УИК №1515	УИК №1516	УИК №1517	УИК №1518	УИК №1519	УИК №1520	УИК №1521	УИК №1522	УИК №1523	УИК №1524	УИК №1525	УИК №1526	УИК №1527	УИК №1528	УИК №1529	УИК №1530	УИК №1531	УИК №1532	УИК №1533	УИК №1534	УИК №1535	УИК №1536	УИК №1537	УИК №1538	УИК №1539	УИК №1540	УИК №1541	УИК №1542	УИК №1543	УИК №1544	УИК №1545	УИК №1546	УИК №1547	УИК №1548					
16	Число утраченных избирательных бюллетеней	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																						
18	. Глазьев Сергей Юрьевич	920	28	4	5	14	7	14	2	15	12	5	35	2	1	3	24	3	10	16	67	10	3	39	36	29	31	4	11	56	12	1	15	5	3	0	36	32	31	39	29	29	29	24	21	38	29	26	35					
		3.69%	3.19%	2.03%	1.75%	2.80%	2.17%	2.71%	2.50%	7.21%	2.52%	2.16%	2.89%	1.71%	1.33%	2.05%	3.84%	1.13%	3.38%	9.64%	6.49%	2.19%	1.31%	4.23%	3.45%	3.35%	3.68%	2.40%	5.50%	5.15%	4.23%	0.86%	3.69%	1.65%	1.75%	0.00%	4.45%	3.90%	3.39%	4.49%	3.87%	3.75%	3.96%	3.19%	3.00%	5.00%	3.89%	3.39%	4.65%					
19	. Малышкин Олег Александрович	919	50	8	11	19	15	14	2	11	21	11	31	5	1	5	9	14	11	18	45	17	20	49	36	24	32	9	4	16	13	10	12	11	6	4	22	35	25	43	27	19	33	28	19	32	34	16	22					
		3.69%	5.69%	4.06%	3.86%	3.80%	4.64%	2.71%	2.50%	5.29%	4.41%	4.76%	2.56%	4.27%	1.33%	3.42%	1.44%	5.28%	3.72%	10.84%	4.36%	3.72%	8.73%	5.32%	3.45%	2.77%	3.80%	5.39%	2.00%	1.47%	4.58%	8.62%	2.96%	3.63%	3.51%	10.53%	2.72%	4.26%	2.74%	4.95%	3.60%	2.45%	4.50%	3.72%	2.72%	4.21%	4.56%	2.08%	2.92%					
20	. Миронов Сергей Михайлович	225	8	1	2	5	2	2	1	2	1	1	14	2	0	1	2	4	5	2	9	7	0	7	7	10	3	4	5	6	3	0	4	3	2	0	3	13	6	8	6	13	5	6	9	9	10	8	4					
		0.90%	0.91%	0.51%	0.70%	1.00%	0.62%	0.39%	1.25%	0.96%	0.21%	0.43%	1.16%	1.71%	0.00%	0.68%	0.32%	1.51%	1.69%	1.20%	0.87%	1.53%	0.00%	0.76%	0.67%	1.15%	0.36%	2.40%	2.50%	0.55%	1.06%	0.00%	0.99%	0.99%	1.17%	0.00%	0.37%	1.58%	0.66%	0.92%	0.80%	1.68%	0.68%	0.80%	1.29%	1.18%	1.34%	1.04%	0.53%					
21	. Путин Владимир Владимирович	16838	561	137	192	369	233	375	51	132	350	180	931	90	62	110	423	167	147	91	618	261	147	584	695	605	549	94	124	719	203	75	244	209	134	26	537	576	623	590	527	551	492	525	438	530	520	540	501					
		67.61%	63.82%	69.54%	67.37%	73.80%	72.14%	72.53%	63.75%	63.46%	73.53%	77.92%	77.01%	76.92%	82.67%	75.34%	67.68%	63.02%	49.66%	54.82%	59.83%	57.11%	64.19%	63.41%	66.70%	69.86%	65.20%	56.29%	62.00%	66.08%	71.48%	64.66%	60.10%	68.98%	78.36%	68.42%	66.38%	70.16%	68.16%	67.97%	70.27%	71.19%	67.12%	69.72%	62.66%	69.74%	69.71%	70.31%	66.53%					
22	. Хакамада Ирина Муцуовна	521	26	5	3	10	5	10	1	1	3	3	19	2	4	2	19	6	7	5	30	3	0	28	29	19	17	5	3	23	9	1	10	7	4	1	17	12	26	16	18	12	21	17	10	16	6	14	16					
		2.09%	2.96%	2.54%	1.05%	2.00%	1.55%	1.93%	1.25%	0.48%	0.63%	1.30%	1.57%	1.71%	5.33%	1.37%	3.04%	2.26%	2.36%	3.01%	2.90%	0.66%	0.00%	3.04%	2.78%	2.19%	2.02%	2.99%	1.50%	2.11%	3.17%	0.86%	2.46%	2.31%	2.34%	2.63%	2.10%	1.46%	2.84%	1.84%	2.40%	1.55%	2.86%	2.26%	1.43%	2.11%	0.80%	1.82%	2.12%					
23	. Харитонов Николай Михайлович	4803	190	33	66	72	47	88	20	42	76	25	156	14	4	18	125	68	107	25	244	147	48	187	205	149	185	43	44	247	32	26	114	58	16	6	171	144	184	151	116	122	136	129	182	121	128	146	146					
		19.28%	21.62%	16.75%	23.16%	14.40%	14.55%	17.02%	25.00%	20.19%	15.97%	10.82%	12.90%	11.97%	5.33%	12.33%	20.00%	25.66%	36.15%	15.06%	23.62%	32.17%	20.96%	20.30%	19.67%	17.21%	21.97%	25.75%	22.00%	22.70%	11.27%	22.41%	28.08%	19.14%	9.36%	15.79%	21.14%	17.54%	20.13%	17.40%	15.47%	15.76%	18.55%	17.13%	26.04%	15.92%	17.16%	19.01%	19.39%					
																																																						
24	Против всех	360	8	4	2	2	6	5	3	2	9	3	8	2	2	5	12	2	2	7	18	1	5	14	22	17	13	3	4	15	5	2	3	7	3	0	16	6	14	8	15	11	9	10	11	10	9	11	14					
		1.45%	0.91%	2.03%	0.70%	0.40%	1.86%	0.97%	3.75%	0.96%	1.89%	1.30%	0.66%	1.71%	2.67%	3.42%	1.92%	0.75%	0.68%	4.22%	1.74%	0.22%	2.18%	1.52%	2.11%	1.96%	1.54%	1.80%	2.00%	1.38%	1.76%	1.72%	0.74%	2.31%	1.75%	0.00%	1.98%	0.73%	1.53%	0.92%	2.00%	1.42%	1.23%	1.33%	1.57%	1.32%	1.21%	1.43%	1.86%					
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
