Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																													
Дата голосования: 02.12.2007																													
																													
Наименование Избирательной комиссии:    Родинская																													
																													
Сводная таблица результатов выборов																													
																													
		Сумма	УИК №1310	УИК №1311	УИК №1312	УИК №1313	УИК №1314	УИК №1315	УИК №1316	УИК №1317	УИК №1318	УИК №1319	УИК №1320	УИК №1321	УИК №1322	УИК №1323	УИК №1324	УИК №1325	УИК №1326	УИК №1327	УИК №1328	УИК №1329	УИК №1330	УИК №1331					
		16.44%	8.87%	11.75%	45.56%	14.21%	22.08%	19.61%	18.15%	19.17%	39.52%	9.88%	17.57%	18.85%	12.36%	16.47%	13.66%	13.88%	14.51%	14.91%	18.62%	8.46%	18.83%	16.67%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	135	6	12	7	1	10	2	1	4	0	5	10	1	8	16	19	11	5	2	7	0	5	3					
		1.05%	1.44%	3.00%	2.07%	0.51%	1.65%	0.20%	0.39%	0.76%	0.00%	0.88%	3.38%	0.82%	0.74%	1.25%	1.54%	0.89%	0.72%	0.24%	1.79%	0.00%	1.08%	0.54%					
23	6.Политическая партия «Партия социальной справедливости»	26	2	3	0	0	2	2	0	1	0	2	0	0	2	1	2	2	2	0	0	0	0	5					
		0.20%	0.48%	0.75%	0.00%	0.00%	0.33%	0.20%	0.00%	0.19%	0.00%	0.35%	0.00%	0.00%	0.18%	0.08%	0.16%	0.16%	0.29%	0.00%	0.00%	0.00%	0.00%	0.91%					
24	7.Политическая партия «Либерально-демократическая партия России»	1239	22	40	20	25	84	88	20	43	11	59	31	11	165	122	134	141	51	59	34	14	36	29					
		9.61%	5.28%	10.00%	5.92%	12.69%	13.84%	8.99%	7.72%	8.16%	6.59%	10.41%	10.47%	9.02%	15.22%	9.52%	10.89%	11.38%	7.33%	7.15%	8.67%	5.38%	7.79%	5.25%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	812	15	27	2	12	26	46	9	41	12	43	37	11	57	113	97	125	28	40	17	11	24	19					
		6.30%	3.60%	6.75%	0.59%	6.09%	4.28%	4.70%	3.47%	7.78%	7.19%	7.58%	12.50%	9.02%	5.26%	8.82%	7.89%	10.09%	4.02%	4.85%	4.34%	4.23%	5.19%	3.44%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	60	1	2	0	2	4	3	3	3	0	3	3	1	2	6	7	7	4	4	0	2	2	1					
		0.47%	0.24%	0.50%	0.00%	1.02%	0.66%	0.31%	1.16%	0.57%	0.00%	0.53%	1.01%	0.82%	0.18%	0.47%	0.57%	0.56%	0.57%	0.48%	0.00%	0.77%	0.43%	0.18%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	6989	185	232	115	111	297	509	148	255	67	339	141	61	623	689	697	654	428	474	226	198	266	274					
		54.19%	44.36%	58.00%	34.02%	56.35%	48.93%	51.99%	57.14%	48.39%	40.12%	59.79%	47.64%	50.00%	57.47%	53.79%	56.67%	52.78%	61.49%	57.45%	57.65%	76.15%	57.58%	49.64%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	32	1	2	1	0	1	3	0	1	0	2	0	0	1	5	5	5	0	1	2	0	2	0					
		0.25%	0.24%	0.50%	0.30%	0.00%	0.16%	0.31%	0.00%	0.19%	0.00%	0.35%	0.00%	0.00%	0.09%	0.39%	0.41%	0.40%	0.00%	0.12%	0.51%	0.00%	0.43%	0.00%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
