Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																								
Дата голосования: 07.12.2003 0:00:00																																																								
																																																								
Наименование Избирательной комиссии:    Туапсинская																																																								
																																																								
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																								
																																																								
		Сумма	УИК №5301	УИК №5302	УИК №5303	УИК №5304	УИК №5305	УИК №5306	УИК №5307	УИК №5308	УИК №5309	УИК №5310	УИК №5311	УИК №5312	УИК №5313	УИК №5314	УИК №5315	УИК №5316	УИК №5317	УИК №5318	УИК №5319	УИК №5320	УИК №5321	УИК №5322	УИК №5323	УИК №5324	УИК №5325	УИК №5326	УИК №5327	УИК №5328	УИК №5329	УИК №5330	УИК №5331	УИК №5332	УИК №5333	УИК №5334	УИК №5335	УИК №5336	УИК №5337	УИК №5338	УИК №5339	УИК №5340	УИК №5341	УИК №5342	УИК №5343	УИК №5344	УИК №5345	УИК №5346	УИК №5347	УИК №5348	УИК №5349					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	599	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	22	12	2	12	12	12	12	12	12	12	12	12	12	12	12	12	23					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	133	0	1	1	0	1	8	1	1	1	7	9	2	10	0	1	1	2	8	11	10	1	1	4	1	1	2	2	1	1	1	2	6	13	4	0	0	5	0	3	1	1	0	0	0	1	5	0	2	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	171	3	4	1	4	4	9	6	2	3	5	6	3	3	1	2	4	20	7	10	5	2	5	0	1	3	2	3	3	5	0	8	1	2	3	0	4	7	1	0	0	2	0	1	3	4	4	0	5	0					
14	Число погашенных открепительных удостоверений	466	12	11	11	12	11	4	11	11	11	5	3	10	2	12	11	11	10	4	1	2	11	11	8	11	11	10	10	11	11	11	10	6	9	8	2	12	7	12	9	11	11	12	12	12	11	7	12	10	23					
15	Число открепительных удостоверений выданных ТИК	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																								
18	"1. ""ЕДИНЕНИЕ"""	368	3	13	8	8	7	17	12	22	15	12	17	22	22	3	1	12	7	11	5	10	11	7	0	5	2	2	3	10	8	11	7	6	6	3	1	0	6	2	2	5	9	3	1	1	4	8	2	8	8					
		1.67%	0.82%	1.66%	3.38%	2.98%	1.12%	1.40%	2.98%	3.12%	3.64%	1.54%	1.60%	2.51%	2.49%	2.30%	1.56%	1.32%	2.28%	1.36%	0.36%	1.30%	2.43%	0.64%	0.0%	1.83%	0.90%	0.90%	4.22%	2.16%	2.56%	1.69%	1.99%	1.52%	1.22%	2.25%	0.99%	0.0%	0.70%	0.68%	0.50%	2.94%	1.63%	3.12%	2.5%	0.87%	2.91%	1.28%	1.72%	3.80%	11.59%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	404	0	2	2	10	10	22	11	11	10	31	25	11	20	3	1	12	3	33	36	22	7	16	2	4	4	5	0	18	4	4	11	2	15	0	1	0	6	3	4	4	2	1	0	0	0	10	1	5	0					
		1.84%	0.0%	0.25%	0.84%	3.73%	1.6%	1.82%	2.73%	1.56%	2.42%	4.0%	2.35%	1.25%	2.26%	2.30%	1.56%	1.32%	0.97%	4.08%	2.65%	2.86%	1.54%	1.47%	2.53%	1.47%	1.81%	2.25%	0.0%	3.90%	1.28%	0.61%	3.13%	0.50%	3.06%	0.0%	0.99%	0.0%	0.70%	1.02%	1.01%	2.35%	0.36%	1.04%	0.0%	0.0%	0.0%	1.61%	0.86%	2.38%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	507	9	16	0	5	6	28	5	16	3	13	21	30	20	3	1	29	10	23	24	24	9	31	2	5	9	3	1	6	8	11	9	10	12	7	1	1	15	15	7	7	13	8	0	2	5	17	2	5	0					
		2.30%	2.48%	2.05%	0.0%	1.86%	0.96%	2.31%	1.24%	2.26%	0.72%	1.67%	1.98%	3.42%	2.26%	2.30%	1.56%	3.19%	3.25%	2.85%	1.77%	3.12%	1.99%	2.86%	2.53%	1.83%	4.09%	1.35%	1.40%	1.30%	2.56%	1.69%	2.56%	2.53%	2.45%	5.26%	0.99%	1.49%	1.75%	5.11%	1.77%	4.11%	2.36%	8.33%	0.0%	1.75%	3.64%	2.73%	1.72%	2.38%	0.0%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	611	4	8	11	5	9	34	14	11	6	43	44	29	34	5	2	33	7	24	51	26	17	23	1	6	4	5	0	15	7	27	2	10	14	3	1	0	28	3	9	3	6	2	4	3	3	9	2	4	0					
		2.78%	1.10%	1.02%	4.66%	1.86%	1.44%	2.81%	3.48%	1.56%	1.45%	5.54%	4.15%	3.31%	3.85%	3.84%	3.12%	3.63%	2.28%	2.97%	3.76%	3.38%	3.76%	2.12%	1.26%	2.20%	1.81%	2.25%	0.0%	3.25%	2.24%	4.16%	0.56%	2.53%	2.86%	2.25%	0.99%	0.0%	3.27%	1.02%	2.27%	1.76%	1.09%	2.08%	10.0%	2.63%	2.18%	1.44%	1.72%	1.90%	0.0%					
22	"5. ""За Русь Святую"""	154	1	1	0	0	3	7	4	5	2	5	9	10	7	0	1	5	1	3	13	2	0	13	0	0	3	6	1	0	1	5	2	4	4	0	0	0	4	3	0	1	10	3	1	0	5	2	4	3	0					
		0.70%	0.27%	0.12%	0.0%	0.0%	0.48%	0.57%	0.99%	0.70%	0.48%	0.64%	0.84%	1.14%	0.79%	0.0%	1.56%	0.55%	0.32%	0.37%	0.95%	0.26%	0.0%	1.20%	0.0%	0.0%	1.36%	2.70%	1.40%	0.0%	0.32%	0.77%	0.56%	1.01%	0.81%	0.0%	0.0%	0.0%	0.46%	1.02%	0.0%	0.58%	1.82%	3.12%	2.5%	0.0%	3.64%	0.32%	3.44%	1.42%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	68	1	3	0	0	0	5	0	2	1	0	1	3	4	0	1	2	0	0	3	6	2	2	0	2	0	1	0	3	0	3	2	4	1	0	2	0	1	2	2	2	0	1	0	0	0	5	0	0	1					
		0.30%	0.27%	0.38%	0.0%	0.0%	0.0%	0.41%	0.0%	0.28%	0.24%	0.0%	0.09%	0.34%	0.45%	0.0%	1.56%	0.22%	0.0%	0.0%	0.22%	0.78%	0.44%	0.18%	0.0%	0.73%	0.0%	0.45%	0.0%	0.65%	0.0%	0.46%	0.56%	1.01%	0.20%	0.0%	1.98%	0.0%	0.11%	0.68%	0.50%	1.17%	0.0%	1.04%	0.0%	0.0%	0.0%	0.80%	0.0%	0.0%	1.44%					
24	"7. ""Новый курс - Автомобильная Россия"""	214	1	2	2	2	10	15	3	10	4	7	9	14	6	0	0	10	3	9	15	10	4	5	2	6	2	4	0	4	2	7	2	5	4	1	0	0	10	0	3	3	5	1	1	0	3	7	1	0	0					
		0.97%	0.27%	0.25%	0.84%	0.74%	1.6%	1.24%	0.74%	1.41%	0.97%	0.90%	0.84%	1.59%	0.67%	0.0%	0.0%	1.10%	0.97%	1.11%	1.10%	1.30%	0.88%	0.46%	2.53%	2.20%	0.90%	1.80%	0.0%	0.86%	0.64%	1.08%	0.56%	1.26%	0.81%	0.75%	0.0%	0.0%	1.16%	0.0%	0.75%	1.76%	0.91%	1.04%	2.5%	0.0%	2.18%	1.12%	0.86%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	108	1	5	0	1	0	9	2	2	4	5	2	9	1	0	0	2	1	4	4	0	7	4	0	2	2	0	1	5	3	2	0	3	0	0	1	1	2	1	2	2	2	3	5	0	0	6	2	0	0					
		0.49%	0.27%	0.64%	0.0%	0.37%	0.0%	0.74%	0.49%	0.28%	0.97%	0.64%	0.18%	1.02%	0.11%	0.0%	0.0%	0.22%	0.32%	0.49%	0.29%	0.0%	1.54%	0.36%	0.0%	0.73%	0.90%	0.0%	1.40%	1.08%	0.96%	0.30%	0.0%	0.76%	0.0%	0.0%	0.99%	1.49%	0.23%	0.34%	0.50%	1.17%	0.36%	3.12%	12.5%	0.0%	0.0%	0.96%	1.72%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	78	1	2	2	0	3	1	3	4	0	3	3	4	3	0	0	8	2	3	8	0	3	3	0	0	2	1	0	1	3	2	0	1	1	0	0	1	0	2	5	0	0	0	0	0	0	3	0	0	0					
		0.35%	0.27%	0.25%	0.84%	0.0%	0.48%	0.08%	0.74%	0.56%	0.0%	0.38%	0.28%	0.45%	0.33%	0.0%	0.0%	0.88%	0.65%	0.37%	0.59%	0.0%	0.66%	0.27%	0.0%	0.0%	0.90%	0.45%	0.0%	0.21%	0.96%	0.30%	0.0%	0.25%	0.20%	0.0%	0.0%	1.49%	0.0%	0.68%	1.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.48%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	438	5	11	3	0	14	32	10	16	16	11	26	34	17	1	3	14	10	17	18	6	8	14	0	13	5	3	4	7	1	6	8	10	9	4	0	1	36	4	7	3	7	3	2	1	2	8	0	8	0					
		1.99%	1.38%	1.41%	1.27%	0.0%	2.24%	2.64%	2.48%	2.26%	3.88%	1.41%	2.45%	3.88%	1.92%	0.76%	4.68%	1.54%	3.25%	2.10%	1.32%	0.78%	1.76%	1.29%	0.0%	4.77%	2.27%	1.35%	5.63%	1.51%	0.32%	0.92%	2.27%	2.53%	1.84%	3.00%	0.0%	1.49%	4.21%	1.36%	1.77%	1.76%	1.27%	3.12%	5.0%	0.87%	1.45%	1.28%	0.0%	3.80%	0.0%					
28	"11. ""Истинные патриоты России"""	43	1	1	0	0	0	5	1	1	0	1	0	0	0	0	0	0	0	1	2	0	4	1	0	1	1	0	1	0	0	4	5	1	1	0	8	2	0	0	0	0	0	0	0	0	0	0	0	1	0					
		0.19%	0.27%	0.12%	0.0%	0.0%	0.0%	0.41%	0.24%	0.14%	0.0%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.12%	0.14%	0.0%	0.88%	0.09%	0.0%	0.36%	0.45%	0.0%	1.40%	0.0%	0.0%	0.61%	1.42%	0.25%	0.20%	0.0%	7.92%	2.98%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.47%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	199	0	7	2	6	4	4	7	8	1	3	14	6	22	1	0	12	2	17	9	7	5	4	1	5	4	1	0	6	3	2	8	3	3	0	0	0	14	0	0	0	0	0	0	0	1	5	1	1	0					
		0.90%	0.0%	0.89%	0.84%	2.23%	0.64%	0.33%	1.74%	1.13%	0.24%	0.38%	1.32%	0.68%	2.49%	0.76%	0.0%	1.32%	0.65%	2.10%	0.66%	0.91%	1.10%	0.36%	1.26%	1.83%	1.81%	0.45%	0.0%	1.30%	0.96%	0.30%	2.27%	0.76%	0.61%	0.0%	0.0%	0.0%	1.63%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.72%	0.80%	0.86%	0.47%	0.0%					
30	"13. ""Демократическая партия России"""	74	0	1	0	1	3	6	5	4	2	1	5	3	4	0	0	2	1	4	2	3	1	0	0	1	3	0	0	0	1	1	4	1	0	1	1	1	3	1	2	0	0	1	0	0	1	0	1	3	0					
		0.33%	0.0%	0.12%	0.0%	0.37%	0.48%	0.49%	1.24%	0.56%	0.48%	0.12%	0.47%	0.34%	0.45%	0.0%	0.0%	0.22%	0.32%	0.49%	0.14%	0.39%	0.22%	0.0%	0.0%	0.36%	1.36%	0.0%	0.0%	0.0%	0.32%	0.15%	1.13%	0.25%	0.0%	0.75%	0.99%	1.49%	0.35%	0.34%	0.50%	0.0%	0.0%	1.04%	0.0%	0.0%	0.72%	0.0%	0.86%	1.42%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	54	0	5	3	0	2	3	2	1	1	5	2	0	4	3	0	1	0	3	2	0	0	2	0	0	0	0	0	0	1	2	0	1	0	0	0	0	2	0	2	0	1	0	0	1	1	1	3	0	0					
		0.24%	0.0%	0.64%	1.27%	0.0%	0.32%	0.24%	0.49%	0.14%	0.24%	0.64%	0.18%	0.0%	0.45%	2.30%	0.0%	0.11%	0.0%	0.37%	0.14%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%	0.30%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.50%	0.0%	0.18%	0.0%	0.0%	0.87%	0.72%	0.16%	2.58%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	19	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	2	0	2	0	1	0	0	0	0	0	0	0	1	0	0	0	0	4	3	0	1	0	0	0	1	0	0	0	0	0					
		0.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.11%	0.0%	0.76%	1.56%	0.11%	0.0%	0.0%	0.0%	0.26%	0.0%	0.18%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.46%	1.02%	0.0%	0.58%	0.0%	0.0%	0.0%	0.87%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1919	35	86	23	27	53	113	42	31	34	105	98	77	94	2	1	74	30	87	111	102	24	146	11	18	24	31	9	39	33	45	26	42	38	12	6	4	83	12	11	11	16	11	0	2	0	24	7	8	1					
		8.74%	9.66%	11.03%	9.74%	10.07%	8.48%	9.35%	10.44%	4.39%	8.25%	13.54%	9.24%	8.78%	10.64%	1.53%	1.56%	8.14%	9.77%	10.78%	8.19%	13.28%	5.30%	13.49%	13.92%	6.61%	10.90%	13.96%	12.67%	8.45%	10.57%	6.94%	7.40%	10.65%	7.77%	9.02%	5.94%	5.97%	9.70%	4.09%	2.78%	6.47%	2.91%	11.45%	0.0%	1.75%	0.0%	3.86%	6.03%	3.80%	1.44%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	66	0	1	0	3	0	1	3	6	1	0	0	3	1	2	0	0	0	0	4	0	0	0	1	1	1	0	1	2	4	2	0	1	2	1	2	0	2	2	1	0	2	1	1	0	2	3	8	1	0					
		0.30%	0.0%	0.12%	0.0%	1.11%	0.0%	0.08%	0.74%	0.85%	0.24%	0.0%	0.0%	0.34%	0.11%	1.53%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	1.26%	0.36%	0.45%	0.0%	1.40%	0.43%	1.28%	0.30%	0.0%	0.25%	0.40%	0.75%	1.98%	0.0%	0.23%	0.68%	0.25%	0.0%	0.36%	1.04%	2.5%	0.0%	1.45%	0.48%	6.89%	0.47%	0.0%					
35	"18. ""ЛДПР"""	2570	88	94	30	14	94	156	37	51	34	46	152	77	96	4	2	117	41	103	217	102	15	143	11	28	36	31	13	58	48	57	33	63	53	20	2	2	111	28	73	31	35	3	1	5	21	71	8	10	5					
		11.70%	24.30%	12.06%	12.71%	5.22%	15.04%	12.91%	9.20%	7.23%	8.25%	5.93%	14.33%	8.78%	10.87%	3.07%	3.12%	12.87%	13.35%	12.76%	16.01%	13.28%	3.31%	13.21%	13.92%	10.29%	16.36%	13.96%	18.30%	12.58%	15.38%	8.79%	9.40%	15.98%	10.83%	15.03%	1.98%	2.98%	12.98%	9.55%	18.48%	18.23%	6.37%	3.12%	2.5%	4.38%	15.32%	11.43%	6.89%	4.76%	7.24%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	283	8	7	3	7	7	16	4	10	2	11	15	8	13	3	1	11	3	7	16	14	2	12	1	0	2	1	1	2	8	8	8	4	2	1	1	3	16	6	12	0	5	2	1	1	3	10	0	2	3					
		1.28%	2.20%	0.89%	1.27%	2.61%	1.12%	1.32%	0.99%	1.41%	0.48%	1.41%	1.41%	0.91%	1.47%	2.30%	1.56%	1.21%	0.97%	0.86%	1.18%	1.82%	0.44%	1.10%	1.26%	0.0%	0.90%	0.45%	1.40%	0.43%	2.56%	1.23%	2.27%	1.01%	0.40%	0.75%	0.99%	4.47%	1.87%	2.04%	3.03%	0.0%	0.91%	2.08%	2.5%	0.87%	2.18%	1.61%	0.0%	0.95%	4.34%					
37	"20. ""Политическая партия ""Единая Россия"""	8594	112	338	59	112	271	454	161	310	187	284	334	307	309	43	14	411	124	274	548	262	115	413	30	131	78	75	25	204	123	356	135	131	208	41	52	10	291	106	166	77	323	26	19	73	43	254	49	83	43					
		39.15%	30.93%	43.38%	25.0%	41.79%	43.36%	37.58%	40.04%	43.97%	45.38%	36.64%	31.50%	35.04%	34.99%	33.07%	21.87%	45.21%	40.39%	33.95%	40.44%	34.11%	25.44%	38.17%	37.97%	48.16%	35.45%	33.78%	35.21%	44.25%	39.42%	54.93%	38.46%	33.24%	42.53%	30.82%	51.48%	14.92%	34.03%	36.17%	42.02%	45.29%	58.83%	27.08%	47.5%	64.03%	31.38%	40.90%	42.24%	39.52%	62.31%					
38	"21. ""Российская Конституционно-демократическая партия"""	33	1	0	1	1	1	0	1	2	1	0	3	0	2	0	0	1	0	0	2	2	0	2	0	0	0	0	0	0	2	2	0	1	1	0	0	0	0	0	0	0	1	0	0	1	0	1	0	4	0					
		0.15%	0.27%	0.0%	0.42%	0.37%	0.16%	0.0%	0.24%	0.28%	0.24%	0.0%	0.28%	0.0%	0.22%	0.0%	0.0%	0.11%	0.0%	0.0%	0.14%	0.26%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.64%	0.30%	0.0%	0.25%	0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%	0.0%	0.87%	0.0%	0.16%	0.0%	1.90%	0.0%					
39	"22. ""Развитие предпринимательства"""	66	0	2	3	4	0	5	1	1	3	2	1	2	1	0	0	2	0	4	3	1	1	4	0	3	1	2	0	2	0	5	1	0	1	0	1	0	3	0	1	0	3	0	0	2	0	1	0	0	0					
		0.30%	0.0%	0.25%	1.27%	1.49%	0.0%	0.41%	0.24%	0.14%	0.72%	0.25%	0.09%	0.22%	0.11%	0.0%	0.0%	0.22%	0.0%	0.49%	0.22%	0.13%	0.22%	0.36%	0.0%	1.10%	0.45%	0.90%	0.0%	0.43%	0.0%	0.77%	0.28%	0.0%	0.20%	0.0%	0.99%	0.0%	0.35%	0.0%	0.25%	0.0%	0.54%	0.0%	0.0%	1.75%	0.0%	0.16%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3545	80	129	70	40	94	227	39	126	60	136	175	164	133	46	31	97	37	77	171	111	179	148	3	25	17	33	6	52	40	53	63	64	75	22	17	36	167	78	54	16	76	20	2	13	22	140	20	55	6					
		16.15%	22.09%	16.55%	29.66%	14.92%	15.04%	18.79%	9.70%	17.87%	14.56%	17.54%	16.50%	18.72%	15.06%	35.38%	48.43%	10.67%	12.05%	9.54%	12.61%	14.45%	39.60%	13.67%	3.79%	9.19%	7.72%	14.86%	8.45%	11.27%	12.82%	8.17%	17.94%	16.24%	15.33%	16.54%	16.83%	53.73%	19.53%	26.62%	13.67%	9.41%	13.84%	20.83%	5.0%	11.40%	16.05%	22.54%	17.24%	26.19%	8.69%					
																																																								
41	Против всех	1060	9	20	7	15	25	41	28	33	9	43	88	46	37	6	2	46	20	84	73	44	21	62	7	8	17	10	4	14	10	24	22	10	21	12	3	3	38	16	19	3	11	1	1	8	11	19	4	3	2					
		4.82%	2.48%	2.56%	2.96%	5.59%	4.0%	3.39%	6.96%	4.68%	2.18%	5.54%	8.30%	5.25%	4.19%	4.61%	3.12%	5.06%	6.51%	10.40%	5.38%	5.72%	4.64%	5.73%	8.86%	2.94%	7.72%	4.50%	5.63%	3.03%	3.20%	3.70%	6.26%	2.53%	4.29%	9.02%	2.97%	4.47%	4.44%	5.46%	4.81%	1.76%	2.00%	1.04%	2.5%	7.01%	8.02%	3.05%	3.44%	1.42%	2.89%					
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
